Frame,vesicle_count,total_peptides_in_vesicles,avg_vesicle_size
6347,1,7553,7553.0
6348,1,7553,7553.0
6349,1,7553,7553.0
6350,1,7574,7574.0
6351,1,7581,7581.0
6352,1,7588,7588.0
6353,1,7581,7581.0
6354,1,7581,7581.0
6355,1,7567,7567.0
6356,1,7574,7574.0
6357,1,7560,7560.0
6358,1,7581,7581.0
6359,1,7567,7567.0
6360,1,7560,7560.0
6361,1,7553,7553.0
6362,1,7581,7581.0
6363,1,7574,7574.0
6364,1,7567,7567.0
6365,1,7574,7574.0
6366,1,7574,7574.0
6367,1,7574,7574.0
6368,1,7567,7567.0
6369,1,7553,7553.0
6370,1,7539,7539.0
6371,1,7553,7553.0
6372,1,7546,7546.0
6373,1,7546,7546.0
6374,1,7546,7546.0
6375,1,7532,7532.0
6376,1,7553,7553.0
6377,1,7539,7539.0
6378,1,7504,7504.0
6379,1,7546,7546.0
6380,1,7539,7539.0
6381,1,7560,7560.0
6382,1,7560,7560.0
6383,1,7567,7567.0
6384,1,7581,7581.0
6385,1,7574,7574.0
6386,1,7567,7567.0
6387,1,7574,7574.0
6388,1,7560,7560.0
6389,1,7581,7581.0
6390,1,7553,7553.0
6391,1,7560,7560.0
6392,1,7581,7581.0
6393,1,7588,7588.0
6394,1,7567,7567.0
6395,1,7588,7588.0
6396,1,7588,7588.0
6397,1,7581,7581.0
6398,1,7574,7574.0
6399,1,7588,7588.0
6400,1,7574,7574.0
6401,1,7574,7574.0
6402,1,7581,7581.0
6403,1,7581,7581.0
6404,1,7595,7595.0
6405,1,7602,7602.0
6406,1,7637,7637.0
6407,1,7630,7630.0
6408,1,7630,7630.0
6409,1,7651,7651.0
6410,1,7630,7630.0
6411,1,7644,7644.0
6412,1,7644,7644.0
6413,1,7630,7630.0
6414,1,7630,7630.0
6415,1,7602,7602.0
6416,1,7602,7602.0
6417,1,7588,7588.0
6418,1,7595,7595.0
6419,1,7602,7602.0
6420,1,7581,7581.0
6421,1,7588,7588.0
6422,1,7602,7602.0
6423,1,7602,7602.0
6424,1,7595,7595.0
6425,1,7581,7581.0
6426,1,7588,7588.0
6427,1,7574,7574.0
6428,1,7595,7595.0
6429,1,7560,7560.0
6430,1,7567,7567.0
6431,1,7588,7588.0
6432,1,7574,7574.0
6433,1,7560,7560.0
6434,1,7567,7567.0
6435,1,7567,7567.0
6436,1,7588,7588.0
6437,1,7588,7588.0
6438,1,7574,7574.0
6439,1,7567,7567.0
6440,1,7581,7581.0
6441,1,7581,7581.0
6442,1,7595,7595.0
6443,1,7595,7595.0
6444,1,7602,7602.0
6445,1,7595,7595.0
6446,1,7602,7602.0
6447,1,7616,7616.0
6448,1,7602,7602.0
6449,1,7602,7602.0
6450,1,7609,7609.0
6451,1,7602,7602.0
6452,1,7602,7602.0
6453,1,7567,7567.0
6454,1,7567,7567.0
6455,1,7560,7560.0
6456,1,7574,7574.0
6457,1,7553,7553.0
6458,1,7553,7553.0
6459,1,7553,7553.0
6460,1,7595,7595.0
6461,1,7567,7567.0
6462,1,7560,7560.0
6463,1,7560,7560.0
6464,1,7609,7609.0
6465,1,7595,7595.0
6466,1,7623,7623.0
6467,1,7595,7595.0
6468,1,7595,7595.0
6469,1,7616,7616.0
6470,1,7602,7602.0
6471,1,7602,7602.0
6472,1,7595,7595.0
6473,1,7609,7609.0
6474,1,7595,7595.0
6475,1,7595,7595.0
6476,1,7602,7602.0
6477,1,7581,7581.0
6478,1,7581,7581.0
6479,1,7588,7588.0
6480,1,7588,7588.0
6481,1,7581,7581.0
6482,1,7595,7595.0
6483,1,7595,7595.0
6484,1,7588,7588.0
6485,1,7595,7595.0
6486,1,7609,7609.0
6487,1,7609,7609.0
6488,1,7602,7602.0
6489,1,7588,7588.0
6490,1,7630,7630.0
6491,1,7609,7609.0
6492,1,7616,7616.0
6493,1,7588,7588.0
6494,1,7581,7581.0
6495,1,7588,7588.0
6496,1,7602,7602.0
6497,1,7588,7588.0
6498,1,7595,7595.0
6499,1,7602,7602.0
6500,1,7581,7581.0
6501,1,7602,7602.0
6502,1,7602,7602.0
6503,1,7595,7595.0
6504,1,7588,7588.0
6505,1,7602,7602.0
6506,1,7616,7616.0
6507,2,7644,3822.0
6508,2,7644,3822.0
6509,2,7665,3832.5
6510,2,7637,3818.5
6511,2,7630,3815.0
6512,2,7630,3815.0
6513,2,7637,3818.5
6514,2,7630,3815.0
6515,2,7630,3815.0
6516,2,7630,3815.0
6517,2,7651,3825.5
6518,2,7644,3822.0
6519,2,7644,3822.0
6520,2,7644,3822.0
6521,2,7644,3822.0
6522,2,7651,3825.5
6523,1,7595,7595.0
6524,1,7595,7595.0
6525,1,7560,7560.0
6526,1,7595,7595.0
6527,2,7637,3818.5
6528,2,7609,3804.5
6529,2,7581,3790.5
6530,2,7595,3797.5
6531,2,7616,3808.0
6532,1,7609,7609.0
6533,1,7609,7609.0
6534,1,7588,7588.0
6535,1,7616,7616.0
6536,1,7609,7609.0
6537,2,7658,3829.0
6538,1,7602,7602.0
6539,1,7609,7609.0
6540,2,7665,3832.5
6541,1,7588,7588.0
6542,2,7651,3825.5
6543,1,7637,7637.0
6544,2,7679,3839.5
6545,2,7623,3811.5
6546,2,7686,3843.0
6547,2,7665,3832.5
6548,2,7644,3822.0
6549,1,7630,7630.0
6550,2,7672,3836.0
6551,2,7651,3825.5
6552,2,7679,3839.5
6553,1,7609,7609.0
6554,1,7630,7630.0
6555,1,7623,7623.0
6556,1,7616,7616.0
6557,1,7616,7616.0
6558,1,7630,7630.0
6559,1,7609,7609.0
6560,1,7609,7609.0
6561,1,7602,7602.0
6562,1,7609,7609.0
6563,1,7623,7623.0
6564,1,7609,7609.0
6565,1,7623,7623.0
6566,1,7637,7637.0
6567,1,7637,7637.0
6568,1,7630,7630.0
6569,1,7616,7616.0
6570,1,7602,7602.0
6571,1,7609,7609.0
6572,1,7609,7609.0
6573,1,7595,7595.0
6574,1,7581,7581.0
6575,1,7595,7595.0
6576,1,7609,7609.0
6577,1,7602,7602.0
6578,1,7609,7609.0
6579,1,7595,7595.0
6580,1,7616,7616.0
6581,1,7630,7630.0
6582,1,7609,7609.0
6583,1,7609,7609.0
6584,1,7623,7623.0
6585,1,7602,7602.0
6586,1,7581,7581.0
6587,1,7588,7588.0
6588,1,7588,7588.0
6589,1,7574,7574.0
6590,1,7602,7602.0
6591,1,7595,7595.0
6592,1,7574,7574.0
6593,1,7581,7581.0
6594,1,7567,7567.0
6595,1,7581,7581.0
6596,1,7574,7574.0
6597,1,7574,7574.0
6598,1,7574,7574.0
6599,1,7588,7588.0
6600,1,7574,7574.0
6601,1,7581,7581.0
6602,1,7574,7574.0
6603,1,7574,7574.0
6604,1,7574,7574.0
6605,1,7581,7581.0
6606,1,7574,7574.0
6607,1,7581,7581.0
6608,1,7588,7588.0
6609,1,7595,7595.0
6610,1,7581,7581.0
6611,1,7595,7595.0
6612,1,7588,7588.0
6613,1,7595,7595.0
6614,1,7602,7602.0
6615,1,7588,7588.0
6616,1,7567,7567.0
6617,1,7560,7560.0
6618,1,7560,7560.0
6619,1,7567,7567.0
6620,1,7567,7567.0
6621,1,7567,7567.0
6622,1,7560,7560.0
6623,1,7560,7560.0
6624,1,7553,7553.0
6625,1,7595,7595.0
6626,1,7602,7602.0
6627,1,7574,7574.0
6628,1,7567,7567.0
6629,1,7581,7581.0
6630,2,7602,3801.0
6631,2,7588,3794.0
6632,1,7553,7553.0
6633,2,7588,3794.0
6634,2,7602,3801.0
6635,1,7567,7567.0
6636,1,7574,7574.0
6637,1,7574,7574.0
6638,2,7616,3808.0
6639,2,7623,3811.5
6640,1,7574,7574.0
6641,2,7616,3808.0
6642,1,7581,7581.0
6643,1,7581,7581.0
6644,1,7574,7574.0
6645,2,7595,3797.5
6646,2,7581,3790.5
6647,2,7602,3801.0
6648,2,7595,3797.5
6649,2,7602,3801.0
6650,2,7602,3801.0
6651,1,7574,7574.0
6652,1,7546,7546.0
6653,1,7574,7574.0
6654,1,7595,7595.0
6655,1,7567,7567.0
6656,1,7553,7553.0
6657,1,7560,7560.0
6658,1,7560,7560.0
6659,1,7553,7553.0
6660,1,7560,7560.0
6661,1,7560,7560.0
6662,1,7553,7553.0
6663,1,7560,7560.0
6664,1,7574,7574.0
6665,1,7553,7553.0
6666,1,7560,7560.0
6667,1,7553,7553.0
6668,1,7553,7553.0
6669,1,7574,7574.0
6670,1,7574,7574.0
6671,1,7567,7567.0
6672,1,7574,7574.0
6673,1,7574,7574.0
6674,1,7567,7567.0
6675,1,7567,7567.0
6676,1,7567,7567.0
6677,1,7567,7567.0
6678,1,7574,7574.0
6679,1,7574,7574.0
6680,1,7553,7553.0
6681,1,7567,7567.0
6682,1,7567,7567.0
6683,1,7567,7567.0
6684,1,7567,7567.0
6685,1,7581,7581.0
6686,2,7616,3808.0
6687,2,7609,3804.5
6688,1,7560,7560.0
6689,1,7567,7567.0
6690,1,7560,7560.0
6691,1,7560,7560.0
6692,1,7546,7546.0
6693,1,7560,7560.0
6694,1,7560,7560.0
6695,1,7553,7553.0
6696,1,7553,7553.0
6697,1,7553,7553.0
6698,1,7532,7532.0
6699,1,7525,7525.0
6700,1,7539,7539.0
6701,1,7553,7553.0
6702,1,7560,7560.0
6703,1,7546,7546.0
6704,1,7574,7574.0
6705,1,7567,7567.0
6706,1,7567,7567.0
6707,1,7581,7581.0
6708,1,7567,7567.0
6709,1,7560,7560.0
6710,1,7546,7546.0
6711,1,7560,7560.0
6712,1,7532,7532.0
6713,1,7539,7539.0
6714,1,7553,7553.0
6715,1,7567,7567.0
6716,1,7560,7560.0
6717,1,7553,7553.0
6718,1,7553,7553.0
6719,1,7560,7560.0
6720,1,7546,7546.0
6721,1,7553,7553.0
6722,1,7546,7546.0
6723,1,7546,7546.0
6724,1,7560,7560.0
6725,1,7560,7560.0
6726,1,7553,7553.0
6727,1,7560,7560.0
6728,1,7546,7546.0
6729,1,7546,7546.0
6730,1,7588,7588.0
6731,1,7595,7595.0
6732,1,7602,7602.0
6733,1,7581,7581.0
6734,1,7595,7595.0
6735,1,7588,7588.0
6736,1,7567,7567.0
6737,1,7581,7581.0
6738,1,7567,7567.0
6739,2,7623,3811.5
6740,1,7595,7595.0
6741,2,7623,3811.5
6742,1,7602,7602.0
6743,1,7602,7602.0
6744,2,7644,3822.0
6745,2,7616,3808.0
6746,2,7637,3818.5
6747,2,7637,3818.5
6748,2,7616,3808.0
6749,2,7630,3815.0
6750,2,7637,3818.5
6751,1,7623,7623.0
6752,2,7665,3832.5
6753,2,7665,3832.5
6754,2,7630,3815.0
6755,1,7553,7553.0
6756,2,7623,3811.5
6757,2,7623,3811.5
6758,2,7623,3811.5
6759,2,7644,3822.0
6760,2,7623,3811.5
6761,1,7581,7581.0
6762,1,7567,7567.0
6763,1,7574,7574.0
6764,1,7588,7588.0
6765,1,7595,7595.0
6766,1,7602,7602.0
6767,1,7588,7588.0
6768,1,7581,7581.0
6769,1,7609,7609.0
6770,1,7609,7609.0
6771,1,7616,7616.0
6772,1,7616,7616.0
6773,1,7616,7616.0
6774,1,7609,7609.0
6775,1,7602,7602.0
6776,1,7609,7609.0
6777,1,7588,7588.0
6778,1,7588,7588.0
6779,1,7609,7609.0
6780,1,7609,7609.0
6781,1,7609,7609.0
6782,1,7623,7623.0
6783,1,7595,7595.0
6784,1,7609,7609.0
6785,1,7602,7602.0
6786,1,7595,7595.0
6787,1,7602,7602.0
6788,1,7602,7602.0
6789,1,7602,7602.0
6790,1,7616,7616.0
6791,1,7609,7609.0
6792,1,7588,7588.0
6793,1,7574,7574.0
6794,1,7581,7581.0
6795,1,7574,7574.0
6796,1,7567,7567.0
6797,1,7567,7567.0
6798,1,7574,7574.0
6799,1,7567,7567.0
6800,1,7574,7574.0
6801,1,7567,7567.0
6802,1,7560,7560.0
6803,1,7581,7581.0
6804,1,7567,7567.0
6805,1,7553,7553.0
6806,1,7567,7567.0
6807,1,7588,7588.0
6808,1,7567,7567.0
6809,1,7553,7553.0
6810,1,7546,7546.0
6811,1,7532,7532.0
6812,1,7567,7567.0
6813,1,7567,7567.0
6814,1,7581,7581.0
6815,2,7616,3808.0
6816,1,7567,7567.0
6817,1,7609,7609.0
6818,1,7602,7602.0
6819,2,7609,3804.5
6820,1,7609,7609.0
6821,1,7595,7595.0
6822,1,7574,7574.0
6823,1,7546,7546.0
6824,1,7546,7546.0
6825,1,7609,7609.0
6826,1,7609,7609.0
6827,1,7588,7588.0
6828,1,7623,7623.0
6829,1,7630,7630.0
6830,1,7637,7637.0
6831,1,7623,7623.0
6832,1,7630,7630.0
6833,1,7637,7637.0
6834,1,7644,7644.0
6835,1,7658,7658.0
6836,1,7623,7623.0
6837,1,7602,7602.0
6838,1,7623,7623.0
6839,1,7623,7623.0
6840,1,7644,7644.0
6841,1,7623,7623.0
6842,1,7630,7630.0
6843,1,7630,7630.0
6844,1,7616,7616.0
6845,1,7623,7623.0
6846,1,7637,7637.0
6847,1,7616,7616.0
6848,1,7637,7637.0
6849,1,7623,7623.0
6850,1,7623,7623.0
6851,1,7623,7623.0
6852,1,7630,7630.0
6853,1,7630,7630.0
6854,1,7637,7637.0
6855,1,7623,7623.0
6856,1,7609,7609.0
6857,1,7609,7609.0
6858,1,7595,7595.0
6859,1,7602,7602.0
6860,1,7609,7609.0
6861,1,7595,7595.0
6862,1,7602,7602.0
6863,1,7609,7609.0
6864,1,7602,7602.0
6865,1,7609,7609.0
6866,1,7602,7602.0
6867,2,7637,3818.5
6868,1,7574,7574.0
6869,1,7574,7574.0
6870,1,7581,7581.0
6871,1,7574,7574.0
6872,1,7581,7581.0
6873,1,7588,7588.0
6874,1,7581,7581.0
6875,1,7588,7588.0
6876,1,7588,7588.0
6877,1,7588,7588.0
6878,1,7588,7588.0
6879,1,7588,7588.0
6880,1,7567,7567.0
6881,1,7581,7581.0
6882,1,7574,7574.0
6883,1,7588,7588.0
6884,1,7581,7581.0
6885,1,7581,7581.0
6886,1,7581,7581.0
6887,1,7581,7581.0
6888,1,7588,7588.0
6889,1,7602,7602.0
6890,1,7588,7588.0
6891,1,7588,7588.0
6892,1,7595,7595.0
6893,1,7588,7588.0
6894,1,7588,7588.0
6895,1,7588,7588.0
6896,1,7595,7595.0
6897,1,7588,7588.0
6898,1,7602,7602.0
6899,1,7581,7581.0
6900,1,7581,7581.0
6901,1,7574,7574.0
6902,1,7588,7588.0
6903,1,7574,7574.0
6904,1,7588,7588.0
6905,1,7595,7595.0
6906,1,7588,7588.0
6907,1,7588,7588.0
6908,1,7581,7581.0
6909,2,7637,3818.5
6910,2,7623,3811.5
6911,2,7637,3818.5
6912,2,7637,3818.5
6913,2,7630,3815.0
6914,2,7630,3815.0
6915,2,7630,3815.0
6916,3,7672,2557.3
6917,3,7665,2555.0
6918,2,7623,3811.5
6919,3,7686,2562.0
6920,3,7686,2562.0
6921,3,7679,2559.7
6922,2,7637,3818.5
6923,2,7616,3808.0
6924,2,7608,3804.0
6925,1,7581,7581.0
6926,2,7609,3804.5
6927,3,7655,2551.7
6928,1,7588,7588.0
6929,2,7616,3808.0
6930,1,7588,7588.0
6931,1,7581,7581.0
6932,1,7560,7560.0
6933,2,7602,3801.0
6934,1,7567,7567.0
6935,2,7602,3801.0
6936,2,7616,3808.0
6937,1,7574,7574.0
6938,1,7588,7588.0
6939,1,7588,7588.0
6940,1,7602,7602.0
6941,1,7609,7609.0
6942,1,7595,7595.0
6943,1,7588,7588.0
6944,1,7588,7588.0
6945,1,7602,7602.0
6946,1,7595,7595.0
6947,2,7637,3818.5
6948,2,7637,3818.5
6949,1,7588,7588.0
6950,1,7588,7588.0
6951,1,7595,7595.0
6952,1,7602,7602.0
6953,1,7595,7595.0
6954,1,7595,7595.0
6955,1,7602,7602.0
6956,1,7595,7595.0
6957,1,7602,7602.0
6958,1,7609,7609.0
6959,1,7609,7609.0
6960,1,7588,7588.0
6961,1,7581,7581.0
6962,1,7581,7581.0
6963,1,7609,7609.0
6964,1,7609,7609.0
6965,1,7602,7602.0
6966,1,7595,7595.0
6967,1,7588,7588.0
6968,1,7595,7595.0
6969,1,7574,7574.0
6970,1,7581,7581.0
6971,1,7595,7595.0
6972,1,7609,7609.0
6973,1,7623,7623.0
6974,1,7616,7616.0
6975,1,7630,7630.0
6976,1,7567,7567.0
6977,1,7581,7581.0
6978,1,7588,7588.0
6979,1,7588,7588.0
6980,1,7588,7588.0
6981,1,7560,7560.0
6982,1,7574,7574.0
6983,1,7560,7560.0
6984,1,7553,7553.0
6985,1,7567,7567.0
6986,1,7553,7553.0
6987,1,7546,7546.0
6988,1,7567,7567.0
6989,1,7574,7574.0
6990,1,7553,7553.0
6991,1,7567,7567.0
6992,1,7574,7574.0
6993,1,7588,7588.0
6994,1,7574,7574.0
6995,1,7567,7567.0
6996,1,7609,7609.0
6997,1,7567,7567.0
6998,1,7581,7581.0
6999,1,7560,7560.0
7000,1,7581,7581.0
7001,1,7595,7595.0
7002,1,7602,7602.0
7003,1,7616,7616.0
7004,1,7567,7567.0
7005,1,7588,7588.0
7006,1,7595,7595.0
7007,1,7595,7595.0
7008,1,7588,7588.0
7009,1,7609,7609.0
7010,1,7609,7609.0
7011,1,7602,7602.0
7012,1,7588,7588.0
7013,1,7595,7595.0
7014,1,7595,7595.0
7015,1,7595,7595.0
7016,1,7581,7581.0
7017,1,7581,7581.0
7018,1,7567,7567.0
7019,1,7553,7553.0
7020,1,7595,7595.0
7021,1,7588,7588.0
7022,1,7602,7602.0
7023,1,7560,7560.0
7024,1,7567,7567.0
7025,1,7581,7581.0
7026,1,7581,7581.0
7027,1,7574,7574.0
7028,1,7574,7574.0
7029,1,7567,7567.0
7030,1,7595,7595.0
7031,1,7581,7581.0
7032,1,7595,7595.0
7033,1,7595,7595.0
7034,1,7616,7616.0
7035,1,7616,7616.0
7036,1,7616,7616.0
7037,1,7616,7616.0
7038,1,7609,7609.0
7039,1,7609,7609.0
7040,1,7595,7595.0
7041,1,7595,7595.0
7042,1,7595,7595.0
7043,1,7595,7595.0
7044,1,7595,7595.0
7045,1,7595,7595.0
7046,1,7595,7595.0
7047,1,7623,7623.0
7048,1,7616,7616.0
7049,1,7616,7616.0
7050,2,7609,3804.5
7051,1,7581,7581.0
7052,1,7595,7595.0
7053,1,7567,7567.0
7054,1,7567,7567.0
7055,1,7553,7553.0
7056,2,7602,3801.0
7057,1,7581,7581.0
7058,1,7567,7567.0
7059,1,7595,7595.0
7060,1,7609,7609.0
7061,1,7581,7581.0
7062,1,7602,7602.0
7063,1,7588,7588.0
7064,1,7588,7588.0
7065,1,7574,7574.0
7066,1,7567,7567.0
7067,1,7567,7567.0
7068,1,7588,7588.0
7069,1,7595,7595.0
7070,1,7581,7581.0
7071,1,7616,7616.0
7072,1,7595,7595.0
7073,1,7567,7567.0
7074,1,7581,7581.0
7075,1,7567,7567.0
7076,1,7567,7567.0
7077,1,7567,7567.0
7078,1,7546,7546.0
7079,1,7553,7553.0
7080,1,7574,7574.0
7081,1,7539,7539.0
7082,1,7553,7553.0
7083,1,7553,7553.0
7084,1,7553,7553.0
7085,1,7525,7525.0
7086,1,7539,7539.0
7087,1,7525,7525.0
7088,1,7511,7511.0
7089,1,7497,7497.0
7090,1,7511,7511.0
7091,1,7497,7497.0
7092,1,7497,7497.0
7093,1,7511,7511.0
7094,1,7490,7490.0
7095,1,7497,7497.0
7096,1,7497,7497.0
7097,1,7511,7511.0
7098,1,7504,7504.0
7099,1,7497,7497.0
7100,1,7511,7511.0
7101,1,7525,7525.0
7102,1,7518,7518.0
7103,1,7511,7511.0
7104,1,7532,7532.0
7105,1,7525,7525.0
7106,1,7525,7525.0
7107,1,7511,7511.0
7108,1,7504,7504.0
7109,1,7511,7511.0
7110,1,7525,7525.0
7111,1,7518,7518.0
7112,1,7546,7546.0
7113,1,7497,7497.0
7114,1,7511,7511.0
7115,2,7560,3780.0
7116,2,7560,3780.0
7117,1,7511,7511.0
7118,1,7539,7539.0
7119,1,7532,7532.0
7120,1,7539,7539.0
7121,1,7560,7560.0
7122,1,7560,7560.0
7123,1,7567,7567.0
7124,2,7609,3804.5
7125,1,7574,7574.0
7126,1,7574,7574.0
7127,1,7574,7574.0
7128,1,7574,7574.0
7129,2,7602,3801.0
7130,2,7644,3822.0
7131,1,7581,7581.0
7132,2,7623,3811.5
7133,2,7595,3797.5
7134,1,7560,7560.0
7135,1,7574,7574.0
7136,1,7553,7553.0
7137,1,7609,7609.0
7138,1,7532,7532.0
7139,2,7602,3801.0
7140,2,7581,3790.5
7141,2,7602,3801.0
7142,2,7609,3804.5
7143,1,7567,7567.0
7144,1,7560,7560.0
7145,2,7609,3804.5
7146,1,7553,7553.0
7147,2,7609,3804.5
7148,2,7602,3801.0
7149,1,7532,7532.0
7150,2,7581,3790.5
7151,2,7595,3797.5
7152,2,7588,3794.0
7153,1,7532,7532.0
7154,1,7546,7546.0
7155,1,7539,7539.0
7156,1,7539,7539.0
7157,1,7539,7539.0
7158,1,7539,7539.0
7159,1,7546,7546.0
7160,2,7574,3787.0
7161,2,7588,3794.0
7162,2,7595,3797.5
7163,2,7574,3787.0
7164,2,7567,3783.5
7165,2,7581,3790.5
7166,2,7588,3794.0
7167,2,7574,3787.0
7168,2,7574,3787.0
7169,2,7581,3790.5
7170,2,7588,3794.0
7171,1,7518,7518.0
7172,1,7532,7532.0
7173,1,7511,7511.0
7174,2,7553,3776.5
7175,2,7574,3787.0
7176,2,7567,3783.5
7177,2,7595,3797.5
7178,1,7546,7546.0
7179,1,7553,7553.0
7180,2,7588,3794.0
7181,2,7581,3790.5
7182,1,7567,7567.0
7183,1,7567,7567.0
7184,1,7539,7539.0
7185,1,7567,7567.0
7186,1,7546,7546.0
7187,1,7567,7567.0
7188,1,7525,7525.0
7189,1,7574,7574.0
7190,1,7574,7574.0
7191,1,7560,7560.0
7192,1,7588,7588.0
7193,1,7567,7567.0
7194,1,7546,7546.0
7195,1,7553,7553.0
7196,1,7546,7546.0
7197,1,7581,7581.0
7198,1,7574,7574.0
7199,1,7553,7553.0
7200,1,7567,7567.0
7201,1,7588,7588.0
7202,1,7595,7595.0
7203,2,7595,3797.5
7204,2,7616,3808.0
7205,2,7609,3804.5
7206,2,7616,3808.0
7207,2,7616,3808.0
7208,2,7609,3804.5
7209,2,7616,3808.0
7210,2,7609,3804.5
7211,2,7616,3808.0
7212,2,7630,3815.0
7213,2,7637,3818.5
7214,2,7630,3815.0
7215,2,7623,3811.5
7216,2,7637,3818.5
7217,1,7623,7623.0
7218,1,7637,7637.0
7219,1,7644,7644.0
7220,1,7609,7609.0
7221,1,7616,7616.0
7222,1,7609,7609.0
7223,1,7602,7602.0
7224,1,7595,7595.0
7225,1,7588,7588.0
7226,1,7630,7630.0
7227,1,7595,7595.0
7228,1,7588,7588.0
7229,1,7602,7602.0
7230,1,7595,7595.0
7231,2,7637,3818.5
7232,1,7637,7637.0
7233,1,7637,7637.0
7234,1,7637,7637.0
7235,1,7630,7630.0
7236,1,7630,7630.0
7237,1,7623,7623.0
7238,1,7630,7630.0
7239,1,7623,7623.0
7240,1,7630,7630.0
7241,2,7637,3818.5
7242,2,7637,3818.5
7243,2,7630,3815.0
7244,1,7609,7609.0
7245,1,7602,7602.0
7246,1,7595,7595.0
7247,1,7616,7616.0
7248,1,7651,7651.0
7249,1,7623,7623.0
7250,1,7588,7588.0
7251,1,7595,7595.0
7252,1,7602,7602.0
7253,1,7581,7581.0
7254,1,7567,7567.0
7255,1,7581,7581.0
7256,1,7588,7588.0
7257,1,7602,7602.0
7258,1,7595,7595.0
7259,1,7595,7595.0
7260,1,7609,7609.0
7261,1,7595,7595.0
7262,1,7595,7595.0
7263,1,7588,7588.0
7264,1,7602,7602.0
7265,1,7602,7602.0
7266,1,7602,7602.0
7267,1,7595,7595.0
7268,1,7623,7623.0
7269,1,7595,7595.0
7270,1,7609,7609.0
7271,1,7602,7602.0
7272,1,7581,7581.0
7273,1,7581,7581.0
7274,1,7567,7567.0
7275,1,7588,7588.0
7276,1,7595,7595.0
7277,1,7588,7588.0
7278,1,7595,7595.0
7279,1,7588,7588.0
7280,1,7588,7588.0
7281,1,7588,7588.0
7282,1,7588,7588.0
7283,1,7602,7602.0
7284,1,7609,7609.0
7285,1,7616,7616.0
7286,1,7595,7595.0
7287,1,7588,7588.0
7288,1,7581,7581.0
7289,1,7588,7588.0
7290,1,7609,7609.0
7291,1,7637,7637.0
7292,1,7616,7616.0
7293,1,7602,7602.0
7294,1,7595,7595.0
7295,1,7595,7595.0
7296,1,7623,7623.0
7297,1,7616,7616.0
7298,1,7609,7609.0
7299,1,7602,7602.0
7300,1,7574,7574.0
7301,1,7581,7581.0
7302,1,7595,7595.0
7303,1,7602,7602.0
7304,1,7609,7609.0
7305,1,7623,7623.0
7306,1,7616,7616.0
7307,1,7616,7616.0
7308,1,7609,7609.0
7309,1,7623,7623.0
7310,1,7616,7616.0
7311,1,7616,7616.0
7312,1,7609,7609.0
7313,1,7616,7616.0
7314,1,7602,7602.0
7315,1,7616,7616.0
7316,1,7616,7616.0
7317,1,7609,7609.0
7318,1,7623,7623.0
7319,1,7616,7616.0
7320,1,7595,7595.0
7321,1,7602,7602.0
7322,1,7602,7602.0
7323,1,7609,7609.0
7324,1,7609,7609.0
7325,1,7616,7616.0
7326,1,7609,7609.0
7327,1,7609,7609.0
7328,1,7616,7616.0
7329,1,7616,7616.0
7330,1,7630,7630.0
7331,1,7623,7623.0
7332,1,7616,7616.0
7333,1,7595,7595.0
7334,1,7588,7588.0
7335,1,7616,7616.0
7336,1,7581,7581.0
7337,1,7595,7595.0
7338,1,7616,7616.0
7339,1,7602,7602.0
7340,1,7595,7595.0
7341,1,7595,7595.0
7342,1,7602,7602.0
7343,1,7595,7595.0
7344,1,7595,7595.0
7345,1,7588,7588.0
7346,1,7581,7581.0
7347,1,7588,7588.0
7348,1,7602,7602.0
7349,1,7588,7588.0
7350,1,7602,7602.0
7351,1,7588,7588.0
7352,1,7595,7595.0
7353,1,7602,7602.0
7354,1,7616,7616.0
7355,1,7602,7602.0
7356,1,7602,7602.0
7357,1,7609,7609.0
7358,1,7623,7623.0
7359,1,7630,7630.0
7360,1,7623,7623.0
7361,1,7630,7630.0
7362,1,7637,7637.0
7363,1,7623,7623.0
7364,1,7602,7602.0
7365,1,7616,7616.0
7366,1,7644,7644.0
7367,1,7637,7637.0
7368,1,7637,7637.0
7369,1,7644,7644.0
7370,1,7665,7665.0
7371,1,7672,7672.0
7372,1,7679,7679.0
7373,1,7672,7672.0
7374,1,7672,7672.0
7375,1,7672,7672.0
7376,1,7665,7665.0
7377,1,7672,7672.0
7378,1,7679,7679.0
7379,1,7665,7665.0
7380,1,7686,7686.0
7381,1,7686,7686.0
7382,1,7686,7686.0
7383,1,7686,7686.0
7384,1,7665,7665.0
7385,1,7672,7672.0
7386,1,7658,7658.0
7387,1,7672,7672.0
7388,1,7686,7686.0
7389,1,7686,7686.0
7390,1,7672,7672.0
7391,1,7672,7672.0
7392,1,7672,7672.0
7393,1,7679,7679.0
7394,1,7665,7665.0
7395,1,7658,7658.0
7396,1,7658,7658.0
7397,1,7651,7651.0
7398,1,7658,7658.0
7399,1,7651,7651.0
7400,1,7672,7672.0
7401,1,7672,7672.0
7402,1,7679,7679.0
7403,1,7686,7686.0
7404,1,7686,7686.0
7405,1,7672,7672.0
7406,1,7679,7679.0
7407,2,7728,3864.0
7408,2,7742,3871.0
7409,2,7724,3862.0
7410,2,7719,3859.5
7411,2,7723,3861.5
7412,1,7707,7707.0
7413,1,7714,7714.0
7414,1,7728,7728.0
7415,1,7714,7714.0
7416,1,7700,7700.0
7417,1,7707,7707.0
7418,1,7686,7686.0
7419,1,7693,7693.0
7420,1,7693,7693.0
