Frame,aggregate_count,total_peptides_in_aggregate,avg_aggregate_size
6360,5,6282,1256.4
6361,5,6273,1254.6
6362,5,6281,1256.2
6363,5,6275,1255.0
6364,5,6251,1250.2
6365,5,6261,1252.2
6366,5,6234,1246.8
6367,5,6238,1247.6
6368,5,6242,1248.4
6369,5,6248,1249.6
6370,5,6258,1251.6
6371,5,6226,1245.2
6372,5,6259,1251.8
6373,4,6218,1554.5
6374,4,6229,1557.2
6375,3,6165,2055.0
6376,3,6173,2057.7
6377,3,6172,2057.3
6378,4,6193,1548.2
6379,5,6244,1248.8
6380,4,6206,1551.5
6381,4,6231,1557.8
6382,4,6249,1562.2
6383,4,6212,1553.0
6384,4,6217,1554.2
6385,4,6228,1557.0
6386,4,6222,1555.5
6387,4,6220,1555.0
6388,5,6277,1255.4
6389,4,6226,1556.5
6390,4,6241,1560.2
6391,4,6243,1560.8
6392,4,6243,1560.8
6393,5,6276,1255.2
6394,4,6225,1556.2
6395,5,6284,1256.8
6396,5,6287,1257.4
6397,4,6251,1562.8
6398,4,6223,1555.8
6399,4,6242,1560.5
6400,4,6233,1558.2
6401,5,6269,1253.8
6402,4,6204,1551.0
6403,5,6279,1255.8
6404,4,6239,1559.8
6405,4,6272,1568.0
6406,4,6243,1560.8
6407,4,6247,1561.8
6408,4,6275,1568.8
6409,4,6267,1566.8
6410,4,6244,1561.0
6411,4,6231,1557.8
6412,4,6235,1558.8
6413,4,6231,1557.8
6414,4,6230,1557.5
6415,5,6241,1248.2
6416,5,6260,1252.0
6417,5,6266,1253.2
6418,5,6239,1247.8
6419,5,6232,1246.4
6420,5,6210,1242.0
6421,5,6196,1239.2
6422,6,6202,1033.7
6423,5,6151,1230.2
6424,6,6250,1041.7
6425,5,6217,1243.4
6426,6,6279,1046.5
6427,5,6207,1241.4
6428,5,6211,1242.2
6429,5,6225,1245.0
6430,4,6195,1548.8
6431,5,6212,1242.4
6432,6,6271,1045.2
6433,4,6218,1554.5
6434,4,6211,1552.8
6435,4,6211,1552.8
6436,5,6256,1251.2
6437,5,6270,1254.0
6438,5,6244,1248.8
6439,4,6218,1554.5
6440,4,6229,1557.2
6441,4,6258,1564.5
6442,4,6255,1563.8
6443,4,6273,1568.2
6444,4,6270,1567.5
6445,4,6289,1572.2
6446,4,6271,1567.8
6447,3,6237,2079.0
6448,3,6228,2076.0
6449,3,6238,2079.3
6450,3,6240,2080.0
6451,3,6241,2080.3
6452,3,6240,2080.0
6453,4,6281,1570.2
6454,3,6233,2077.7
6455,3,6212,2070.7
6456,4,6247,1561.8
6457,3,6209,2069.7
6458,3,6224,2074.7
6459,3,6231,2077.0
6460,3,6238,2079.3
6461,3,6232,2077.3
6462,3,6234,2078.0
6463,3,6229,2076.3
6464,3,6244,2081.3
6465,3,6227,2075.7
6466,3,6253,2084.3
6467,3,6223,2074.3
6468,3,6219,2073.0
6469,3,6218,2072.7
6470,3,6199,2066.3
6471,4,6239,1559.8
6472,3,6165,2055.0
6473,3,6153,2051.0
6474,3,6157,2052.3
6475,4,6204,1551.0
6476,5,6246,1249.2
6477,4,6188,1547.0
6478,4,6201,1550.2
6479,5,6222,1244.4
6480,5,6228,1245.6
6481,5,6207,1241.4
6482,3,6129,2043.0
6483,4,6205,1551.2
6484,4,6205,1551.2
6485,4,6215,1553.8
6486,4,6205,1551.2
6487,4,6211,1552.8
6488,5,6233,1246.6
6489,5,6252,1250.4
6490,4,6203,1550.8
6491,4,6208,1552.0
6492,4,6202,1550.5
6493,4,6194,1548.5
6494,4,6200,1550.0
6495,4,6255,1563.8
6496,4,6218,1554.5
6497,4,6197,1549.2
6498,4,6208,1552.0
6499,4,6189,1547.2
6500,4,6192,1548.0
6501,4,6221,1555.2
6502,4,6228,1557.0
6503,4,6239,1559.8
6504,4,6204,1551.0
6505,4,6237,1559.2
6506,4,6227,1556.8
6507,4,6224,1556.0
6508,4,6241,1560.2
6509,4,6225,1556.2
6510,4,6233,1558.2
6511,4,6232,1558.0
6512,4,6253,1563.2
6513,4,6242,1560.5
6514,4,6223,1555.8
6515,4,6207,1551.8
6516,4,6188,1547.0
6517,4,6230,1557.5
6518,4,6210,1552.5
6519,4,6232,1558.0
6520,4,6237,1559.2
6521,4,6201,1550.2
6522,4,6210,1552.5
6523,4,6212,1553.0
6524,4,6164,1541.0
6525,4,6171,1542.8
6526,5,6223,1244.6
6527,5,6207,1241.4
6528,5,6207,1241.4
6529,5,6220,1244.0
6530,5,6218,1243.6
6531,5,6186,1237.2
6532,5,6229,1245.8
6533,5,6230,1246.0
6534,5,6203,1240.6
6535,5,6188,1237.6
6536,5,6205,1241.0
6537,5,6215,1243.0
6538,5,6226,1245.2
6539,5,6230,1246.0
6540,5,6215,1243.0
6541,5,6215,1243.0
6542,5,6194,1238.8
6543,5,6179,1235.8
6544,5,6216,1243.2
6545,4,6182,1545.5
6546,4,6193,1548.2
6547,4,6204,1551.0
6548,4,6196,1549.0
6549,4,6208,1552.0
6550,4,6207,1551.8
6551,4,6184,1546.0
6552,4,6196,1549.0
6553,4,6179,1544.8
6554,5,6208,1241.6
6555,5,6208,1241.6
6556,5,6194,1238.8
6557,5,6207,1241.4
6558,5,6213,1242.6
6559,5,6214,1242.8
6560,5,6201,1240.2
6561,6,6244,1040.7
6562,5,6212,1242.4
6563,5,6214,1242.8
6564,5,6209,1241.8
6565,5,6191,1238.2
6566,5,6194,1238.8
6567,6,6280,1046.7
6568,5,6225,1245.0
6569,5,6247,1249.4
6570,5,6245,1249.0
6571,5,6213,1242.6
6572,5,6193,1238.6
6573,5,6175,1235.0
6574,6,6231,1038.5
6575,6,6237,1039.5
6576,6,6231,1038.5
6577,6,6232,1038.7
6578,6,6233,1038.8
6579,7,6261,894.4
6580,7,6243,891.9
6581,7,6229,889.9
6582,7,6246,892.3
6583,7,6223,889.0
6584,7,6230,890.0
6585,7,6255,893.6
6586,7,6248,892.6
6587,7,6250,892.9
6588,7,6258,894.0
6589,6,6214,1035.7
6590,7,6260,894.3
6591,7,6261,894.4
6592,6,6222,1037.0
6593,6,6208,1034.7
6594,6,6211,1035.2
6595,6,6211,1035.2
6596,7,6252,893.1
6597,6,6200,1033.3
6598,7,6253,893.3
6599,6,6202,1033.7
6600,6,6221,1036.8
6601,7,6262,894.6
6602,6,6242,1040.3
6603,6,6235,1039.2
6604,6,6236,1039.3
6605,6,6255,1042.5
6606,6,6237,1039.5
6607,6,6228,1038.0
6608,7,6267,895.3
6609,8,6302,787.8
6610,8,6302,787.8
6611,7,6285,897.9
6612,7,6281,897.3
6613,7,6278,896.9
6614,7,6301,900.1
6615,7,6277,896.7
6616,7,6285,897.9
6617,7,6276,896.6
6618,7,6272,896.0
6619,7,6270,895.7
6620,8,6321,790.1
6621,8,6309,788.6
6622,8,6304,788.0
6623,8,6308,788.5
6624,8,6288,786.0
6625,8,6304,788.0
6626,8,6301,787.6
6627,7,6266,895.1
6628,8,6281,785.1
6629,8,6290,786.2
6630,8,6300,787.5
6631,8,6278,784.8
6632,7,6243,891.9
6633,7,6254,893.4
6634,7,6279,897.0
6635,7,6274,896.3
6636,7,6262,894.6
6637,7,6278,896.9
6638,8,6313,789.1
6639,8,6315,789.4
6640,8,6301,787.6
6641,8,6303,787.9
6642,8,6300,787.5
6643,8,6305,788.1
6644,8,6314,789.2
6645,8,6286,785.8
6646,8,6271,783.9
6647,9,6309,701.0
6648,9,6304,700.4
6649,9,6305,700.6
6650,9,6304,700.4
6651,9,6310,701.1
6652,9,6302,700.2
6653,9,6289,698.8
6654,9,6283,698.1
6655,9,6288,698.7
6656,9,6297,699.7
6657,8,6245,780.6
6658,8,6251,781.4
6659,8,6249,781.1
6660,9,6298,699.8
6661,8,6280,785.0
6662,7,6239,891.3
6663,8,6282,785.2
6664,8,6285,785.6
6665,9,6308,700.9
6666,9,6331,703.4
6667,8,6277,784.6
6668,8,6294,786.8
6669,8,6291,786.4
6670,8,6286,785.8
6671,8,6290,786.2
6672,8,6304,788.0
6673,7,6277,896.7
6674,7,6280,897.1
6675,7,6292,898.9
6676,7,6275,896.4
6677,7,6285,897.9
6678,7,6270,895.7
6679,7,6269,895.6
6680,7,6249,892.7
6681,7,6253,893.3
6682,6,6174,1029.0
6683,6,6229,1038.2
6684,7,6267,895.3
6685,7,6248,892.6
6686,6,6198,1033.0
6687,6,6220,1036.7
6688,6,6223,1037.2
6689,7,6244,892.0
6690,8,6306,788.2
6691,7,6271,895.9
6692,8,6307,788.4
6693,8,6287,785.9
6694,8,6261,782.6
6695,8,6247,780.9
6696,7,6240,891.4
6697,8,6295,786.9
6698,8,6313,789.1
6699,8,6290,786.2
6700,9,6328,703.1
6701,8,6277,784.6
6702,8,6251,781.4
6703,8,6264,783.0
6704,8,6250,781.2
6705,8,6264,783.0
6706,8,6274,784.2
6707,7,6223,889.0
6708,8,6261,782.6
6709,8,6270,783.8
6710,8,6262,782.8
6711,8,6257,782.1
6712,8,6274,784.2
6713,8,6244,780.5
6714,8,6258,782.2
6715,8,6252,781.5
6716,8,6275,784.4
6717,8,6255,781.9
6718,8,6293,786.6
6719,8,6293,786.6
6720,8,6266,783.2
6721,7,6256,893.7
6722,7,6255,893.6
6723,7,6245,892.1
6724,7,6219,888.4
6725,7,6253,893.3
6726,7,6253,893.3
6727,7,6261,894.4
6728,7,6241,891.6
6729,8,6282,785.2
6730,8,6272,784.0
6731,7,6194,884.9
6732,7,6206,886.6
6733,7,6221,888.7
6734,7,6224,889.1
6735,7,6232,890.3
6736,7,6203,886.1
6737,7,6215,887.9
6738,8,6235,779.4
6739,8,6232,779.0
6740,8,6239,779.9
6741,9,6275,697.2
6742,8,6248,781.0
6743,8,6213,776.6
6744,9,6249,694.3
6745,7,6223,889.0
6746,8,6240,780.0
6747,7,6195,885.0
6748,7,6205,886.4
6749,9,6272,696.9
6750,9,6251,694.6
6751,9,6242,693.6
6752,8,6210,776.2
6753,7,6188,884.0
6754,7,6213,887.6
6755,7,6214,887.7
6756,9,6246,694.0
6757,9,6268,696.4
6758,9,6270,696.7
6759,9,6271,696.8
6760,8,6242,780.2
6761,7,6183,883.3
6762,7,6204,886.3
6763,8,6249,781.1
6764,7,6198,885.4
6765,7,6218,888.3
6766,8,6264,783.0
6767,8,6276,784.5
6768,8,6297,787.1
6769,8,6245,780.6
6770,8,6280,785.0
6771,7,6197,885.3
6772,6,6130,1021.7
6773,5,6132,1226.4
6774,5,6175,1235.0
6775,5,6154,1230.8
6776,6,6216,1036.0
6777,6,6171,1028.5
6778,5,6155,1231.0
6779,5,6179,1235.8
6780,5,6193,1238.6
6781,6,6210,1035.0
6782,6,6210,1035.0
6783,4,6110,1527.5
6784,6,6215,1035.8
6785,5,6229,1245.8
6786,5,6211,1242.2
6787,5,6189,1237.8
6788,6,6232,1038.7
6789,5,6194,1238.8
6790,5,6211,1242.2
6791,5,6218,1243.6
6792,5,6200,1240.0
6793,5,6175,1235.0
6794,5,6173,1234.6
6795,5,6153,1230.6
6796,5,6234,1246.8
6797,5,6209,1241.8
6798,5,6196,1239.2
6799,6,6260,1043.3
6800,6,6243,1040.5
6801,6,6243,1040.5
6802,6,6218,1036.3
6803,6,6245,1040.8
6804,6,6201,1033.5
6805,6,6201,1033.5
6806,6,6214,1035.7
6807,5,6161,1232.2
6808,5,6172,1234.4
6809,5,6150,1230.0
6810,6,6184,1030.7
6811,5,6171,1234.2
6812,5,6187,1237.4
6813,5,6199,1239.8
6814,7,6242,891.7
6815,5,6147,1229.4
6816,5,6182,1236.4
6817,5,6160,1232.0
6818,5,6162,1232.4
6819,5,6176,1235.2
6820,5,6209,1241.8
6821,5,6202,1240.4
6822,5,6218,1243.6
6823,5,6212,1242.4
6824,5,6220,1244.0
6825,5,6237,1247.4
6826,5,6245,1249.0
6827,5,6226,1245.2
6828,5,6214,1242.8
6829,5,6201,1240.2
6830,4,6164,1541.0
6831,4,6148,1537.0
6832,4,6161,1540.2
6833,4,6158,1539.5
6834,5,6195,1239.0
6835,4,6154,1538.5
6836,4,6192,1548.0
6837,4,6164,1541.0
6838,4,6135,1533.8
6839,4,6153,1538.2
6840,4,6154,1538.5
6841,4,6179,1544.8
6842,4,6195,1548.8
6843,4,6183,1545.8
6844,4,6185,1546.2
6845,4,6194,1548.5
6846,4,6151,1537.8
6847,4,6141,1535.2
6848,4,6146,1536.5
6849,4,6157,1539.2
6850,4,6172,1543.0
6851,5,6225,1245.0
6852,5,6218,1243.6
6853,5,6199,1239.8
6854,5,6222,1244.4
6855,5,6204,1240.8
6856,5,6203,1240.6
6857,5,6192,1238.4
6858,6,6246,1041.0
6859,5,6193,1238.6
6860,4,6164,1541.0
6861,5,6195,1239.0
6862,5,6186,1237.2
6863,5,6165,1233.0
6864,5,6156,1231.2
6865,5,6180,1236.0
6866,5,6229,1245.8
6867,5,6214,1242.8
6868,5,6200,1240.0
6869,5,6199,1239.8
6870,5,6198,1239.6
6871,5,6202,1240.4
6872,5,6165,1233.0
6873,5,6178,1235.6
6874,5,6175,1235.0
6875,6,6215,1035.8
6876,6,6203,1033.8
6877,6,6220,1036.7
6878,7,6247,892.4
6879,7,6265,895.0
6880,6,6183,1030.5
6881,4,6203,1550.8
6882,6,6198,1033.0
6883,5,6172,1234.4
6884,5,6226,1245.2
6885,4,6207,1551.8
6886,4,6164,1541.0
6887,4,6161,1540.2
6888,5,6260,1252.0
6889,5,6270,1254.0
6890,5,6272,1254.4
6891,5,6270,1254.0
6892,5,6292,1258.4
6893,5,6277,1255.4
6894,5,6267,1253.4
6895,5,6258,1251.6
6896,5,6260,1252.0
6897,4,6223,1555.8
6898,4,6203,1550.8
6899,5,6228,1245.6
6900,5,6245,1249.0
6901,5,6261,1252.2
6902,5,6246,1249.2
6903,5,6258,1251.6
6904,5,6281,1256.2
6905,5,6262,1252.4
6906,5,6287,1257.4
6907,5,6280,1256.0
6908,5,6271,1254.2
6909,5,6271,1254.2
6910,4,6233,1558.2
6911,5,6257,1251.4
6912,4,6217,1554.2
6913,3,6163,2054.3
6914,4,6238,1559.5
6915,3,6215,2071.7
6916,4,6274,1568.5
6917,3,6192,2064.0
6918,3,6201,2067.0
6919,3,6206,2068.7
6920,3,6206,2068.7
6921,3,6195,2065.0
6922,3,6215,2071.7
6923,4,6240,1560.0
6924,3,6199,2066.3
6925,4,6255,1563.8
6926,4,6247,1561.8
6927,4,6177,1544.2
6928,5,6192,1238.4
6929,4,6168,1542.0
6930,6,6256,1042.7
6931,5,6178,1235.6
6932,5,6179,1235.8
6933,5,6174,1234.8
6934,5,6145,1229.0
6935,6,6171,1028.5
6936,5,6158,1231.6
6937,5,6144,1228.8
6938,5,6181,1236.2
6939,5,6211,1242.2
6940,5,6168,1233.6
6941,5,6200,1240.0
6942,5,6223,1244.6
6943,5,6206,1241.2
6944,5,6188,1237.6
6945,5,6210,1242.0
6946,4,6178,1544.5
6947,3,6170,2056.7
6948,3,6159,2053.0
6949,5,6216,1243.2
6950,4,6205,1551.2
6951,4,6202,1550.5
6952,4,6175,1543.8
6953,5,6256,1251.2
6954,5,6219,1243.8
6955,5,6214,1242.8
6956,3,6261,2087.0
6957,5,6203,1240.6
6958,5,6254,1250.8
6959,5,6281,1256.2
6960,5,6271,1254.2
6961,5,6265,1253.0
6962,5,6273,1254.6
6963,5,6293,1258.6
6964,4,6247,1561.8
6965,5,6300,1260.0
6966,5,6305,1261.0
6967,5,6315,1263.0
6968,3,6307,2102.3
6969,3,6305,2101.7
6970,3,6316,2105.3
6971,5,6298,1259.6
6972,3,6312,2104.0
6973,3,6318,2106.0
6974,3,6302,2100.7
6975,3,6295,2098.3
6976,3,6308,2102.7
6977,3,6303,2101.0
6978,3,6297,2099.0
6979,3,6300,2100.0
6980,3,6310,2103.3
6981,3,6308,2102.7
6982,3,6314,2104.7
6983,3,6319,2106.3
6984,2,6283,3141.5
6985,2,6281,3140.5
6986,2,6276,3138.0
6987,2,6292,3146.0
6988,2,6284,3142.0
6989,3,6332,2110.7
6990,3,6326,2108.7
6991,3,6325,2108.3
6992,3,6316,2105.3
6993,3,6330,2110.0
6994,3,6333,2111.0
6995,5,6319,1263.8
6996,5,6308,1261.6
6997,5,6320,1264.0
6998,5,6312,1262.4
6999,5,6312,1262.4
7000,5,6304,1260.8
7001,5,6305,1261.0
7002,5,6314,1262.8
7003,4,6315,1578.8
7004,4,6292,1573.0
7005,4,6314,1578.5
7006,4,6293,1573.2
7007,4,6311,1577.8
7008,5,6335,1267.0
7009,5,6335,1267.0
7010,5,6335,1267.0
7011,5,6340,1268.0
7012,5,6338,1267.6
7013,5,6338,1267.6
7014,5,6317,1263.4
7015,4,6259,1564.8
7016,5,6304,1260.8
7017,5,6297,1259.4
7018,5,6308,1261.6
7019,5,6308,1261.6
7020,5,6298,1259.6
7021,5,6307,1261.4
7022,5,6311,1262.2
7023,5,6321,1264.2
7024,5,6304,1260.8
7025,5,6295,1259.0
7026,5,6336,1267.2
7027,5,6333,1266.6
7028,5,6322,1264.4
7029,5,6320,1264.0
7030,5,6308,1261.6
7031,5,6297,1259.4
7032,5,6289,1257.8
7033,5,6316,1263.2
7034,5,6314,1262.8
7035,5,6292,1258.4
7036,5,6285,1257.0
7037,5,6295,1259.0
7038,5,6270,1254.0
7039,5,6266,1253.2
7040,5,6283,1256.6
7041,5,6276,1255.2
7042,5,6300,1260.0
7043,5,6281,1256.2
7044,5,6294,1258.8
7045,5,6276,1255.2
7046,5,6263,1252.6
7047,5,6254,1250.8
7048,5,6240,1248.0
7049,6,6257,1042.8
7050,5,6215,1243.0
7051,5,6226,1245.2
7052,5,6230,1246.0
7053,4,6193,1548.2
7054,4,6191,1547.8
7055,4,6230,1557.5
7056,4,6225,1556.2
7057,4,6191,1547.8
7058,4,6195,1548.8
7059,5,6245,1249.0
7060,5,6247,1249.4
7061,4,6186,1546.5
7062,4,6223,1555.8
7063,4,6229,1557.2
7064,4,6226,1556.5
7065,4,6233,1558.2
7066,4,6181,1545.2
7067,5,6199,1239.8
7068,4,6150,1537.5
7069,5,6245,1249.0
7070,4,6204,1551.0
7071,5,6204,1240.8
7072,4,6180,1545.0
7073,6,6265,1044.2
7074,5,6217,1243.4
7075,6,6266,1044.3
7076,6,6252,1042.0
7077,6,6260,1043.3
7078,6,6237,1039.5
7079,6,6280,1046.7
7080,6,6280,1046.7
7081,6,6276,1046.0
7082,6,6259,1043.2
7083,6,6270,1045.0
7084,6,6305,1050.8
7085,6,6300,1050.0
7086,6,6297,1049.5
7087,5,6231,1246.2
7088,6,6280,1046.7
7089,5,6246,1249.2
7090,4,6208,1552.0
7091,4,6212,1553.0
7092,3,6195,2065.0
7093,4,6222,1555.5
7094,5,6265,1253.0
7095,5,6248,1249.6
7096,5,6236,1247.2
7097,5,6262,1252.4
7098,5,6249,1249.8
7099,5,6282,1256.4
7100,6,6319,1053.2
7101,6,6327,1054.5
7102,6,6328,1054.7
7103,5,6250,1250.0
7104,6,6278,1046.3
7105,5,6259,1251.8
7106,6,6275,1045.8
7107,6,6227,1037.8
7108,6,6225,1037.5
7109,5,6203,1240.6
7110,5,6251,1250.2
7111,5,6285,1257.0
7112,5,6302,1260.4
7113,5,6300,1260.0
7114,5,6304,1260.8
7115,5,6297,1259.4
7116,5,6302,1260.4
7117,5,6274,1254.8
7118,5,6292,1258.4
7119,5,6275,1255.0
7120,5,6264,1252.8
7121,5,6314,1262.8
7122,5,6300,1260.0
7123,5,6289,1257.8
7124,5,6300,1260.0
7125,5,6293,1258.6
7126,5,6330,1266.0
7127,5,6303,1260.6
7128,5,6281,1256.2
7129,5,6278,1255.6
7130,5,6347,1269.4
7131,5,6299,1259.8
7132,5,6251,1250.2
7133,5,6286,1257.2
7134,5,6298,1259.6
7135,5,6315,1263.0
7136,5,6343,1268.6
7137,5,6357,1271.4
7138,5,6333,1266.6
7139,5,6364,1272.8
7140,5,6338,1267.6
7141,5,6321,1264.2
7142,5,6337,1267.4
7143,5,6346,1269.2
7144,5,6352,1270.4
7145,5,6343,1268.6
7146,5,6292,1258.4
7147,5,6316,1263.2
7148,6,6345,1057.5
7149,5,6316,1263.2
7150,5,6322,1264.4
7151,6,6370,1061.7
7152,6,6356,1059.3
7153,6,6314,1052.3
7154,6,6315,1052.5
7155,6,6325,1054.2
7156,6,6330,1055.0
7157,6,6304,1050.7
7158,6,6284,1047.3
7159,6,6323,1053.8
7160,6,6301,1050.2
7161,9,6387,709.7
7162,7,6309,901.3
7163,8,6318,789.8
7164,7,6295,899.3
7165,7,6307,901.0
7166,8,6352,794.0
7167,8,6389,798.6
7168,8,6359,794.9
7169,9,6397,710.8
7170,7,6304,900.6
7171,5,6255,1251.0
7172,5,6272,1254.4
7173,5,6269,1253.8
7174,5,6332,1266.4
7175,5,6295,1259.0
7176,5,6315,1263.0
7177,5,6300,1260.0
7178,5,6320,1264.0
7179,5,6353,1270.6
7180,5,6384,1276.8
7181,5,6361,1272.2
7182,5,6343,1268.6
7183,5,6315,1263.0
7184,5,6293,1258.6
7185,5,6301,1260.2
7186,5,6290,1258.0
7187,5,6294,1258.8
7188,6,6342,1057.0
7189,5,6308,1261.6
7190,5,6330,1266.0
7191,5,6326,1265.2
7192,5,6322,1264.4
7193,5,6335,1267.0
7194,5,6334,1266.8
7195,5,6320,1264.0
7196,5,6331,1266.2
7197,5,6346,1269.2
7198,5,6345,1269.0
7199,5,6355,1271.0
7200,5,6317,1263.4
7201,5,6333,1266.6
7202,5,6336,1267.2
7203,5,6323,1264.6
7204,5,6322,1264.4
7205,5,6316,1263.2
7206,5,6349,1269.8
7207,5,6336,1267.2
7208,6,6385,1064.2
7209,6,6375,1062.5
7210,6,6366,1061.0
7211,6,6377,1062.8
7212,6,6385,1064.2
7213,5,6349,1269.8
7214,5,6351,1270.2
7215,5,6339,1267.8
7216,5,6362,1272.4
7217,5,6385,1277.0
7218,5,6375,1275.0
7219,5,6359,1271.8
7220,5,6380,1276.0
7221,5,6379,1275.8
7222,5,6382,1276.4
7223,5,6397,1279.4
7224,5,6383,1276.6
7225,5,6399,1279.8
7226,5,6416,1283.2
7227,5,6426,1285.2
7228,5,6413,1282.6
7229,5,6406,1281.2
7230,5,6411,1282.2
7231,5,6412,1282.4
7232,4,6382,1595.5
7233,4,6390,1597.5
7234,4,6425,1606.2
7235,4,6428,1607.0
7236,4,6412,1603.0
7237,4,6416,1604.0
7238,4,6410,1602.5
7239,4,6422,1605.5
7240,4,6411,1602.8
7241,4,6424,1606.0
7242,4,6399,1599.8
7243,4,6435,1608.8
7244,4,6417,1604.2
7245,4,6408,1602.0
7246,4,6422,1605.5
7247,4,6426,1606.5
7248,4,6406,1601.5
7249,4,6407,1601.8
7250,4,6416,1604.0
7251,4,6413,1603.2
7252,4,6418,1604.5
7253,3,6395,2131.7
7254,3,6397,2132.3
7255,3,6405,2135.0
7256,3,6423,2141.0
7257,3,6397,2132.3
7258,3,6404,2134.7
7259,3,6413,2137.7
7260,3,6422,2140.7
7261,3,6412,2137.3
7262,3,6414,2138.0
7263,3,6412,2137.3
7264,3,6390,2130.0
7265,3,6360,2120.0
7266,3,6376,2125.3
7267,3,6378,2126.0
7268,3,6349,2116.3
7269,3,6374,2124.7
7270,3,6352,2117.3
7271,3,6349,2116.3
7272,3,6350,2116.7
7273,4,6329,1582.2
7274,5,6380,1276.0
7275,4,6329,1582.2
7276,5,6397,1279.4
7277,5,6394,1278.8
7278,5,6357,1271.4
7279,5,6393,1278.6
7280,5,6393,1278.6
7281,5,6412,1282.4
7282,5,6385,1277.0
7283,5,6381,1276.2
7284,5,6373,1274.6
7285,5,6375,1275.0
7286,5,6382,1276.4
7287,5,6370,1274.0
7288,4,6336,1584.0
7289,5,6349,1269.8
7290,5,6379,1275.8
7291,5,6383,1276.6
7292,5,6399,1279.8
7293,5,6394,1278.8
7294,5,6384,1276.8
7295,5,6371,1274.2
7296,5,6354,1270.8
7297,5,6375,1275.0
7298,5,6365,1273.0
7299,5,6374,1274.8
7300,5,6390,1278.0
7301,5,6382,1276.4
7302,5,6410,1282.0
7303,5,6395,1279.0
7304,5,6378,1275.6
7305,5,6414,1282.8
7306,5,6408,1281.6
7307,5,6399,1279.8
7308,5,6389,1277.8
7309,5,6388,1277.6
7310,5,6387,1277.4
7311,5,6380,1276.0
7312,5,6402,1280.4
7313,5,6386,1277.2
7314,5,6396,1279.2
7315,5,6417,1283.4
7316,5,6401,1280.2
7317,4,6346,1586.5
7318,4,6357,1589.2
7319,4,6359,1589.8
7320,4,6377,1594.2
7321,5,6405,1281.0
7322,4,6364,1591.0
7323,5,6450,1290.0
7324,5,6431,1286.2
7325,5,6439,1287.8
7326,5,6418,1283.6
7327,5,6401,1280.2
7328,5,6430,1286.0
7329,5,6415,1283.0
7330,5,6411,1282.2
7331,5,6419,1283.8
7332,5,6414,1282.8
7333,5,6405,1281.0
7334,5,6413,1282.6
7335,5,6410,1282.0
7336,5,6390,1278.0
7337,5,6399,1279.8
7338,5,6404,1280.8
7339,5,6399,1279.8
7340,5,6394,1278.8
7341,5,6413,1282.6
7342,5,6414,1282.8
7343,5,6407,1281.4
7344,5,6391,1278.2
7345,5,6391,1278.2
7346,5,6397,1279.4
7347,5,6393,1278.6
7348,5,6405,1281.0
7349,5,6392,1278.4
7350,5,6419,1283.8
7351,5,6410,1282.0
7352,5,6388,1277.6
7353,5,6385,1277.0
7354,5,6394,1278.8
7355,5,6370,1274.0
7356,5,6402,1280.4
7357,5,6408,1281.6
7358,5,6412,1282.4
7359,5,6398,1279.6
7360,5,6410,1282.0
7361,5,6411,1282.2
7362,5,6408,1281.6
7363,5,6408,1281.6
7364,5,6389,1277.8
7365,5,6396,1279.2
7366,5,6424,1284.8
7367,5,6404,1280.8
7368,5,6368,1273.6
7369,5,6383,1276.6
7370,5,6410,1282.0
7371,5,6395,1279.0
7372,5,6386,1277.2
7373,5,6408,1281.6
7374,5,6417,1283.4
7375,5,6409,1281.8
7376,5,6419,1283.8
7377,5,6407,1281.4
7378,5,6415,1283.0
7379,5,6428,1285.6
7380,5,6428,1285.6
7381,5,6440,1288.0
7382,5,6431,1286.2
7383,5,6443,1288.6
7384,5,6447,1289.4
7385,5,6421,1284.2
7386,5,6442,1288.4
7387,5,6441,1288.2
7388,5,6440,1288.0
7389,5,6443,1288.6
7390,5,6422,1284.4
7391,5,6406,1281.2
7392,5,6404,1280.8
7393,5,6401,1280.2
7394,5,6428,1285.6
7395,5,6414,1282.8
7396,5,6417,1283.4
7397,5,6417,1283.4
7398,5,6425,1285.0
7399,5,6424,1284.8
7400,5,6414,1282.8
7401,5,6427,1285.4
7402,5,6443,1288.6
7403,5,6441,1288.2
7404,5,6446,1289.2
7405,5,6432,1286.4
7406,5,6417,1283.4
7407,5,6440,1288.0
7408,5,6471,1294.2
7409,5,6472,1294.4
7410,5,6460,1292.0
7411,5,6459,1291.8
7412,5,6447,1289.4
7413,5,6437,1287.4
7414,5,6448,1289.6
7415,5,6437,1287.4
7416,4,6410,1602.5
7417,5,6455,1291.0
7418,5,6445,1289.0
7419,5,6443,1288.6
7420,5,6460,1292.0
7421,5,6437,1287.4
7422,5,6442,1288.4
7423,5,6438,1287.6
7424,5,6434,1286.8
7425,5,6441,1288.2
7426,5,6422,1284.4
7427,5,6435,1287.0
7428,5,6433,1286.6
7429,5,6429,1285.8
7430,5,6422,1284.4
7431,5,6426,1285.2
7432,5,6425,1285.0
7433,5,6411,1282.2
7434,5,6427,1285.4
7435,4,6382,1595.5
7436,4,6373,1593.2
7437,5,6425,1285.0
7438,5,6430,1286.0
7439,5,6422,1284.4
7440,5,6436,1287.2
7441,5,6437,1287.4
7442,5,6424,1284.8
7443,5,6415,1283.0
7444,5,6394,1278.8
7445,5,6404,1280.8
7446,5,6453,1290.6
7447,5,6460,1292.0
