Frame,vesicle_count,total_peptides_in_vesicles,avg_vesicle_size
5672,4,2156,539.0
5673,4,2160,540.0
5674,3,1977,659.0
5675,3,2003,667.7
5676,4,2157,539.2
5677,4,2160,540.0
5678,3,1960,653.3
5679,3,1938,646.0
5680,3,1953,651.0
5681,4,2160,540.0
5682,3,2008,669.3
5683,3,2020,673.3
5684,3,2013,671.0
5685,3,2012,670.7
5686,3,2041,680.3
5687,3,2029,676.3
5688,3,2047,682.3
5689,4,2160,540.0
5690,3,2007,669.0
5691,3,2028,676.0
5692,3,2080,693.3
5693,3,2078,692.7
5694,3,2070,690.0
5695,3,2083,694.3
5696,3,2106,702.0
5697,3,2097,699.0
5698,3,2126,708.7
5699,3,2130,710.0
5700,3,2121,707.0
5701,3,2134,711.3
5702,3,2136,712.0
5703,3,2132,710.7
5704,3,2126,708.7
5705,3,2121,707.0
5706,3,2121,707.0
5707,3,2124,708.0
5708,3,2132,710.7
5709,3,2121,707.0
5710,3,2110,703.3
5711,3,2098,699.3
5712,3,2100,700.0
5713,3,2128,709.3
5714,3,2139,713.0
5715,3,2146,715.3
5716,3,2140,713.3
5717,3,2147,715.7
5718,3,2145,715.0
5719,3,2148,716.0
5720,3,2151,717.0
5721,3,2152,717.3
5722,3,2152,717.3
5723,2,2082,1041.0
5724,3,2152,717.3
5725,3,2150,716.7
5726,3,2149,716.3
5727,2,2060,1030.0
5728,3,2136,712.0
5729,3,2137,712.3
5730,3,2135,711.7
5731,3,2125,708.3
5732,3,2123,707.7
5733,3,2124,708.0
5734,3,2127,709.0
5735,3,2131,710.3
5736,3,2146,715.3
5737,3,2152,717.3
5738,3,2151,717.0
5739,2,2131,1065.5
5740,2,2103,1051.5
5741,2,2113,1056.5
5742,2,2115,1057.5
5743,2,2100,1050.0
5744,2,2136,1068.0
5745,2,2135,1067.5
5746,2,2134,1067.0
5747,2,2133,1066.5
5748,1,1805,1805.0
5749,2,2125,1062.5
5750,2,2129,1064.5
5751,2,2115,1057.5
5752,2,2129,1064.5
5753,2,1833,916.5
5754,2,1916,958.0
5755,2,2000,1000.0
5756,2,2026,1013.0
5757,2,2019,1009.5
5758,1,1968,1968.0
5759,1,1985,1985.0
5760,1,1945,1945.0
5761,2,2119,1059.5
5762,1,1986,1986.0
5763,3,2147,715.7
5764,3,2144,714.7
5765,3,2135,711.7
5766,3,2140,713.3
5767,2,2108,1054.0
5768,3,2131,710.3
5769,1,1734,1734.0
5770,2,2086,1043.0
5771,3,2134,711.3
5772,2,1884,942.0
5773,2,1877,938.5
5774,2,1951,975.5
5775,1,1861,1861.0
5776,2,2106,1053.0
5777,2,2108,1054.0
5778,3,2139,713.0
5779,1,1881,1881.0
5780,1,1972,1972.0
5781,1,1942,1942.0
5782,2,2115,1057.5
5783,2,2120,1060.0
5784,2,2140,1070.0
5785,2,2120,1060.0
5786,2,2087,1043.5
5787,1,2075,2075.0
5788,1,2065,2065.0
5789,1,2082,2082.0
5790,1,2076,2076.0
5791,1,2078,2078.0
5792,1,2035,2035.0
5793,1,2028,2028.0
5794,1,1942,1942.0
5795,1,1895,1895.0
5796,2,1914,957.0
5797,2,1984,992.0
5798,2,2105,1052.5
5799,2,2096,1048.0
5800,2,2073,1036.5
5801,3,2078,692.7
5802,4,2148,537.0
5803,2,2089,1044.5
5804,2,2096,1048.0
5805,3,2124,708.0
5806,4,2149,537.2
5807,4,2149,537.2
5808,4,2147,536.8
5809,4,2127,531.8
5810,4,2133,533.2
5811,4,2133,533.2
5812,4,2133,533.2
5813,4,2141,535.2
5814,4,2136,534.0
5815,4,2131,532.8
5816,4,2139,534.8
5817,4,2147,536.8
5818,3,2039,679.7
5819,4,2141,535.2
5820,4,2132,533.0
5821,4,2105,526.2
5822,4,2108,527.0
5823,4,2111,527.8
5824,3,2084,694.7
5825,3,2085,695.0
5826,3,2068,689.3
5827,3,2105,701.7
5828,3,2106,702.0
5829,3,2056,685.3
5830,3,2063,687.7
5831,3,2070,690.0
5832,3,2042,680.7
5833,3,2068,689.3
5834,3,2070,690.0
5835,3,2089,696.3
5836,3,2066,688.7
5837,2,1914,957.0
5838,2,1935,967.5
5839,3,2047,682.3
5840,3,2052,684.0
5841,3,2087,695.7
5842,3,2043,681.0
5843,3,2055,685.0
5844,4,2150,537.5
5845,3,2059,686.3
5846,4,2147,536.8
5847,4,2148,537.0
5848,4,2150,537.5
5849,4,2151,537.8
5850,3,2059,686.3
5851,3,2072,690.7
5852,3,2068,689.3
5853,3,2043,681.0
5854,2,1899,949.5
5855,3,2018,672.7
5856,2,1902,951.0
5857,3,2035,678.3
5858,3,1976,658.7
5859,2,1842,921.0
5860,2,1864,932.0
5861,2,1831,915.5
5862,2,1772,886.0
5863,2,1833,916.5
5864,2,1770,885.0
5865,2,1803,901.5
5866,2,1890,945.0
5867,2,1903,951.5
5868,2,1869,934.5
5869,2,1885,942.5
5870,2,1808,904.0
5871,2,1784,892.0
5872,3,1954,651.3
5873,2,1782,891.0
5874,3,1972,657.3
5875,2,1757,878.5
5876,3,2007,669.0
5877,3,2059,686.3
5878,3,2008,669.3
5879,2,1769,884.5
5880,3,2019,673.0
5881,2,1793,896.5
5882,3,2004,668.0
5883,2,1866,933.0
5884,2,1844,922.0
5885,2,1735,867.5
5886,3,1950,650.0
5887,3,1935,645.0
5888,3,1968,656.0
5889,3,2013,671.0
5890,3,1983,661.0
5891,4,2151,537.8
5892,4,2152,538.0
5893,2,1768,884.0
5894,2,1809,904.5
5895,3,1989,663.0
5896,3,2002,667.3
5897,3,2007,669.0
5898,3,1993,664.3
5899,3,2014,671.3
5900,3,2024,674.7
5901,3,1991,663.7
5902,3,2001,667.0
5903,3,1927,642.3
5904,3,1935,645.0
5905,4,2152,538.0
5906,3,1930,643.3
5907,4,2152,538.0
5908,3,1953,651.0
5909,2,1725,862.5
5910,2,1700,850.0
5911,3,1950,650.0
5912,2,1724,862.0
5913,3,1992,664.0
5914,2,1786,893.0
5915,3,1981,660.3
5916,2,1927,963.5
5917,2,1903,951.5
5918,2,1990,995.0
5919,2,1971,985.5
5920,2,1975,987.5
5921,2,1932,966.0
5922,2,1911,955.5
5923,2,1908,954.0
5924,3,2032,677.3
5925,2,1900,950.0
5926,3,2040,680.0
5927,2,1982,991.0
5928,3,2055,685.0
5929,2,1969,984.5
5930,2,1980,990.0
5931,2,2016,1008.0
5932,2,1993,996.5
5933,2,1967,983.5
5934,3,2071,690.3
5935,2,2033,1016.5
5936,3,2079,693.0
5937,2,2096,1048.0
5938,2,2104,1052.0
5939,2,2058,1029.0
5940,2,2077,1038.5
5941,2,2094,1047.0
5942,2,2105,1052.5
5943,2,2088,1044.0
5944,2,2125,1062.5
5945,2,2121,1060.5
5946,2,2129,1064.5
5947,2,2141,1070.5
5948,2,2135,1067.5
5949,2,2097,1048.5
5950,2,2095,1047.5
5951,2,2125,1062.5
5952,2,2137,1068.5
5953,2,2147,1073.5
5954,2,2149,1074.5
5955,2,2152,1076.0
5956,2,2149,1074.5
5957,2,2143,1071.5
5958,2,2137,1068.5
5959,2,2150,1075.0
5960,2,2146,1073.0
5961,2,2140,1070.0
5962,2,2131,1065.5
5963,2,2144,1072.0
5964,2,2138,1069.0
5965,2,2146,1073.0
5966,2,2144,1072.0
5967,2,2143,1071.5
5968,2,2143,1071.5
5969,2,2142,1071.0
5970,2,2149,1074.5
5971,2,2150,1075.0
5972,2,2149,1074.5
5973,2,2148,1074.0
5974,2,2152,1076.0
5975,2,2152,1076.0
5976,2,2152,1076.0
5977,2,2152,1076.0
5978,2,2152,1076.0
5979,2,2152,1076.0
5980,2,2151,1075.5
5981,2,2151,1075.5
5982,2,2152,1076.0
5983,2,2143,1071.5
5984,2,2147,1073.5
5985,2,2152,1076.0
5986,2,2152,1076.0
5987,2,2152,1076.0
5988,2,2152,1076.0
5989,2,2152,1076.0
5990,2,2152,1076.0
5991,2,2152,1076.0
5992,2,2152,1076.0
5993,2,2152,1076.0
5994,2,2152,1076.0
5995,2,2152,1076.0
5996,2,2152,1076.0
5997,2,2152,1076.0
5998,2,2152,1076.0
5999,2,2152,1076.0
6000,2,2152,1076.0
6001,2,2152,1076.0
6002,2,2152,1076.0
6003,2,2152,1076.0
6004,1,1522,1522.0
6005,1,1553,1553.0
6006,1,1601,1601.0
6007,1,1622,1622.0
6008,1,1595,1595.0
6009,1,1521,1521.0
6010,1,1473,1473.0
6011,1,1517,1517.0
6012,2,2152,1076.0
6013,2,2152,1076.0
6014,1,1459,1459.0
6015,1,1493,1493.0
6016,1,1426,1426.0
6017,1,1408,1408.0
6018,1,1400,1400.0
6019,1,1371,1371.0
6020,1,1337,1337.0
6021,1,1318,1318.0
6022,1,1315,1315.0
6023,1,1313,1313.0
6024,1,1326,1326.0
6025,1,1431,1431.0
6026,1,1435,1435.0
6027,1,1479,1479.0
6028,2,2151,1075.5
6029,1,1446,1446.0
6030,1,1491,1491.0
6031,2,2152,1076.0
6032,2,2152,1076.0
6033,2,2148,1074.0
6034,2,2152,1076.0
6035,2,2151,1075.5
6036,2,2152,1076.0
6037,2,2152,1076.0
6038,2,2152,1076.0
6039,2,2152,1076.0
6040,2,2152,1076.0
6041,2,2152,1076.0
6042,2,2152,1076.0
6043,2,2152,1076.0
6044,2,2152,1076.0
6045,2,2152,1076.0
6046,2,2152,1076.0
6047,2,2152,1076.0
6048,2,2152,1076.0
6049,2,2152,1076.0
6050,2,2152,1076.0
6051,2,2152,1076.0
6052,2,2152,1076.0
6053,2,2151,1075.5
6054,2,2152,1076.0
6055,2,2152,1076.0
6056,2,2152,1076.0
6057,2,2152,1076.0
6058,2,2152,1076.0
6059,2,2152,1076.0
6060,2,2152,1076.0
6061,2,2152,1076.0
6062,2,2152,1076.0
6063,2,2152,1076.0
6064,2,2152,1076.0
6065,2,2152,1076.0
6066,2,2152,1076.0
6067,2,2152,1076.0
6068,2,2150,1075.0
6069,2,2152,1076.0
6070,2,2152,1076.0
6071,2,2151,1075.5
6072,2,2151,1075.5
6073,2,2152,1076.0
6074,2,2150,1075.0
6075,2,2152,1076.0
6076,2,2152,1076.0
6077,2,2152,1076.0
6078,2,2152,1076.0
6079,2,2152,1076.0
6080,2,2152,1076.0
6081,2,2152,1076.0
6082,2,2152,1076.0
6083,2,2152,1076.0
6084,2,2152,1076.0
6085,1,1712,1712.0
6086,2,2143,1071.5
6087,2,2140,1070.0
6088,2,2143,1071.5
6089,2,2151,1075.5
6090,2,2152,1076.0
6091,2,2152,1076.0
6092,2,2152,1076.0
6093,2,2152,1076.0
6094,2,2144,1072.0
6095,2,2152,1076.0
6096,2,2152,1076.0
6097,2,2151,1075.5
6098,2,2152,1076.0
6099,2,2152,1076.0
6100,2,2152,1076.0
6101,2,2152,1076.0
6102,2,2152,1076.0
6103,2,2152,1076.0
6104,2,2152,1076.0
6105,2,2152,1076.0
6106,2,2152,1076.0
6107,2,2152,1076.0
6108,2,2152,1076.0
6109,2,2152,1076.0
6110,2,2152,1076.0
6111,2,2151,1075.5
6112,2,2152,1076.0
6113,2,2152,1076.0
6114,2,2152,1076.0
6115,2,2152,1076.0
6116,2,2152,1076.0
6117,2,2152,1076.0
6118,2,2152,1076.0
6119,2,2152,1076.0
6120,2,2152,1076.0
6121,2,2152,1076.0
6122,2,2151,1075.5
6123,2,2152,1076.0
6124,2,2152,1076.0
6125,2,2152,1076.0
6126,2,2152,1076.0
6127,2,2152,1076.0
6128,2,2144,1072.0
6129,2,2147,1073.5
6130,2,2124,1062.0
6131,3,2143,714.3
6132,2,2122,1061.0
6133,2,2067,1033.5
6134,2,2044,1022.0
6135,3,2132,710.7
6136,2,2043,1021.5
6137,2,2012,1006.0
6138,2,1922,961.0
6139,3,2089,696.3
6140,2,1919,959.5
6141,2,1916,958.0
6142,2,1883,941.5
6143,2,1861,930.5
6144,2,1860,930.0
6145,2,1854,927.0
6146,1,1142,1142.0
6147,3,2042,680.7
6148,2,1906,953.0
6149,3,2059,686.3
6150,3,2045,681.7
6151,2,1873,936.5
6152,2,1870,935.0
6153,2,1868,934.0
6154,2,1800,900.0
6155,2,1726,863.0
6156,3,2059,686.3
6157,2,1782,891.0
6158,2,1826,913.0
6159,2,1870,935.0
6160,3,2063,687.7
6161,2,1837,918.5
6162,2,1896,948.0
6163,2,1804,902.0
6164,2,1793,896.5
6165,2,1822,911.0
6166,2,1785,892.5
6167,2,1874,937.0
6168,2,1857,928.5
6169,2,1908,954.0
6170,2,1918,959.0
6171,2,1879,939.5
6172,2,1901,950.5
6173,2,1866,933.0
6174,2,1843,921.5
6175,2,1885,942.5
6176,2,1914,957.0
6177,2,1953,976.5
6178,2,1951,975.5
6179,2,1942,971.0
6180,2,1980,990.0
6181,2,1976,988.0
6182,2,1876,938.0
6183,2,1830,915.0
6184,2,1863,931.5
6185,2,1739,869.5
6186,2,1831,915.5
6187,2,1754,877.0
6188,2,1842,921.0
6189,2,1737,868.5
6190,3,1971,657.0
6191,3,1851,617.0
6192,2,1566,783.0
6193,3,1859,619.7
6194,2,1608,804.0
6195,2,1611,805.5
6196,2,1610,805.0
6197,2,1633,816.5
6198,2,1636,818.0
6199,3,1936,645.3
6200,3,1969,656.3
6201,3,1928,642.7
6202,3,1955,651.7
6203,3,1918,639.3
6204,3,1975,658.3
6205,3,1938,646.0
6206,3,1967,655.7
6207,3,1996,665.3
6208,3,2016,672.0
6209,3,2038,679.3
6210,3,2036,678.7
6211,2,1716,858.0
6212,2,1665,832.5
6213,2,1594,797.0
6214,2,1534,767.0
6215,3,1903,634.3
6216,3,1921,640.3
6217,3,1935,645.0
6218,3,1897,632.3
6219,3,1893,631.0
6220,3,1898,632.7
6221,3,1837,612.3
6222,3,1870,623.3
6223,3,1900,633.3
6224,3,1910,636.7
6225,3,1879,626.3
6226,3,1869,623.0
6227,2,1482,741.0
6228,2,1550,775.0
6229,2,1461,730.5
6230,2,1501,750.5
6231,3,1930,643.3
6232,3,1916,638.7
6233,3,1937,645.7
6234,2,1499,749.5
6235,3,1989,663.0
6236,3,1989,663.0
6237,3,1988,662.7
6238,2,1455,727.5
6239,2,1466,733.0
6240,2,1506,753.0
6241,2,1523,761.5
6242,2,1489,744.5
6243,2,1510,755.0
6244,2,1482,741.0
6245,2,1433,716.5
6246,1,1011,1011.0
6247,1,1101,1101.0
6248,1,1071,1071.0
6249,3,2009,669.7
6250,1,998,998.0
6251,1,1033,1033.0
6252,3,1956,652.0
6253,3,1967,655.7
6254,2,1563,781.5
6255,2,1566,783.0
6256,2,1584,792.0
6257,2,1592,796.0
6258,2,1672,836.0
6259,2,1639,819.5
6260,3,1953,651.0
6261,2,1610,805.0
6262,2,1517,758.5
6263,2,1522,761.0
6264,3,2001,667.0
6265,3,2035,678.3
6266,2,1740,870.0
6267,2,1701,850.5
6268,2,1663,831.5
6269,2,1769,884.5
6270,2,1710,855.0
6271,2,1749,874.5
6272,3,1982,660.7
6273,1,1128,1128.0
6274,2,1408,704.0
6275,3,2003,667.7
6276,2,1386,693.0
6277,3,2026,675.3
6278,3,2040,680.0
6279,3,2042,680.7
6280,2,1883,941.5
6281,2,1850,925.0
6282,3,2037,679.0
6283,3,2042,680.7
6284,3,2032,677.3
6285,3,2046,682.0
6286,2,1835,917.5
6287,2,1819,909.5
6288,2,1813,906.5
6289,2,1842,921.0
6290,2,1794,897.0
6291,3,2060,686.7
6292,2,1561,780.5
6293,1,1254,1254.0
6294,2,1533,766.5
6295,2,1458,729.0
6296,2,1567,783.5
6297,2,1654,827.0
6298,2,1735,867.5
6299,2,1640,820.0
6300,2,1634,817.0
6301,2,1623,811.5
6302,2,1692,846.0
6303,2,1706,853.0
6304,2,1767,883.5
6305,2,1717,858.5
6306,2,1793,896.5
6307,2,1858,929.0
6308,1,1527,1527.0
6309,2,1836,918.0
6310,2,1831,915.5
6311,1,1747,1747.0
6312,1,1757,1757.0
6313,2,1966,983.0
6314,2,1981,990.5
6315,3,2148,716.0
6316,2,2008,1004.0
6317,2,2032,1016.0
6318,2,2048,1024.0
6319,2,2065,1032.5
6320,1,1834,1834.0
6321,1,1826,1826.0
6322,2,1899,949.5
6323,2,1901,950.5
6324,1,1680,1680.0
6325,2,1925,962.5
6326,3,2138,712.7
6327,3,2126,708.7
6328,3,2131,710.3
6329,3,2118,706.0
6330,3,2124,708.0
6331,2,1943,971.5
6332,3,2150,716.7
6333,3,2139,713.0
6334,3,2149,716.3
6335,2,1974,987.0
6336,3,2142,714.0
6337,3,2142,714.0
6338,3,2141,713.7
6339,3,2150,716.7
6340,2,1931,965.5
6341,2,1834,917.0
6342,2,1816,908.0
6343,2,1763,881.5
6344,2,1774,887.0
6345,3,2103,701.0
6346,3,2082,694.0
6347,2,1697,848.5
6348,2,1604,802.0
6349,1,1111,1111.0
6350,1,1080,1080.0
6351,3,2018,672.7
6352,3,2006,668.7
6353,3,2015,671.7
6354,2,1521,760.5
6355,2,1637,818.5
6356,2,1639,819.5
6357,2,1673,836.5
6358,2,1612,806.0
6359,2,1630,815.0
6360,1,1162,1162.0
6361,2,1620,810.0
6362,2,1607,803.5
6363,2,1588,794.0
6364,2,1588,794.0
6365,2,1593,796.5
6366,2,1566,783.0
6367,3,2071,690.3
6368,3,2063,687.7
6369,3,2064,688.0
6370,2,1586,793.0
6371,3,2088,696.0
6372,3,2082,694.0
6373,2,1752,876.0
6374,3,2073,691.0
6375,2,1655,827.5
6376,3,2090,696.7
6377,3,2080,693.3
6378,3,2097,699.0
6379,2,1746,873.0
6380,3,2093,697.7
6381,3,2089,696.3
6382,3,2094,698.0
6383,3,2094,698.0
6384,3,2101,700.3
6385,3,2099,699.7
6386,3,2111,703.7
6387,3,2107,702.3
6388,3,2098,699.3
6389,3,2117,705.7
6390,3,2109,703.0
6391,3,2115,705.0
6392,3,2123,707.7
6393,3,2123,707.7
6394,3,2115,705.0
6395,3,2132,710.7
6396,3,2140,713.3
6397,3,2142,714.0
6398,3,2131,710.3
6399,3,2126,708.7
6400,3,2123,707.7
6401,3,2116,705.3
6402,3,2107,702.3
6403,3,2104,701.3
6404,3,2126,708.7
6405,3,2121,707.0
6406,3,2113,704.3
6407,3,2119,706.3
6408,3,2072,690.7
6409,3,2086,695.3
6410,3,2086,695.3
6411,3,2057,685.7
6412,3,2059,686.3
6413,3,2063,687.7
6414,3,2012,670.7
6415,3,2026,675.3
6416,3,2047,682.3
6417,3,2058,686.0
6418,3,2009,669.7
6419,3,2003,667.7
6420,3,2006,668.7
6421,3,2021,673.7
6422,3,1989,663.0
6423,3,1973,657.7
6424,3,1977,659.0
6425,3,1987,662.3
6426,2,1737,868.5
6427,2,1828,914.0
6428,2,1832,916.0
6429,2,1850,925.0
6430,2,1825,912.5
6431,2,1741,870.5
6432,2,1709,854.5
6433,3,2049,683.0
6434,2,1636,818.0
6435,3,2018,672.7
6436,2,1624,812.0
6437,3,2067,689.0
6438,3,2057,685.7
6439,3,2064,688.0
6440,3,2052,684.0
6441,2,1693,846.5
6442,2,1703,851.5
6443,2,1760,880.0
6444,2,1794,897.0
6445,2,1744,872.0
6446,2,1669,834.5
6447,2,1635,817.5
6448,2,1674,837.0
6449,2,1636,818.0
6450,2,1598,799.0
6451,2,1627,813.5
6452,2,1573,786.5
6453,2,1624,812.0
6454,2,1639,819.5
6455,2,1737,868.5
6456,2,1672,836.0
6457,2,1670,835.0
6458,2,1767,883.5
6459,2,1810,905.0
6460,2,1709,854.5
6461,2,1666,833.0
6462,2,1612,806.0
6463,2,1676,838.0
6464,2,1557,778.5
6465,1,943,943.0
6466,1,925,925.0
6467,2,1452,726.0
6468,2,1364,682.0
6469,2,1305,652.5
6470,2,1306,653.0
6471,2,1276,638.0
6472,1,728,728.0
6473,2,1252,626.0
6474,1,655,655.0
6475,2,1239,619.5
6476,1,673,673.0
6477,1,684,684.0
6478,1,668,668.0
6479,1,746,746.0
6480,2,1346,673.0
6481,2,1437,718.5
6482,2,1575,787.5
6483,2,1460,730.0
6484,2,1411,705.5
6485,2,1438,719.0
6486,2,1421,710.5
6487,2,1413,706.5
6488,2,1370,685.0
6489,2,1340,670.0
6490,2,1413,706.5
6491,1,756,756.0
6492,1,740,740.0
6493,1,823,823.0
6494,2,1475,737.5
6495,2,1524,762.0
6496,3,1914,638.0
6497,2,1549,774.5
6498,1,961,961.0
6499,3,1900,633.3
6500,2,1474,737.0
6501,1,902,902.0
6502,1,890,890.0
6503,2,1476,738.0
6504,1,896,896.0
6505,2,1534,767.0
6506,2,1466,733.0
6507,2,1475,737.5
6508,2,1583,791.5
6509,2,1579,789.5
6510,2,1618,809.0
6511,2,1613,806.5
6512,2,1684,842.0
6513,2,1697,848.5
6514,2,1613,806.5
6515,2,1598,799.0
6516,2,1563,781.5
6517,2,1565,782.5
6518,2,1517,758.5
6519,2,1560,780.0
6520,2,1580,790.0
6521,2,1555,777.5
6522,2,1559,779.5
6523,3,1925,641.7
6524,3,1970,656.7
6525,3,1952,650.7
6526,3,1944,648.0
6527,3,1923,641.0
6528,2,2149,1074.5
6529,4,2152,538.0
6530,4,2152,538.0
6531,3,1901,633.7
6532,3,1913,637.7
6533,3,1932,644.0
6534,3,1987,662.3
6535,3,1983,661.0
6536,3,1956,652.0
6537,3,1950,650.0
6538,3,1932,644.0
6539,3,1961,653.7
6540,3,1967,655.7
6541,4,9393,2348.2
6542,3,1948,649.3
6543,4,9398,2349.5
6544,4,9398,2349.5
6545,3,1918,639.3
6546,4,9401,2350.2
6547,4,9428,2357.0
6548,4,9454,2363.5
6549,4,9442,2360.5
6550,4,9484,2371.0
6551,4,9498,2374.5
6552,4,9511,2377.8
6553,4,9502,2375.5
6554,4,9485,2371.2
6555,4,9508,2377.0
6556,4,9485,2371.2
6557,4,9492,2373.0
6558,4,9517,2379.2
6559,4,9520,2380.0
6560,3,2106,702.0
6561,3,2100,700.0
6562,3,2126,708.7
6563,3,2146,715.3
6564,2,2152,1076.0
6565,2,2152,1076.0
6566,2,2152,1076.0
6567,2,2152,1076.0
6568,2,2152,1076.0
6569,2,2152,1076.0
6570,2,2152,1076.0
6571,2,2152,1076.0
6572,2,2152,1076.0
6573,2,2152,1076.0
6574,2,2149,1074.5
6575,2,2152,1076.0
6576,2,2152,1076.0
6577,2,2152,1076.0
6578,2,2152,1076.0
6579,2,2152,1076.0
6580,2,2152,1076.0
6581,2,2152,1076.0
6582,2,2152,1076.0
6583,2,2152,1076.0
6584,2,2152,1076.0
6585,2,2152,1076.0
6586,2,2152,1076.0
6587,2,2151,1075.5
6588,2,2152,1076.0
6589,2,2152,1076.0
6590,2,2152,1076.0
6591,2,2152,1076.0
6592,2,2152,1076.0
6593,2,2152,1076.0
6594,2,2152,1076.0
6595,2,2152,1076.0
6596,2,2152,1076.0
6597,2,2152,1076.0
6598,2,2152,1076.0
6599,2,2152,1076.0
6600,2,2152,1076.0
6601,2,2152,1076.0
6602,2,2152,1076.0
6603,2,2151,1075.5
6604,2,2150,1075.0
6605,2,2147,1073.5
6606,2,2152,1076.0
6607,2,2148,1074.0
6608,2,2152,1076.0
6609,2,2152,1076.0
6610,2,2152,1076.0
6611,2,2152,1076.0
6612,2,2152,1076.0
6613,2,2152,1076.0
6614,2,2152,1076.0
6615,2,2152,1076.0
6616,2,2151,1075.5
6617,2,2152,1076.0
6618,2,2152,1076.0
6619,2,2151,1075.5
6620,2,2152,1076.0
6621,2,2151,1075.5
6622,2,2152,1076.0
6623,2,2152,1076.0
6624,2,2152,1076.0
6625,2,2152,1076.0
6626,2,2152,1076.0
6627,2,2152,1076.0
6628,2,2152,1076.0
6629,2,2152,1076.0
6630,2,2150,1075.0
6631,2,2151,1075.5
6632,2,2151,1075.5
6633,2,2152,1076.0
6634,2,2152,1076.0
6635,2,2152,1076.0
6636,2,2151,1075.5
6637,2,2152,1076.0
6638,2,2152,1076.0
6639,2,2149,1074.5
6640,2,2150,1075.0
6641,2,2152,1076.0
6642,2,2152,1076.0
6643,2,2151,1075.5
6644,2,2152,1076.0
6645,2,2152,1076.0
6646,2,2152,1076.0
6647,2,2152,1076.0
6648,2,2151,1075.5
6649,2,2152,1076.0
6650,2,2152,1076.0
6651,2,2152,1076.0
6652,2,2152,1076.0
6653,2,2152,1076.0
6654,2,2152,1076.0
6655,2,2152,1076.0
6656,2,2152,1076.0
6657,2,2152,1076.0
6658,2,2151,1075.5
6659,2,2144,1072.0
6660,2,2144,1072.0
6661,2,2152,1076.0
6662,2,2151,1075.5
6663,2,2152,1076.0
6664,2,2152,1076.0
6665,2,2152,1076.0
6666,2,2152,1076.0
6667,2,2144,1072.0
6668,2,2144,1072.0
6669,2,2144,1072.0
6670,2,2144,1072.0
6671,1,1961,1961.0
6672,1,2046,2046.0
6673,2,2142,1071.0
6674,2,2144,1072.0
6675,2,2141,1070.5
6676,2,2144,1072.0
6677,1,2038,2038.0
6678,1,2015,2015.0
6679,1,2020,2020.0
6680,1,2079,2079.0
6681,1,2067,2067.0
6682,1,2125,2125.0
6683,1,2113,2113.0
6684,2,2141,1070.5
6685,1,2113,2113.0
6686,1,2125,2125.0
6687,1,2135,2135.0
6688,1,2132,2132.0
6689,1,2134,2134.0
6690,1,2142,2142.0
6691,1,2135,2135.0
6692,1,2137,2137.0
6693,1,2133,2133.0
6694,1,2113,2113.0
6695,1,2112,2112.0
6696,1,2118,2118.0
6697,1,2070,2070.0
6698,1,2100,2100.0
6699,1,2126,2126.0
6700,1,2120,2120.0
6701,1,2112,2112.0
6702,2,2141,1070.5
6703,1,2091,2091.0
6704,1,2089,2089.0
6705,2,2143,1071.5
6706,1,2055,2055.0
6707,1,2084,2084.0
6708,1,2118,2118.0
6709,1,2133,2133.0
6710,1,2127,2127.0
6711,1,2091,2091.0
6712,2,2143,1071.5
6713,2,2144,1072.0
6714,1,2112,2112.0
6715,1,2112,2112.0
6716,1,2119,2119.0
6717,1,2111,2111.0
6718,2,2144,1072.0
6719,2,2143,1071.5
6720,2,2144,1072.0
6721,2,2144,1072.0
6722,2,2144,1072.0
6723,2,2144,1072.0
6724,2,2144,1072.0
6725,2,2144,1072.0
6726,1,2061,2061.0
6727,2,2144,1072.0
6728,2,2144,1072.0
6729,2,2139,1069.5
6730,2,2136,1068.0
6731,1,2056,2056.0
6732,2,2130,1065.0
6733,1,2110,2110.0
6734,1,2097,2097.0
6735,1,2099,2099.0
6736,1,2094,2094.0
6737,1,2085,2085.0
6738,1,2116,2116.0
6739,1,2124,2124.0
6740,1,2128,2128.0
6741,1,2119,2119.0
6742,1,2112,2112.0
6743,1,2107,2107.0
6744,1,2126,2126.0
6745,1,2134,2134.0
6746,1,2133,2133.0
6747,1,2118,2118.0
6748,1,2131,2131.0
6749,1,2112,2112.0
6750,1,2116,2116.0
6751,1,2113,2113.0
6752,1,2099,2099.0
6753,2,2136,1068.0
6754,1,2039,2039.0
6755,1,2066,2066.0
6756,1,2082,2082.0
6757,1,2090,2090.0
6758,1,2083,2083.0
6759,1,2068,2068.0
6760,1,2080,2080.0
6761,1,2080,2080.0
6762,1,2105,2105.0
6763,1,2088,2088.0
6764,1,2115,2115.0
6765,1,2112,2112.0
6766,1,2121,2121.0
6767,1,2119,2119.0
6768,1,2112,2112.0
6769,1,2126,2126.0
6770,1,2129,2129.0
6771,1,2121,2121.0
6772,1,2120,2120.0
6773,2,2143,1071.5
6774,1,2099,2099.0
6775,1,2123,2123.0
6776,1,2134,2134.0
6777,1,2124,2124.0
6778,1,2135,2135.0
6779,1,2135,2135.0
6780,1,2136,2136.0
6781,1,2136,2136.0
6782,1,2136,2136.0
6783,1,2136,2136.0
6784,1,2144,2144.0
6785,1,2144,2144.0
6786,1,2144,2144.0
6787,1,2144,2144.0
6788,1,2144,2144.0
6789,1,2144,2144.0
6790,1,2144,2144.0
6791,1,2144,2144.0
6792,1,2144,2144.0
