Frame,tube_count,total_peptides_in_tubes,avg_tube_size
5157,1,173,173.0
5158,1,54,54.0
5159,3,162,54.0
5160,0,0,0.0
5161,1,77,77.0
5162,1,56,56.0
5163,2,154,77.0
5164,0,0,0.0
5165,2,310,155.0
5166,0,0,0.0
5167,3,165,55.0
5168,1,56,56.0
5169,1,63,63.0
5170,0,0,0.0
5171,1,63,63.0
5172,2,111,55.5
5173,1,77,77.0
5174,2,189,94.5
5175,1,56,56.0
5176,0,0,0.0
5177,0,0,0.0
5178,2,112,56.0
5179,0,0,0.0
5180,0,0,0.0
5181,0,0,0.0
5182,1,56,56.0
5183,0,0,0.0
5184,1,63,63.0
5185,3,346,115.3
5186,1,63,63.0
5187,0,0,0.0
5188,2,140,70.0
5189,1,100,100.0
5190,3,401,133.7
5191,0,0,0.0
5192,0,0,0.0
5193,0,0,0.0
5194,2,189,94.5
5195,1,56,56.0
5196,2,144,72.0
5197,1,76,76.0
5198,2,273,136.5
5199,1,56,56.0
5200,1,77,77.0
5201,3,259,86.3
5202,2,107,53.5
5203,0,0,0.0
5204,3,174,58.0
5205,0,0,0.0
5206,3,162,54.0
5207,1,56,56.0
5208,1,70,70.0
5209,1,140,140.0
5210,2,115,57.5
5211,2,119,59.5
5212,2,258,129.0
5213,1,86,86.0
5214,0,0,0.0
5215,2,140,70.0
5216,1,56,56.0
5217,2,149,74.5
5218,0,0,0.0
5219,1,77,77.0
5220,2,132,66.0
5221,1,56,56.0
5222,1,62,62.0
5223,1,72,72.0
5224,1,105,105.0
5225,2,141,70.5
5226,0,0,0.0
5227,0,0,0.0
5228,2,238,119.0
5229,0,0,0.0
5230,3,337,112.3
5231,0,0,0.0
5232,2,220,110.0
5233,1,63,63.0
5234,1,86,86.0
5235,3,203,67.7
5236,0,0,0.0
5237,2,150,75.0
5238,3,203,67.7
5239,0,0,0.0
5240,2,112,56.0
5241,4,350,87.5
5242,0,0,0.0
5243,0,0,0.0
5244,1,56,56.0
5245,1,56,56.0
5246,0,0,0.0
5247,3,266,88.7
5248,3,236,78.7
5249,1,56,56.0
5250,0,0,0.0
5251,1,175,175.0
5252,1,55,55.0
5253,1,56,56.0
5254,0,0,0.0
5255,0,0,0.0
5256,1,77,77.0
5257,1,70,70.0
5258,0,0,0.0
5259,1,56,56.0
5260,0,0,0.0
5261,2,164,82.0
5262,1,63,63.0
5263,0,0,0.0
5264,1,109,109.0
5265,2,189,94.5
5266,4,469,117.2
5267,0,0,0.0
5268,0,0,0.0
5269,3,532,177.3
5270,2,126,63.0
5271,3,182,60.7
5272,0,0,0.0
5273,0,0,0.0
5274,0,0,0.0
5275,1,56,56.0
5276,1,70,70.0
5277,3,191,63.7
5278,2,119,59.5
5279,1,53,53.0
5280,2,180,90.0
5281,1,91,91.0
5282,4,233,58.2
5283,0,0,0.0
5284,2,128,64.0
5285,1,65,65.0
5286,1,77,77.0
5287,1,91,91.0
5288,0,0,0.0
5289,1,98,98.0
5290,0,0,0.0
5291,1,68,68.0
5292,1,120,120.0
5293,0,0,0.0
5294,1,58,58.0
5295,0,0,0.0
5296,0,0,0.0
5297,1,56,56.0
5298,2,167,83.5
5299,0,0,0.0
5300,2,119,59.5
5301,0,0,0.0
5302,1,63,63.0
5303,2,121,60.5
5304,2,111,55.5
5305,0,0,0.0
5306,1,77,77.0
5307,0,0,0.0
5308,1,97,97.0
5309,3,199,66.3
5310,4,243,60.8
5311,2,112,56.0
5312,4,381,95.2
5313,2,111,55.5
5314,2,126,63.0
5315,3,222,74.0
5316,0,0,0.0
5317,3,296,98.7
5318,0,0,0.0
5319,1,63,63.0
5320,2,111,55.5
5321,3,225,75.0
5322,2,168,84.0
5323,2,174,87.0
5324,0,0,0.0
5325,0,0,0.0
5326,1,259,259.0
5327,2,127,63.5
5328,3,186,62.0
5329,0,0,0.0
5330,0,0,0.0
5331,2,125,62.5
5332,2,147,73.5
5333,2,109,54.5
5334,2,126,63.0
5335,3,262,87.3
5336,2,119,59.5
5337,0,0,0.0
5338,2,154,77.0
5339,3,233,77.7
5340,3,182,60.7
5341,1,63,63.0
5342,0,0,0.0
5343,2,133,66.5
5344,1,56,56.0
5345,2,133,66.5
5346,0,0,0.0
5347,0,0,0.0
5348,0,0,0.0
5349,0,0,0.0
5350,3,168,56.0
5351,0,0,0.0
5352,0,0,0.0
5353,1,77,77.0
5354,2,141,70.5
5355,1,82,82.0
5356,2,109,54.5
5357,1,63,63.0
5358,0,0,0.0
5359,0,0,0.0
5360,2,168,84.0
5361,1,84,84.0
5362,1,56,56.0
5363,2,151,75.5
5364,0,0,0.0
5365,2,112,56.0
5366,0,0,0.0
5367,1,56,56.0
5368,1,61,61.0
5369,1,58,58.0
5370,2,132,66.0
5371,0,0,0.0
5372,1,56,56.0
5373,0,0,0.0
5374,0,0,0.0
5375,1,56,56.0
5376,1,56,56.0
5377,2,115,57.5
5378,1,168,168.0
5379,1,158,158.0
5380,2,109,54.5
5381,4,279,69.8
5382,1,56,56.0
5383,2,112,56.0
5384,2,125,62.5
5385,1,91,91.0
5386,0,0,0.0
5387,3,206,68.7
5388,2,119,59.5
5389,5,399,79.8
5390,1,56,56.0
5391,1,56,56.0
5392,0,0,0.0
5393,3,245,81.7
5394,0,0,0.0
5395,3,232,77.3
5396,2,219,109.5
5397,2,134,67.0
5398,2,121,60.5
5399,3,174,58.0
5400,3,189,63.0
5401,0,0,0.0
5402,3,259,86.3
5403,0,0,0.0
5404,2,208,104.0
5405,1,56,56.0
5406,1,53,53.0
5407,1,182,182.0
5408,2,135,67.5
5409,1,60,60.0
5410,1,56,56.0
5411,1,56,56.0
5412,1,91,91.0
5413,0,0,0.0
5414,1,84,84.0
5415,0,0,0.0
5416,2,117,58.5
5417,1,57,57.0
5418,1,77,77.0
5419,1,57,57.0
5420,3,252,84.0
5421,0,0,0.0
5422,0,0,0.0
5423,4,242,60.5
5424,2,128,64.0
5425,4,349,87.2
5426,1,80,80.0
5427,1,77,77.0
5428,0,0,0.0
5429,3,262,87.3
5430,2,115,57.5
5431,0,0,0.0
5432,1,53,53.0
5433,0,0,0.0
5434,0,0,0.0
5435,1,84,84.0
5436,2,133,66.5
5437,1,56,56.0
5438,0,0,0.0
5439,1,56,56.0
5440,0,0,0.0
5441,0,0,0.0
5442,0,0,0.0
5443,2,161,80.5
5444,0,0,0.0
5445,1,103,103.0
5446,1,51,51.0
5447,1,60,60.0
5448,0,0,0.0
5449,0,0,0.0
5450,2,142,71.0
5451,1,63,63.0
5452,0,0,0.0
5453,1,63,63.0
5454,1,90,90.0
5455,1,92,92.0
5456,1,245,245.0
5457,1,56,56.0
5458,0,0,0.0
5459,1,97,97.0
5460,0,0,0.0
5461,0,0,0.0
5462,0,0,0.0
5463,0,0,0.0
5464,0,0,0.0
5465,2,142,71.0
5466,3,406,135.3
5467,1,77,77.0
5468,1,56,56.0
5469,2,116,58.0
5470,3,182,60.7
5471,0,0,0.0
5472,0,0,0.0
5473,2,187,93.5
5474,0,0,0.0
5475,1,80,80.0
5476,3,201,67.0
5477,3,243,81.0
5478,2,127,63.5
5479,1,140,140.0
5480,0,0,0.0
5481,1,51,51.0
5482,2,138,69.0
5483,4,315,78.8
5484,1,63,63.0
5485,0,0,0.0
5486,1,70,70.0
5487,1,70,70.0
5488,2,136,68.0
5489,1,63,63.0
5490,1,77,77.0
5491,1,80,80.0
5492,3,237,79.0
5493,0,0,0.0
5494,1,97,97.0
5495,2,182,91.0
5496,3,182,60.7
5497,0,0,0.0
5498,2,126,63.0
5499,3,187,62.3
5500,1,64,64.0
5501,1,126,126.0
5502,1,56,56.0
5503,0,0,0.0
5504,2,125,62.5
5505,1,67,67.0
5506,0,0,0.0
5507,0,0,0.0
5508,2,147,73.5
5509,2,173,86.5
5510,2,175,87.5
5511,0,0,0.0
5512,1,55,55.0
5513,3,266,88.7
5514,0,0,0.0
5515,1,53,53.0
5516,3,226,75.3
5517,1,63,63.0
5518,2,129,64.5
5519,2,231,115.5
5520,2,136,68.0
5521,0,0,0.0
5522,0,0,0.0
5523,2,128,64.0
5524,1,68,68.0
5525,1,70,70.0
5526,2,161,80.5
5527,0,0,0.0
5528,1,102,102.0
5529,1,63,63.0
5530,4,285,71.2
5531,2,158,79.0
5532,5,420,84.0
5533,2,156,78.0
5534,1,105,105.0
5535,1,56,56.0
5536,2,132,66.0
5537,2,245,122.5
5538,2,116,58.0
5539,2,273,136.5
5540,5,307,61.4
5541,1,63,63.0
5542,2,143,71.5
5543,0,0,0.0
5544,1,70,70.0
5545,1,77,77.0
5546,1,56,56.0
5547,0,0,0.0
5548,1,77,77.0
5549,1,84,84.0
5550,2,112,56.0
5551,1,77,77.0
5552,3,271,90.3
5553,2,259,129.5
5554,0,0,0.0
5555,1,98,98.0
5556,2,196,98.0
5557,2,115,57.5
5558,2,120,60.0
5559,2,122,61.0
5560,2,154,77.0
5561,0,0,0.0
5562,2,126,63.0
5563,1,64,64.0
5564,0,0,0.0
5565,2,119,59.5
5566,1,63,63.0
5567,1,105,105.0
5568,0,0,0.0
5569,0,0,0.0
5570,0,0,0.0
5571,1,56,56.0
5572,2,123,61.5
5573,1,63,63.0
5574,1,55,55.0
5575,2,133,66.5
5576,1,63,63.0
5577,2,139,69.5
5578,4,276,69.0
5579,1,56,56.0
5580,1,95,95.0
5581,1,63,63.0
5582,1,61,61.0
5583,0,0,0.0
5584,0,0,0.0
5585,1,56,56.0
5586,1,51,51.0
5587,0,0,0.0
5588,1,50,50.0
5589,2,151,75.5
5590,2,140,70.0
5591,2,139,69.5
5592,1,70,70.0
5593,1,56,56.0
5594,1,133,133.0
5595,1,147,147.0
5596,1,77,77.0
5597,1,96,96.0
5598,1,52,52.0
5599,2,121,60.5
5600,1,79,79.0
5601,1,63,63.0
5602,0,0,0.0
5603,1,84,84.0
5604,5,398,79.6
5605,0,0,0.0
5606,3,273,91.0
5607,0,0,0.0
5608,1,53,53.0
5609,1,56,56.0
5610,2,294,147.0
5611,2,119,59.5
5612,2,161,80.5
5613,2,126,63.0
5614,1,70,70.0
5615,0,0,0.0
5616,1,175,175.0
5617,3,207,69.0
5618,0,0,0.0
5619,0,0,0.0
5620,2,119,59.5
5621,0,0,0.0
5622,2,107,53.5
5623,0,0,0.0
5624,3,259,86.3
5625,1,54,54.0
5626,0,0,0.0
5627,3,273,91.0
5628,1,91,91.0
5629,1,91,91.0
5630,0,0,0.0
5631,2,125,62.5
5632,1,231,231.0
5633,0,0,0.0
5634,2,109,54.5
5635,1,78,78.0
5636,0,0,0.0
5637,0,0,0.0
5638,1,63,63.0
5639,0,0,0.0
5640,3,204,68.0
5641,1,77,77.0
5642,2,143,71.5
5643,4,276,69.0
5644,1,77,77.0
5645,2,126,63.0
5646,0,0,0.0
5647,2,123,61.5
5648,1,56,56.0
5649,1,154,154.0
5650,1,54,54.0
5651,0,0,0.0
5652,1,63,63.0
5653,3,185,61.7
5654,0,0,0.0
5655,1,63,63.0
5656,2,280,140.0
5657,2,126,63.0
5658,1,69,69.0
5659,2,138,69.0
5660,0,0,0.0
5661,2,126,63.0
5662,0,0,0.0
5663,1,77,77.0
5664,1,245,245.0
5665,2,173,86.5
5666,3,255,85.0
5667,1,56,56.0
5668,3,219,73.0
5669,2,133,66.5
5670,1,55,55.0
5671,1,77,77.0
5672,4,420,105.0
5673,1,52,52.0
5674,2,148,74.0
5675,0,0,0.0
5676,3,210,70.0
5677,3,282,94.0
5678,0,0,0.0
5679,1,91,91.0
5680,0,0,0.0
5681,1,56,56.0
5682,0,0,0.0
5683,0,0,0.0
5684,0,0,0.0
5685,1,68,68.0
5686,0,0,0.0
5687,0,0,0.0
5688,3,250,83.3
5689,1,52,52.0
5690,1,118,118.0
5691,4,309,77.2
5692,0,0,0.0
5693,0,0,0.0
5694,1,203,203.0
5695,1,105,105.0
5696,0,0,0.0
5697,0,0,0.0
5698,0,0,0.0
5699,1,58,58.0
5700,0,0,0.0
5701,0,0,0.0
5702,1,58,58.0
5703,2,115,57.5
5704,0,0,0.0
5705,1,62,62.0
5706,1,56,56.0
5707,4,279,69.8
5708,1,196,196.0
5709,1,91,91.0
5710,1,60,60.0
5711,0,0,0.0
5712,1,70,70.0
5713,1,70,70.0
5714,1,84,84.0
5715,1,105,105.0
5716,1,56,56.0
5717,2,133,66.5
5718,1,58,58.0
5719,0,0,0.0
5720,1,57,57.0
5721,1,56,56.0
5722,1,70,70.0
5723,1,63,63.0
5724,3,273,91.0
5725,0,0,0.0
5726,3,252,84.0
5727,0,0,0.0
5728,0,0,0.0
5729,1,98,98.0
5730,1,103,103.0
5731,1,79,79.0
5732,0,0,0.0
5733,1,56,56.0
5734,0,0,0.0
5735,1,56,56.0
5736,3,196,65.3
5737,2,136,68.0
5738,2,119,59.5
5739,4,309,77.2
5740,3,173,57.7
5741,1,68,68.0
5742,0,0,0.0
5743,0,0,0.0
5744,2,148,74.0
5745,0,0,0.0
5746,0,0,0.0
5747,0,0,0.0
5748,2,123,61.5
5749,0,0,0.0
5750,1,52,52.0
5751,1,105,105.0
5752,2,189,94.5
5753,1,89,89.0
5754,3,180,60.0
5755,0,0,0.0
5756,2,182,91.0
5757,2,112,56.0
5758,1,56,56.0
5759,2,168,84.0
5760,0,0,0.0
5761,1,91,91.0
5762,1,133,133.0
5763,1,95,95.0
5764,0,0,0.0
5765,1,63,63.0
5766,3,191,63.7
5767,0,0,0.0
5768,3,204,68.0
5769,1,64,64.0
5770,1,70,70.0
5771,1,56,56.0
5772,2,147,73.5
5773,1,77,77.0
5774,1,61,61.0
5775,2,147,73.5
5776,0,0,0.0
5777,1,84,84.0
5778,2,140,70.0
5779,0,0,0.0
5780,0,0,0.0
5781,2,165,82.5
5782,1,63,63.0
5783,0,0,0.0
5784,2,190,95.0
5785,0,0,0.0
5786,2,127,63.5
5787,0,0,0.0
5788,3,184,61.3
5789,1,56,56.0
5790,1,70,70.0
5791,4,294,73.5
5792,2,153,76.5
5793,0,0,0.0
5794,3,172,57.3
5795,0,0,0.0
5796,1,70,70.0
5797,2,136,68.0
5798,1,56,56.0
5799,1,126,126.0
5800,0,0,0.0
5801,1,70,70.0
5802,2,135,67.5
5803,3,168,56.0
5804,3,263,87.7
5805,2,126,63.0
5806,0,0,0.0
5807,0,0,0.0
5808,1,154,154.0
5809,2,166,83.0
5810,1,60,60.0
5811,0,0,0.0
5812,0,0,0.0
5813,2,144,72.0
5814,1,63,63.0
5815,2,222,111.0
5816,1,57,57.0
5817,3,250,83.3
5818,1,84,84.0
5819,2,112,56.0
5820,1,176,176.0
5821,3,192,64.0
5822,2,133,66.5
5823,2,132,66.0
5824,1,70,70.0
5825,0,0,0.0
5826,0,0,0.0
5827,1,74,74.0
5828,2,119,59.5
5829,0,0,0.0
5830,0,0,0.0
5831,2,152,76.0
5832,0,0,0.0
5833,4,361,90.2
5834,3,227,75.7
5835,2,119,59.5
5836,0,0,0.0
5837,1,51,51.0
5838,2,114,57.0
5839,1,56,56.0
5840,3,457,152.3
5841,1,51,51.0
5842,3,186,62.0
5843,0,0,0.0
5844,0,0,0.0
5845,4,244,61.0
5846,0,0,0.0
5847,1,56,56.0
5848,2,147,73.5
5849,0,0,0.0
5850,1,66,66.0
5851,2,184,92.0
5852,2,205,102.5
5853,0,0,0.0
5854,2,196,98.0
5855,2,197,98.5
5856,1,63,63.0
5857,2,126,63.0
5858,2,128,64.0
5859,1,59,59.0
5860,0,0,0.0
5861,2,102,51.0
5862,3,410,136.7
5863,1,63,63.0
5864,0,0,0.0
5865,1,60,60.0
5866,0,0,0.0
5867,0,0,0.0
5868,3,215,71.7
5869,1,63,63.0
5870,1,56,56.0
5871,2,154,77.0
5872,0,0,0.0
5873,0,0,0.0
5874,2,224,112.0
5875,2,154,77.0
5876,1,56,56.0
5877,2,147,73.5
5878,2,104,52.0
5879,3,200,66.7
5880,2,141,70.5
5881,0,0,0.0
5882,0,0,0.0
5883,0,0,0.0
5884,0,0,0.0
5885,1,117,117.0
5886,0,0,0.0
5887,2,119,59.5
5888,1,63,63.0
5889,1,84,84.0
5890,2,116,58.0
5891,2,131,65.5
5892,3,168,56.0
5893,1,63,63.0
5894,1,50,50.0
5895,1,70,70.0
5896,0,0,0.0
5897,1,98,98.0
5898,1,84,84.0
5899,0,0,0.0
5900,0,0,0.0
5901,1,70,70.0
5902,1,71,71.0
5903,1,51,51.0
5904,3,288,96.0
5905,1,66,66.0
5906,1,58,58.0
5907,1,105,105.0
5908,2,112,56.0
5909,1,55,55.0
5910,1,74,74.0
5911,1,56,56.0
5912,0,0,0.0
5913,3,193,64.3
5914,1,63,63.0
5915,1,84,84.0
5916,1,56,56.0
5917,1,77,77.0
5918,0,0,0.0
5919,2,168,84.0
5920,1,56,56.0
5921,0,0,0.0
5922,1,118,118.0
5923,0,0,0.0
5924,2,133,66.5
5925,2,109,54.5
5926,3,209,69.7
5927,0,0,0.0
5928,0,0,0.0
5929,0,0,0.0
5930,0,0,0.0
5931,1,134,134.0
5932,2,138,69.0
5933,0,0,0.0
5934,0,0,0.0
5935,4,314,78.5
5936,2,196,98.0
5937,2,175,87.5
5938,0,0,0.0
5939,2,140,70.0
5940,0,0,0.0
5941,1,63,63.0
5942,1,67,67.0
5943,0,0,0.0
5944,1,56,56.0
5945,2,161,80.5
5946,0,0,0.0
5947,2,170,85.0
5948,2,163,81.5
5949,0,0,0.0
5950,1,154,154.0
5951,1,56,56.0
5952,0,0,0.0
5953,0,0,0.0
5954,2,148,74.0
5955,1,112,112.0
5956,0,0,0.0
5957,0,0,0.0
5958,1,301,301.0
5959,1,56,56.0
5960,2,217,108.5
5961,0,0,0.0
5962,1,56,56.0
5963,0,0,0.0
5964,0,0,0.0
5965,1,55,55.0
5966,3,242,80.7
5967,2,214,107.0
5968,3,176,58.7
5969,0,0,0.0
5970,1,52,52.0
5971,0,0,0.0
5972,0,0,0.0
5973,1,56,56.0
5974,1,63,63.0
5975,3,435,145.0
5976,1,70,70.0
5977,3,196,65.3
5978,2,116,58.0
5979,2,114,57.0
5980,1,94,94.0
5981,1,63,63.0
5982,1,70,70.0
5983,1,83,83.0
5984,0,0,0.0
5985,0,0,0.0
5986,0,0,0.0
5987,0,0,0.0
5988,1,112,112.0
5989,4,307,76.8
5990,0,0,0.0
5991,1,90,90.0
5992,1,70,70.0
5993,4,405,101.2
5994,1,63,63.0
5995,2,165,82.5
5996,1,56,56.0
5997,1,67,67.0
5998,1,147,147.0
5999,1,87,87.0
6000,2,258,129.0
6001,0,0,0.0
6002,1,91,91.0
6003,3,175,58.3
6004,0,0,0.0
6005,1,133,133.0
6006,0,0,0.0
6007,2,107,53.5
6008,1,98,98.0
6009,1,154,154.0
6010,2,189,94.5
6011,0,0,0.0
6012,2,126,63.0
6013,4,238,59.5
6014,1,56,56.0
6015,2,126,63.0
6016,0,0,0.0
6017,3,205,68.3
6018,1,63,63.0
6019,5,428,85.6
6020,2,119,59.5
6021,4,337,84.2
6022,1,112,112.0
6023,4,498,124.5
6024,3,463,154.3
6025,0,0,0.0
6026,1,53,53.0
6027,1,74,74.0
6028,3,223,74.3
6029,2,113,56.5
6030,2,133,66.5
6031,1,135,135.0
6032,1,84,84.0
6033,2,112,56.0
6034,1,81,81.0
6035,0,0,0.0
6036,0,0,0.0
6037,0,0,0.0
6038,2,160,80.0
6039,2,134,67.0
6040,2,177,88.5
6041,0,0,0.0
6042,0,0,0.0
6043,2,196,98.0
6044,2,142,71.0
6045,0,0,0.0
6046,1,84,84.0
6047,0,0,0.0
6048,1,56,56.0
6049,1,70,70.0
6050,0,0,0.0
6051,1,56,56.0
6052,1,63,63.0
6053,0,0,0.0
6054,1,88,88.0
6055,2,158,79.0
6056,1,63,63.0
6057,2,145,72.5
6058,2,164,82.0
6059,2,126,63.0
6060,1,84,84.0
6061,1,56,56.0
6062,0,0,0.0
6063,2,254,127.0
6064,1,56,56.0
6065,3,189,63.0
6066,2,126,63.0
6067,0,0,0.0
6068,3,265,88.3
6069,1,56,56.0
6070,0,0,0.0
6071,1,92,92.0
6072,2,158,79.0
6073,1,126,126.0
6074,2,132,66.0
6075,1,95,95.0
6076,0,0,0.0
6077,3,280,93.3
6078,3,195,65.0
6079,1,56,56.0
6080,1,65,65.0
6081,2,167,83.5
6082,0,0,0.0
6083,3,235,78.3
6084,2,118,59.0
6085,2,136,68.0
6086,1,77,77.0
6087,2,174,87.0
6088,1,182,182.0
6089,3,247,82.3
6090,1,52,52.0
6091,1,67,67.0
6092,1,74,74.0
6093,4,284,71.0
6094,1,56,56.0
6095,1,56,56.0
6096,0,0,0.0
6097,1,52,52.0
6098,1,84,84.0
6099,2,148,74.0
6100,0,0,0.0
6101,3,217,72.3
6102,2,176,88.0
6103,0,0,0.0
6104,0,0,0.0
6105,1,63,63.0
6106,2,122,61.0
6107,1,56,56.0
6108,0,0,0.0
6109,0,0,0.0
6110,1,63,63.0
6111,0,0,0.0
6112,3,560,186.7
6113,1,70,70.0
6114,1,77,77.0
6115,0,0,0.0
6116,0,0,0.0
6117,3,280,93.3
6118,0,0,0.0
6119,1,72,72.0
6120,1,52,52.0
6121,1,56,56.0
6122,1,84,84.0
6123,0,0,0.0
6124,0,0,0.0
6125,1,53,53.0
6126,2,135,67.5
6127,0,0,0.0
6128,0,0,0.0
6129,0,0,0.0
6130,0,0,0.0
6131,0,0,0.0
6132,1,63,63.0
6133,0,0,0.0
6134,1,56,56.0
6135,1,50,50.0
6136,1,56,56.0
6137,1,63,63.0
6138,1,56,56.0
6139,1,98,98.0
6140,1,56,56.0
6141,1,56,56.0
6142,0,0,0.0
6143,1,55,55.0
6144,1,56,56.0
6145,0,0,0.0
6146,2,117,58.5
6147,2,186,93.0
6148,1,133,133.0
6149,1,93,93.0
6150,1,56,56.0
6151,1,51,51.0
6152,0,0,0.0
6153,1,91,91.0
6154,1,84,84.0
6155,2,133,66.5
6156,2,160,80.0
6157,1,67,67.0
6158,1,84,84.0
6159,3,299,99.7
6160,1,82,82.0
6161,0,0,0.0
6162,1,51,51.0
6163,3,203,67.7
6164,1,96,96.0
6165,1,94,94.0
6166,1,75,75.0
6167,3,242,80.7
6168,0,0,0.0
6169,2,179,89.5
6170,1,61,61.0
6171,1,91,91.0
6172,1,98,98.0
6173,1,56,56.0
6174,2,143,71.5
6175,0,0,0.0
6176,2,141,70.5
6177,1,65,65.0
6178,0,0,0.0
6179,1,61,61.0
6180,2,147,73.5
6181,0,0,0.0
6182,1,77,77.0
6183,0,0,0.0
6184,1,63,63.0
6185,0,0,0.0
6186,0,0,0.0
6187,1,87,87.0
6188,0,0,0.0
6189,0,0,0.0
6190,0,0,0.0
6191,1,70,70.0
6192,6,615,102.5
6193,2,168,84.0
6194,2,145,72.5
6195,1,84,84.0
6196,2,133,66.5
6197,3,297,99.0
6198,1,63,63.0
6199,2,116,58.0
6200,2,154,77.0
6201,0,0,0.0
6202,1,84,84.0
6203,2,200,100.0
6204,2,128,64.0
6205,1,121,121.0
6206,2,245,122.5
6207,1,118,118.0
6208,2,197,98.5
6209,3,178,59.3
6210,1,70,70.0
6211,0,0,0.0
6212,0,0,0.0
6213,0,0,0.0
6214,2,223,111.5
6215,1,100,100.0
6216,0,0,0.0
6217,0,0,0.0
6218,0,0,0.0
6219,2,112,56.0
6220,0,0,0.0
6221,1,90,90.0
6222,2,168,84.0
6223,1,59,59.0
6224,0,0,0.0
6225,0,0,0.0
6226,2,126,63.0
6227,1,54,54.0
6228,1,52,52.0
6229,1,56,56.0
6230,1,70,70.0
6231,2,119,59.5
6232,0,0,0.0
6233,0,0,0.0
6234,3,224,74.7
6235,1,84,84.0
6236,1,82,82.0
6237,2,189,94.5
6238,2,133,66.5
6239,3,189,63.0
6240,3,224,74.7
6241,4,254,63.5
6242,2,110,55.0
6243,2,126,63.0
6244,2,122,61.0
6245,0,0,0.0
6246,2,140,70.0
6247,1,56,56.0
6248,1,70,70.0
6249,4,266,66.5
6250,1,63,63.0
6251,3,259,86.3
6252,4,287,71.8
6253,1,142,142.0
6254,2,137,68.5
6255,2,223,111.5
6256,6,427,71.2
6257,1,63,63.0
6258,1,73,73.0
6259,0,0,0.0
6260,0,0,0.0
6261,2,196,98.0
6262,1,56,56.0
6263,1,56,56.0
6264,0,0,0.0
6265,2,111,55.5
6266,2,130,65.0
6267,3,242,80.7
6268,3,411,137.0
6269,0,0,0.0
6270,3,266,88.7
6271,1,53,53.0
6272,1,55,55.0
6273,2,126,63.0
6274,1,56,56.0
6275,1,119,119.0
6276,2,114,57.0
6277,0,0,0.0
6278,1,56,56.0
6279,1,56,56.0
6280,3,284,94.7
6281,0,0,0.0
6282,1,126,126.0
6283,2,112,56.0
6284,0,0,0.0
6285,3,170,56.7
6286,1,77,77.0
6287,1,63,63.0
6288,1,70,70.0
6289,2,116,58.0
6290,1,56,56.0
6291,2,129,64.5
6292,4,514,128.5
6293,1,56,56.0
6294,1,63,63.0
6295,1,63,63.0
6296,0,0,0.0
6297,3,213,71.0
6298,2,158,79.0
6299,1,56,56.0
6300,0,0,0.0
6301,2,114,57.0
6302,1,77,77.0
6303,1,56,56.0
6304,2,109,54.5
6305,1,77,77.0
6306,1,168,168.0
6307,1,71,71.0
6308,0,0,0.0
6309,0,0,0.0
6310,0,0,0.0
6311,3,245,81.7
6312,1,98,98.0
6313,1,63,63.0
6314,0,0,0.0
6315,1,63,63.0
6316,1,56,56.0
6317,1,56,56.0
6318,1,59,59.0
6319,2,125,62.5
6320,2,119,59.5
6321,0,0,0.0
6322,1,70,70.0
6323,2,158,79.0
6324,1,70,70.0
6325,1,57,57.0
6326,4,304,76.0
6327,1,62,62.0
6328,4,229,57.2
6329,0,0,0.0
6330,1,56,56.0
6331,0,0,0.0
6332,0,0,0.0
6333,0,0,0.0
6334,2,108,54.0
6335,0,0,0.0
6336,1,56,56.0
6337,2,117,58.5
6338,0,0,0.0
6339,1,77,77.0
6340,1,66,66.0
6341,1,70,70.0
6342,0,0,0.0
6343,1,111,111.0
6344,1,56,56.0
6345,3,218,72.7
6346,3,231,77.0
6347,1,77,77.0
6348,3,199,66.3
6349,1,55,55.0
6350,4,399,99.8
6351,0,0,0.0
6352,0,0,0.0
6353,1,84,84.0
6354,1,56,56.0
6355,1,56,56.0
6356,0,0,0.0
6357,2,233,116.5
6358,5,317,63.4
6359,1,54,54.0
6360,1,56,56.0
6361,1,91,91.0
6362,1,70,70.0
6363,4,294,73.5
6364,5,434,86.8
6365,0,0,0.0
6366,2,177,88.5
6367,2,159,79.5
6368,0,0,0.0
6369,0,0,0.0
6370,2,196,98.0
6371,0,0,0.0
6372,2,276,138.0
6373,2,214,107.0
6374,2,252,126.0
6375,0,0,0.0
6376,2,107,53.5
6377,0,0,0.0
6378,1,74,74.0
6379,2,121,60.5
6380,1,63,63.0
6381,0,0,0.0
6382,1,77,77.0
6383,0,0,0.0
6384,0,0,0.0
6385,0,0,0.0
6386,0,0,0.0
6387,1,163,163.0
6388,1,63,63.0
6389,4,294,73.5
6390,1,60,60.0
6391,3,177,59.0
6392,2,113,56.5
6393,2,149,74.5
6394,2,123,61.5
6395,2,223,111.5
6396,0,0,0.0
6397,1,50,50.0
6398,0,0,0.0
6399,1,119,119.0
6400,1,77,77.0
6401,1,88,88.0
6402,1,56,56.0
6403,1,77,77.0
6404,0,0,0.0
6405,0,0,0.0
6406,0,0,0.0
6407,1,204,204.0
6408,1,131,131.0
6409,0,0,0.0
6410,0,0,0.0
6411,2,147,73.5
6412,2,166,83.0
6413,3,485,161.7
6414,2,188,94.0
6415,2,147,73.5
6416,2,123,61.5
6417,1,85,85.0
6418,1,103,103.0
6419,1,63,63.0
6420,1,70,70.0
6421,2,116,58.0
6422,1,80,80.0
6423,2,160,80.0
6424,2,148,74.0
6425,2,158,79.0
6426,0,0,0.0
