Frame,vesicle_count,total_peptides_in_vesicles,avg_vesicle_size
6306,44,3576,81.3
6307,39,3225,82.7
6308,46,3690,80.2
6309,46,3364,73.1
6310,44,2919,66.3
6311,42,2765,65.8
6312,45,3703,82.3
6313,37,2603,70.4
6314,50,3676,73.5
6315,38,2829,74.4
6316,49,3388,69.1
6317,46,3587,78.0
6318,47,3623,77.1
6319,54,3849,71.3
6320,52,3670,70.6
6321,47,3517,74.8
6322,39,3034,77.8
6323,44,3330,75.7
6324,45,3505,77.9
6325,45,3512,78.0
6326,39,2951,75.7
6327,32,2556,79.9
6328,38,2830,74.5
6329,47,3489,74.2
6330,39,2911,74.6
6331,42,3235,77.0
6332,46,3514,76.4
6333,43,3332,77.5
6334,44,2928,66.5
6335,47,3552,75.6
6336,46,3250,70.7
6337,35,2906,83.0
6338,44,3433,78.0
6339,44,3474,79.0
6340,44,3621,82.3
6341,47,3708,78.9
6342,42,3051,72.6
6343,39,2801,71.8
6344,36,2771,77.0
6345,36,2941,81.7
6346,33,2623,79.5
6347,47,3365,71.6
6348,39,2719,69.7
6349,46,3455,75.1
6350,37,2790,75.4
6351,48,3719,77.5
6352,46,3634,79.0
6353,48,3569,74.4
6354,41,3112,75.9
6355,33,2708,82.1
6356,38,2970,78.2
6357,28,2324,83.0
6358,43,3781,87.9
6359,47,3852,82.0
6360,49,3509,71.6
6361,39,3082,79.0
6362,45,3417,75.9
6363,40,3113,77.8
6364,40,2899,72.5
6365,49,3474,70.9
6366,41,3051,74.4
6367,44,3386,77.0
6368,45,3560,79.1
6369,43,3335,77.6
6370,45,3596,79.9
6371,44,3795,86.2
6372,42,3512,83.6
6373,50,3910,78.2
6374,49,3672,74.9
6375,53,4145,78.2
6376,43,3587,83.4
6377,47,3697,78.7
6378,39,3020,77.4
6379,46,3581,77.8
6380,50,3694,73.9
6381,46,3422,74.4
6382,48,3639,75.8
6383,46,3642,79.2
6384,42,3241,77.2
6385,45,3261,72.5
6386,38,2843,74.8
6387,43,3049,70.9
6388,38,2741,72.1
6389,38,3070,80.8
6390,37,2610,70.5
6391,40,2813,70.3
6392,42,2989,71.2
6393,39,2653,68.0
6394,46,3340,72.6
6395,43,3121,72.6
6396,46,3396,73.8
6397,50,3514,70.3
6398,39,2844,72.9
6399,39,3140,80.5
6400,42,2879,68.5
6401,40,2989,74.7
6402,43,2964,68.9
6403,40,2911,72.8
6404,50,3576,71.5
6405,52,3843,73.9
6406,47,3473,73.9
6407,42,3429,81.6
6408,42,3129,74.5
6409,40,3113,77.8
6410,43,3133,72.9
6411,44,3032,68.9
6412,41,2979,72.7
6413,50,3585,71.7
6414,47,3025,64.4
6415,53,4212,79.5
6416,48,3514,73.2
6417,42,3198,76.1
6418,49,3286,67.1
6419,43,3124,72.7
6420,42,3122,74.3
6421,33,2451,74.3
6422,37,2542,68.7
6423,38,2687,70.7
6424,41,3252,79.3
6425,36,2447,68.0
6426,40,3028,75.7
6427,44,3660,83.2
6428,40,3094,77.4
6429,49,3588,73.2
6430,52,3841,73.9
6431,47,3472,73.9
6432,48,3523,73.4
6433,43,3132,72.8
6434,42,3329,79.3
6435,45,3079,68.4
6436,39,3031,77.7
6437,40,3046,76.2
6438,40,3411,85.3
6439,53,3723,70.2
6440,37,2697,72.9
6441,41,2961,72.2
6442,37,2858,77.2
6443,37,3160,85.4
6444,41,3138,76.5
6445,42,3475,82.7
6446,37,2777,75.1
6447,37,2581,69.8
6448,39,2644,67.8
6449,31,2332,75.2
6450,38,3149,82.9
6451,34,2984,87.8
6452,36,2677,74.4
6453,43,3246,75.5
6454,34,2486,73.1
6455,41,3242,79.1
6456,36,2782,77.3
6457,35,2895,82.7
6458,41,3437,83.8
6459,34,2707,79.6
6460,35,3181,90.9
6461,33,2579,78.2
6462,37,2930,79.2
6463,32,2842,88.8
6464,38,3073,80.9
6465,34,2758,81.1
6466,41,3434,83.8
6467,42,3294,78.4
6468,41,3361,82.0
6469,30,2194,73.1
6470,40,2693,67.3
6471,41,3064,74.7
6472,42,3216,76.6
6473,37,2962,80.1
6474,43,3460,80.5
6475,37,2386,64.5
6476,40,2984,74.6
6477,36,2760,76.7
6478,36,2699,75.0
6479,39,3217,82.5
6480,37,2876,77.7
6481,40,3031,75.8
6482,35,2439,69.7
6483,40,2678,67.0
6484,42,3286,78.2
6485,36,2851,79.2
6486,38,3196,84.1
6487,34,2476,72.8
6488,41,3066,74.8
6489,43,3281,76.3
6490,45,3598,80.0
6491,42,3451,82.2
6492,35,2237,63.9
6493,37,2682,72.5
6494,32,2348,73.4
6495,35,2438,69.7
6496,34,2916,85.8
6497,36,2630,73.1
6498,40,3302,82.6
6499,38,3523,92.7
6500,38,3027,79.7
6501,37,3289,88.9
6502,35,3025,86.4
6503,41,3184,77.7
6504,45,3066,68.1
6505,43,3540,82.3
6506,33,2610,79.1
6507,39,2978,76.4
6508,33,2385,72.3
6509,30,2230,74.3
6510,42,3413,81.3
6511,44,3857,87.7
6512,35,2721,77.7
6513,35,3281,93.7
6514,36,3139,87.2
6515,30,2507,83.6
6516,42,3202,76.2
6517,41,3611,88.1
6518,45,3491,77.6
6519,39,3386,86.8
6520,45,3509,78.0
6521,49,3561,72.7
6522,45,3439,76.4
6523,39,3111,79.8
6524,47,3703,78.8
6525,38,3046,80.2
6526,37,2728,73.7
6527,41,3193,77.9
6528,42,3270,77.9
6529,38,2887,76.0
6530,42,3092,73.6
6531,40,3163,79.1
6532,43,3029,70.4
6533,49,3813,77.8
6534,47,3450,73.4
6535,39,2902,74.4
6536,46,3447,74.9
6537,43,3436,79.9
6538,44,3196,72.6
6539,47,3150,67.0
6540,40,3063,76.6
6541,46,3691,80.2
6542,48,3760,78.3
6543,38,3006,79.1
6544,42,3533,84.1
6545,48,3674,76.5
6546,37,3005,81.2
6547,40,3231,80.8
6548,38,3133,82.4
6549,37,2691,72.7
6550,43,3585,83.4
6551,45,3428,76.2
6552,39,3324,85.2
6553,46,3646,79.3
6554,37,2877,77.8
6555,47,3650,77.7
6556,46,3693,80.3
6557,42,3111,74.1
6558,43,3156,73.4
6559,43,3327,77.4
6560,44,3487,79.2
6561,49,3526,72.0
6562,42,3482,82.9
6563,38,2912,76.6
6564,44,3232,73.5
6565,29,2781,95.9
6566,34,2891,85.0
6567,40,3511,87.8
6568,34,3042,89.5
6569,38,3179,83.7
6570,43,3311,77.0
6571,43,3340,77.7
6572,43,3261,75.8
6573,48,3443,71.7
6574,47,3533,75.2
6575,38,2705,71.2
6576,40,2580,64.5
6577,38,3121,82.1
6578,36,2598,72.2
6579,33,2790,84.5
6580,38,2870,75.5
6581,33,2441,74.0
6582,34,2759,81.1
6583,28,2191,78.2
6584,34,2719,80.0
6585,30,2692,89.7
6586,34,3073,90.4
6587,39,3575,91.7
6588,40,3352,83.8
6589,34,2647,77.9
6590,44,3443,78.2
6591,28,2057,73.5
6592,46,3449,75.0
6593,40,3312,82.8
6594,44,3538,80.4
6595,40,2831,70.8
6596,50,3662,73.2
6597,41,3073,75.0
6598,44,3538,80.4
6599,34,2777,81.7
6600,49,3860,78.8
6601,39,3245,83.2
6602,40,3277,81.9
6603,48,3557,74.1
6604,43,3222,74.9
6605,46,3507,76.2
6606,41,3224,78.6
6607,43,3177,73.9
6608,41,2929,71.4
6609,41,2933,71.5
6610,39,2770,71.0
6611,39,3298,84.6
6612,46,3995,86.8
6613,34,2876,84.6
6614,43,3497,81.3
6615,39,3312,84.9
6616,42,3193,76.0
6617,42,3212,76.5
6618,40,3214,80.4
6619,42,3422,81.5
6620,39,3238,83.0
6621,47,3781,80.4
6622,44,3456,78.5
6623,44,3522,80.0
6624,41,3163,77.1
6625,43,3643,84.7
6626,51,3827,75.0
6627,45,3644,81.0
6628,44,3425,77.8
6629,41,3542,86.4
6630,38,2934,77.2
6631,48,4077,84.9
6632,42,3588,85.4
6633,50,4003,80.1
6634,44,3535,80.3
6635,39,3229,82.8
6636,40,3007,75.2
6637,43,3297,76.7
6638,48,4017,83.7
6639,48,3975,82.8
6640,51,4093,80.3
6641,41,3444,84.0
6642,45,3740,83.1
6643,47,3611,76.8
6644,52,3525,67.8
6645,43,3239,75.3
6646,49,3829,78.1
6647,45,3379,75.1
6648,49,3665,74.8
6649,42,3360,80.0
6650,41,3410,83.2
6651,46,3543,77.0
6652,49,3527,72.0
6653,45,3973,88.3
6654,43,3681,85.6
6655,39,3420,87.7
6656,45,3654,81.2
6657,45,3644,81.0
6658,48,3863,80.5
6659,45,3593,79.8
6660,41,3454,84.2
6661,45,3741,83.1
6662,38,3201,84.2
6663,38,3242,85.3
6664,40,3391,84.8
6665,41,3687,89.9
6666,39,3075,78.8
6667,38,3063,80.6
6668,41,3607,88.0
6669,45,3674,81.6
6670,37,3201,86.5
6671,41,3358,81.9
6672,35,3183,90.9
6673,38,3597,94.7
6674,38,3021,79.5
6675,39,3456,88.6
6676,42,3616,86.1
6677,35,2796,79.9
6678,43,3496,81.3
6679,37,3202,86.5
6680,38,3444,90.6
6681,37,3009,81.3
6682,34,3051,89.7
6683,39,3330,85.4
6684,48,4078,85.0
6685,38,3131,82.4
6686,46,3782,82.2
6687,39,3481,89.3
6688,41,3328,81.2
6689,32,2997,93.7
6690,32,2938,91.8
6691,38,3306,87.0
6692,33,3308,100.2
6693,28,2862,102.2
6694,33,3222,97.6
6695,32,3080,96.2
6696,35,3307,94.5
6697,43,3840,89.3
6698,39,3451,88.5
6699,39,3499,89.7
6700,37,3932,106.3
6701,42,3596,85.6
6702,36,3313,92.0
6703,34,3391,99.7
6704,45,4010,89.1
6705,41,3116,76.0
6706,34,2885,84.9
6707,36,3057,84.9
6708,40,3573,89.3
6709,40,3401,85.0
6710,41,3694,90.1
6711,46,3843,83.5
6712,41,3467,84.6
6713,48,3923,81.7
6714,45,3782,84.0
6715,44,3606,82.0
6716,44,3706,84.2
6717,39,3207,82.2
6718,47,3618,77.0
6719,44,3361,76.4
6720,38,3226,84.9
6721,35,2976,85.0
6722,40,3256,81.4
6723,41,3441,83.9
6724,39,3147,80.7
6725,33,2675,81.1
6726,34,2839,83.5
6727,29,2405,82.9
6728,39,3288,84.3
6729,43,3684,85.7
6730,39,3101,79.5
6731,40,3346,83.6
6732,39,3312,84.9
6733,35,2848,81.4
6734,46,3592,78.1
6735,40,2875,71.9
6736,45,3139,69.8
6737,41,3417,83.3
6738,38,3379,88.9
6739,38,3146,82.8
6740,38,3066,80.7
6741,40,3179,79.5
6742,41,3416,83.3
6743,42,3415,81.3
6744,38,3184,83.8
6745,41,3667,89.4
6746,48,3738,77.9
6747,47,3481,74.1
6748,48,3882,80.9
6749,43,3601,83.7
6750,47,4135,88.0
6751,46,3802,82.7
6752,49,3887,79.3
6753,46,3553,77.2
6754,45,3673,81.6
6755,47,3540,75.3
6756,49,3541,72.3
6757,48,3718,77.5
6758,48,3793,79.0
6759,49,3769,76.9
6760,53,3799,71.7
6761,46,3609,78.5
6762,45,3443,76.5
6763,49,3738,76.3
6764,43,3471,80.7
6765,42,3462,82.4
6766,46,3714,80.7
6767,48,3971,82.7
6768,52,4192,80.6
6769,48,3946,82.2
6770,51,3866,75.8
6771,44,3421,77.8
6772,44,3367,76.5
6773,44,3752,85.3
6774,47,3682,78.3
6775,43,3231,75.1
6776,49,3641,74.3
6777,50,3522,70.4
6778,44,3350,76.1
6779,49,3715,75.8
6780,50,4009,80.2
6781,52,3602,69.3
6782,47,3607,76.7
6783,46,3379,73.5
6784,40,2892,72.3
6785,46,3470,75.4
6786,47,3872,82.4
6787,43,3506,81.5
6788,43,3486,81.1
6789,47,3713,79.0
6790,44,3612,82.1
6791,50,3612,72.2
6792,47,3548,75.5
6793,41,3137,76.5
6794,42,3360,80.0
6795,51,3709,72.7
6796,45,3213,71.4
6797,45,3115,69.2
6798,47,3521,74.9
6799,45,3567,79.3
6800,42,3278,78.0
6801,53,3946,74.5
6802,48,3525,73.4
6803,48,3456,72.0
6804,49,3105,63.4
6805,49,3640,74.3
6806,51,3881,76.1
6807,45,3310,73.6
6808,38,3043,80.1
6809,41,2832,69.1
6810,45,3453,76.7
6811,51,3542,69.5
6812,42,3325,79.2
6813,43,3282,76.3
6814,40,2795,69.9
6815,40,2978,74.4
6816,38,2790,73.4
6817,45,3447,76.6
6818,48,3151,65.6
6819,56,3701,66.1
6820,44,2993,68.0
6821,48,3420,71.2
6822,58,3920,67.6
6823,43,3307,76.9
6824,42,3144,74.9
6825,50,3159,63.2
6826,49,3281,67.0
6827,44,2905,66.0
6828,55,3941,71.7
6829,44,3518,80.0
6830,48,3774,78.6
6831,47,3800,80.9
6832,43,3440,80.0
6833,45,3370,74.9
6834,47,3341,71.1
6835,56,4035,72.1
6836,39,2846,73.0
6837,46,3206,69.7
6838,42,3212,76.5
6839,41,2939,71.7
6840,46,3124,67.9
6841,46,3274,71.2
6842,46,3286,71.4
6843,42,2841,67.6
6844,47,3495,74.4
6845,47,3442,73.2
6846,48,3570,74.4
6847,46,3423,74.4
6848,50,3658,73.2
6849,50,3471,69.4
6850,49,3712,75.8
6851,48,3280,68.3
6852,53,3464,65.4
6853,37,2539,68.6
6854,46,3276,71.2
6855,42,3197,76.1
6856,50,3541,70.8
6857,39,2984,76.5
6858,48,3609,75.2
6859,46,3536,76.9
6860,47,3399,72.3
6861,53,3696,69.7
6862,52,3749,72.1
6863,48,3602,75.0
6864,42,3027,72.1
6865,47,3544,75.4
6866,42,3335,79.4
6867,51,4174,81.8
6868,50,3653,73.1
6869,53,3950,74.5
6870,53,3531,66.6
6871,50,3345,66.9
6872,46,3703,80.5
6873,43,3726,86.7
6874,38,3191,84.0
6875,46,3702,80.5
6876,40,3203,80.1
6877,35,3195,91.3
6878,36,3333,92.6
6879,33,3008,91.2
6880,40,2969,74.2
6881,35,2760,78.9
6882,39,3092,79.3
6883,44,3489,79.3
6884,41,3340,81.5
6885,46,3539,76.9
6886,46,3543,77.0
6887,43,2957,68.8
6888,40,3163,79.1
6889,50,3758,75.2
6890,40,3225,80.6
6891,37,3030,81.9
6892,38,3157,83.1
6893,41,2718,66.3
6894,42,3174,75.6
6895,42,3192,76.0
6896,39,3325,85.3
6897,38,3130,82.4
6898,44,3551,80.7
6899,50,3925,78.5
6900,46,3931,85.5
6901,45,3636,80.8
6902,40,3162,79.0
6903,45,3603,80.1
6904,49,3833,78.2
6905,46,3708,80.6
6906,43,3677,85.5
6907,39,3121,80.0
6908,39,3169,81.3
6909,51,3959,77.6
6910,47,3833,81.6
6911,38,2944,77.5
6912,44,3366,76.5
6913,42,3246,77.3
6914,37,2848,77.0
6915,41,3331,81.2
6916,40,3365,84.1
6917,37,3360,90.8
6918,39,3407,87.4
6919,34,3116,91.6
6920,36,3404,94.6
6921,36,3360,93.3
6922,41,3395,82.8
6923,38,3239,85.2
6924,37,3345,90.4
6925,40,3352,83.8
6926,49,4161,84.9
6927,41,3400,82.9
6928,42,3465,82.5
6929,40,3388,84.7
6930,38,2766,72.8
6931,38,3129,82.3
6932,38,3335,87.8
6933,40,3567,89.2
6934,34,2885,84.9
6935,41,3634,88.6
6936,43,3369,78.3
6937,38,2882,75.8
6938,36,2678,74.4
6939,33,2613,79.2
6940,32,2427,75.8
6941,33,2579,78.2
6942,40,2732,68.3
6943,40,2786,69.6
6944,29,2171,74.9
6945,37,2934,79.3
6946,35,2779,79.4
6947,36,2269,63.0
6948,33,2532,76.7
6949,30,2408,80.3
6950,32,2676,83.6
6951,37,2829,76.5
6952,33,2372,71.9
6953,37,2428,65.6
6954,42,2949,70.2
6955,43,3433,79.8
6956,40,3280,82.0
6957,43,3088,71.8
6958,40,3344,83.6
6959,41,3089,75.3
6960,44,3524,80.1
6961,47,3875,82.4
6962,41,3243,79.1
6963,40,3341,83.5
6964,43,3585,83.4
6965,39,3308,84.8
6966,45,3691,82.0
6967,37,3456,93.4
6968,48,3811,79.4
6969,44,3811,86.6
6970,39,3663,93.9
6971,36,3068,85.2
6972,40,3617,90.4
6973,32,2932,91.6
6974,41,3749,91.4
6975,44,3696,84.0
6976,41,3502,85.4
6977,46,3698,80.4
6978,41,3372,82.2
6979,42,3545,84.4
6980,35,2891,82.6
6981,36,2924,81.2
6982,38,3114,81.9
6983,30,2158,71.9
6984,33,2482,75.2
6985,47,3773,80.3
6986,43,3093,71.9
6987,43,3221,74.9
6988,41,3354,81.8
6989,40,3489,87.2
6990,34,2753,81.0
6991,33,2743,83.1
6992,43,3880,90.2
6993,39,3358,86.1
6994,41,3575,87.2
6995,38,3000,78.9
6996,35,2972,84.9
6997,34,3046,89.6
6998,45,3410,75.8
6999,35,3104,88.7
7000,40,3187,79.7
7001,43,3533,82.2
7002,41,2988,72.9
7003,43,3978,92.5
7004,45,3700,82.2
7005,40,3531,88.3
7006,46,3695,80.3
7007,30,2303,76.8
7008,32,2682,83.8
7009,35,3050,87.1
7010,38,2863,75.3
7011,36,3175,88.2
7012,40,3427,85.7
7013,38,3377,88.9
7014,41,3653,89.1
7015,40,3596,89.9
7016,45,4012,89.2
7017,44,3618,82.2
7018,39,3648,93.5
7019,44,3770,85.7
7020,46,3973,86.4
7021,44,3713,84.4
7022,43,3608,83.9
7023,41,3347,81.6
7024,38,2762,72.7
7025,38,3192,84.0
7026,40,3204,80.1
7027,41,3481,84.9
7028,45,3667,81.5
7029,38,3355,88.3
7030,40,3155,78.9
7031,45,3366,74.8
7032,45,3699,82.2
7033,43,3394,78.9
7034,36,2989,83.0
7035,39,2757,70.7
7036,42,3161,75.3
7037,35,2971,84.9
7038,38,3227,84.9
7039,41,3149,76.8
7040,40,3170,79.2
7041,43,2518,58.6
7042,49,3417,69.7
7043,46,3360,73.0
7044,46,3700,80.4
7045,44,2930,66.6
7046,44,3496,79.5
7047,40,3024,75.6
7048,49,3543,72.3
7049,50,3997,79.9
7050,41,2962,72.2
7051,53,3743,70.6
7052,40,2898,72.4
7053,51,3788,74.3
7054,51,3742,73.4
7055,42,3464,82.5
7056,43,3574,83.1
7057,45,3430,76.2
7058,47,3487,74.2
7059,38,3256,85.7
7060,43,3063,71.2
7061,44,3398,77.2
7062,37,3091,83.5
7063,44,3551,80.7
7064,43,3092,71.9
7065,43,3318,77.2
7066,46,3256,70.8
7067,46,3566,77.5
7068,44,3294,74.9
7069,46,3369,73.2
7070,45,3146,69.9
7071,51,3875,76.0
7072,43,3158,73.4
7073,44,3468,78.8
7074,37,3217,86.9
7075,43,3251,75.6
7076,40,3075,76.9
7077,38,2772,72.9
7078,39,3228,82.8
7079,43,3380,78.6
7080,46,3551,77.2
7081,46,3798,82.6
7082,40,3321,83.0
7083,40,3282,82.0
7084,39,3042,78.0
7085,47,3932,83.7
7086,41,3144,76.7
7087,45,3117,69.3
7088,50,3657,73.1
7089,44,3621,82.3
7090,50,3611,72.2
7091,43,3257,75.7
7092,45,3238,72.0
7093,36,3003,83.4
7094,52,3777,72.6
7095,49,3550,72.4
7096,44,3330,75.7
7097,48,3503,73.0
7098,46,3326,72.3
7099,41,3183,77.6
7100,43,3369,78.3
7101,53,3682,69.5
7102,49,3834,78.2
7103,39,2827,72.5
7104,46,3650,79.3
7105,46,3356,73.0
7106,52,3968,76.3
7107,49,3600,73.5
7108,43,3467,80.6
7109,47,3658,77.8
7110,40,3115,77.9
7111,43,3319,77.2
7112,49,3948,80.6
7113,46,3572,77.7
7114,44,3523,80.1
7115,43,3510,81.6
7116,39,3170,81.3
7117,41,3310,80.7
7118,43,3130,72.8
7119,37,3002,81.1
7120,43,3589,83.5
7121,45,3674,81.6
7122,35,2983,85.2
7123,39,3289,84.3
7124,41,3479,84.9
7125,39,3134,80.4
7126,35,2710,77.4
7127,42,3312,78.9
7128,38,3172,83.5
7129,34,2716,79.9
7130,46,3647,79.3
7131,36,2868,79.7
7132,39,3000,76.9
7133,46,3348,72.8
7134,44,3386,77.0
7135,45,3602,80.0
7136,43,3441,80.0
7137,48,3689,76.9
7138,52,3696,71.1
7139,42,3503,83.4
7140,39,3235,82.9
7141,41,3172,77.4
7142,41,3391,82.7
7143,36,3303,91.8
7144,36,3090,85.8
7145,39,3217,82.5
7146,39,3134,80.4
7147,37,2815,76.1
7148,44,3371,76.6
7149,36,2826,78.5
7150,38,2859,75.2
7151,37,3036,82.1
7152,30,2140,71.3
7153,37,3185,86.1
7154,41,3574,87.2
7155,36,2884,80.1
7156,44,3494,79.4
7157,49,3631,74.1
7158,46,3336,72.5
7159,43,3603,83.8
7160,38,3058,80.5
7161,39,3157,80.9
7162,41,3152,76.9
7163,41,3194,77.9
7164,41,3269,79.7
7165,49,3287,67.1
7166,43,3390,78.8
7167,43,3043,70.8
7168,45,3123,69.4
7169,43,3305,76.9
7170,38,2890,76.1
7171,46,2935,63.8
7172,48,3626,75.5
7173,45,3349,74.4
7174,48,3499,72.9
7175,46,3440,74.8
7176,42,2978,70.9
7177,43,3232,75.2
7178,37,2692,72.8
7179,40,3323,83.1
7180,44,3074,69.9
7181,39,2701,69.3
7182,38,3108,81.8
7183,45,3210,71.3
7184,34,2768,81.4
7185,40,3048,76.2
7186,42,2854,68.0
7187,47,3187,67.8
7188,44,3125,71.0
7189,37,2856,77.2
7190,45,3425,76.1
7191,44,3329,75.7
7192,42,3322,79.1
7193,43,2840,66.0
7194,42,3287,78.3
7195,53,3678,69.4
7196,38,2604,68.5
7197,36,2791,77.5
7198,40,3162,79.0
7199,44,3073,69.8
7200,49,3432,70.0
7201,50,3367,67.3
7202,49,3415,69.7
7203,41,2723,66.4
7204,44,3082,70.0
7205,49,3463,70.7
7206,52,3678,70.7
7207,45,3326,73.9
7208,45,3008,66.8
7209,45,2957,65.7
7210,46,3186,69.3
7211,38,2744,72.2
7212,39,2836,72.7
7213,44,3066,69.7
7214,45,3194,71.0
7215,45,3417,75.9
7216,43,3205,74.5
7217,51,3456,67.8
7218,45,3167,70.4
7219,47,3155,67.1
7220,50,3513,70.3
7221,54,3493,64.7
7222,46,2975,64.7
7223,43,2789,64.9
7224,52,3436,66.1
7225,48,3121,65.0
7226,42,3031,72.2
7227,37,2969,80.2
7228,38,2946,77.5
7229,44,3580,81.4
7230,56,3714,66.3
7231,50,3750,75.0
7232,49,3092,63.1
7233,49,3500,71.4
7234,49,3857,78.7
7235,45,3593,79.8
7236,42,3106,74.0
7237,49,3539,72.2
7238,47,3188,67.8
7239,40,3209,80.2
7240,42,3119,74.3
7241,41,2873,70.1
7242,42,3339,79.5
7243,47,3638,77.4
7244,45,3560,79.1
7245,39,3090,79.2
7246,51,3656,71.7
7247,40,3216,80.4
7248,50,3470,69.4
7249,39,3035,77.8
7250,35,2617,74.8
7251,43,3012,70.0
7252,42,3103,73.9
7253,50,3349,67.0
7254,37,3009,81.3
7255,35,2446,69.9
7256,42,2847,67.8
7257,41,2794,68.1
7258,42,2782,66.2
7259,39,2897,74.3
7260,53,3536,66.7
7261,46,3109,67.6
7262,46,3136,68.2
7263,40,2592,64.8
7264,44,2833,64.4
7265,47,3524,75.0
7266,45,2941,65.4
7267,39,3127,80.2
7268,46,3201,69.6
7269,43,2890,67.2
7270,40,2981,74.5
7271,35,2765,79.0
7272,35,2650,75.7
7273,42,3211,76.5
7274,37,2897,78.3
7275,47,3534,75.2
7276,36,2972,82.6
7277,38,2907,76.5
7278,35,2571,73.5
7279,45,3316,73.7
7280,39,3041,78.0
7281,45,3580,79.6
7282,37,3264,88.2
7283,36,3282,91.2
7284,32,3015,94.2
7285,34,3083,90.7
7286,45,3324,73.9
7287,38,3213,84.6
7288,45,3506,77.9
7289,42,3082,73.4
7290,39,3162,81.1
7291,43,3033,70.5
7292,41,3176,77.5
7293,37,2662,71.9
7294,37,3150,85.1
7295,36,2782,77.3
7296,41,3168,77.3
7297,44,3311,75.2
7298,43,3383,78.7
7299,46,3107,67.5
7300,47,3409,72.5
7301,42,3465,82.5
7302,39,2873,73.7
7303,46,3272,71.1
7304,41,2936,71.6
7305,37,2816,76.1
7306,41,3092,75.4
7307,39,2857,73.3
7308,42,3156,75.1
7309,43,3148,73.2
7310,35,2725,77.9
7311,37,3015,81.5
7312,37,3175,85.8
7313,30,2319,77.3
7314,39,2973,76.2
7315,45,3381,75.1
7316,34,2823,83.0
7317,40,3067,76.7
7318,40,3378,84.4
7319,35,2761,78.9
7320,40,3208,80.2
7321,39,2980,76.4
7322,39,3237,83.0
7323,35,3278,93.7
7324,44,3343,76.0
7325,39,3125,80.1
7326,39,2956,75.8
7327,36,2775,77.1
7328,42,3394,80.8
7329,43,3353,78.0
7330,41,3409,83.1
7331,43,3495,81.3
7332,46,3624,78.8
7333,42,3445,82.0
7334,44,3717,84.5
7335,43,3450,80.2
7336,47,3445,73.3
7337,44,3613,82.1
7338,41,3247,79.2
7339,43,3648,84.8
7340,40,3272,81.8
7341,44,3527,80.2
7342,39,2868,73.5
7343,33,2624,79.5
7344,39,3171,81.3
7345,31,2292,73.9
7346,38,3121,82.1
7347,37,3154,85.2
7348,34,2561,75.3
7349,31,2723,87.8
7350,31,2443,78.8
7351,38,3448,90.7
7352,33,2821,85.5
7353,37,3159,85.4
7354,38,3271,86.1
7355,40,3954,98.8
7356,41,3812,93.0
7357,39,3648,93.5
7358,35,2970,84.9
7359,36,3174,88.2
7360,39,3623,92.9
7361,36,3523,97.9
7362,37,3227,87.2
7363,41,3535,86.2
7364,40,3218,80.4
7365,40,3163,79.1
7366,48,3593,74.9
7367,36,3528,98.0
7368,35,3051,87.2
7369,45,3722,82.7
7370,35,3048,87.1
7371,38,3353,88.2
7372,35,3359,96.0
7373,37,3434,92.8
7374,37,3373,91.2
7375,35,2981,85.2
7376,36,2953,82.0
7377,37,3198,86.4
7378,35,3081,88.0
7379,33,2605,78.9
7380,31,2928,94.5
7381,38,3470,91.3
7382,40,3244,81.1
7383,42,3863,92.0
7384,40,3454,86.4
7385,35,3216,91.9
7386,31,2587,83.5
7387,37,3408,92.1
7388,30,2614,87.1
7389,30,2733,91.1
7390,28,2141,76.5
7391,34,3002,88.3
7392,37,3382,91.4
7393,33,2627,79.6
7394,33,3400,103.0
7395,36,3102,86.2
7396,38,3080,81.1
7397,36,3525,97.9
7398,36,2968,82.4
7399,30,2506,83.5
7400,41,4022,98.1
7401,37,2945,79.6
7402,39,3110,79.7
7403,37,2867,77.5
7404,46,3628,78.9
7405,34,2889,85.0
7406,46,3506,76.2
7407,44,3180,72.3
7408,42,3226,76.8
7409,39,3335,85.5
7410,40,3215,80.4
7411,39,3253,83.4
7412,43,3334,77.5
7413,43,3727,86.7
7414,40,3234,80.8
7415,45,3921,87.1
7416,38,3244,85.4
7417,37,3576,96.6
7418,37,3107,84.0
7419,43,3409,79.3
7420,41,3106,75.8
7421,38,3281,86.3
7422,37,3474,93.9
7423,43,3779,87.9
7424,44,3143,71.4
7425,45,3701,82.2
7426,37,2803,75.8
7427,47,3388,72.1
7428,43,3193,74.3
7429,49,3161,64.5
7430,37,3106,83.9
7431,45,3582,79.6
7432,43,3233,75.2
7433,41,3128,76.3
7434,35,2367,67.6
7435,42,3069,73.1
7436,40,3066,76.6
7437,38,3109,81.8
7438,38,2756,72.5
7439,44,3686,83.8
7440,38,3286,86.5
7441,35,3192,91.2
7442,41,3318,80.9
7443,45,3767,83.7
7444,36,2726,75.7
7445,36,2818,78.3
7446,39,3209,82.3
7447,38,3221,84.8
7448,33,2323,70.4
7449,34,3124,91.9
7450,37,3149,85.1
7451,31,2252,72.6
7452,28,2975,106.2
7453,35,2670,76.3
7454,37,3522,95.2
7455,39,3586,91.9
7456,35,2721,77.7
7457,40,3069,76.7
7458,41,3331,81.2
7459,37,2996,81.0
7460,29,2471,85.2
7461,54,3963,73.4
7462,47,3470,73.8
7463,44,3882,88.2
7464,38,3348,88.1
7465,48,3866,80.5
7466,32,3046,95.2
7467,36,3129,86.9
7468,41,3133,76.4
