Frame,shape,pathway
4337,fiber,fiber-only
4338,sheet,sheet->vesicle
4339,fiber,fiber-only
4340,fiber,fiber-only
4341,fiber,fiber-only
4342,sheet,sheet->vesicle
4343,sheet,sheet->vesicle
4344,fiber,fiber-only
4345,fiber,fiber-only
4346,fiber,fiber-only
4347,fiber,fiber-only
4348,fiber,fiber-only
4349,sheet,sheet->vesicle
4350,fiber,fiber-only
4351,fiber,fiber-only
4352,fiber,fiber-only
4353,fiber,fiber-only
4354,fiber,fiber-only
4355,sheet,sheet->vesicle
4356,fiber,fiber-only
4357,fiber,fiber-only
4358,fiber,fiber-only
4359,fiber,fiber-only
4360,sheet,sheet->vesicle
4361,fiber,fiber-only
4362,fiber,fiber-only
4363,fiber,fiber-only
4364,fiber,fiber-only
4365,fiber,fiber-only
4366,fiber,fiber-only
4367,fiber,fiber-only
4368,fiber,fiber-only
4369,fiber,fiber-only
4370,fiber,fiber-only
4371,fiber,fiber-only
4372,fiber,fiber-only
4373,fiber,fiber-only
4374,sheet,sheet->vesicle
4375,fiber,fiber-only
4376,fiber,fiber-only
4377,fiber,fiber-only
4378,fiber,fiber-only
4379,fiber,fiber-only
4380,sheet,sheet->vesicle
4381,fiber,fiber-only
4382,fiber,fiber-only
4383,fiber,fiber-only
4384,fiber,fiber-only
4385,sheet,sheet->vesicle
4386,fiber,fiber-only
4387,sheet,sheet->vesicle
4388,sheet,sheet->vesicle
4389,fiber,fiber-only
4390,fiber,fiber-only
4391,fiber,fiber-only
4392,fiber,fiber-only
4393,fiber,fiber-only
4394,fiber,fiber-only
4395,fiber,fiber-only
4396,fiber,fiber-only
4397,fiber,fiber-only
4398,sheet,sheet->vesicle
4399,sheet,sheet->vesicle
4400,fiber,fiber-only
4401,fiber,fiber-only
4402,fiber,fiber-only
4403,sheet,sheet->vesicle
4404,fiber,fiber-only
4405,fiber,fiber-only
4406,fiber,fiber-only
4407,sheet,sheet->vesicle
4408,fiber,fiber-only
4409,fiber,fiber-only
4410,fiber,fiber-only
4411,fiber,fiber-only
4412,sheet,sheet->vesicle
4413,fiber,fiber-only
4414,fiber,fiber-only
4415,sheet,sheet->vesicle
4416,fiber,fiber-only
4417,fiber,fiber-only
4418,fiber,fiber-only
4419,sheet,sheet->vesicle
4420,sheet,sheet->vesicle
4421,fiber,fiber-only
4422,fiber,fiber-only
4423,sheet,sheet->vesicle
4424,fiber,fiber-only
4425,fiber,fiber-only
4426,fiber,fiber-only
4427,fiber,fiber-only
4428,fiber,fiber-only
4429,sheet,sheet->vesicle
4430,sheet,sheet->vesicle
4431,fiber,fiber-only
4432,fiber,fiber-only
4433,fiber,fiber-only
4434,sheet,sheet->vesicle
4435,sheet,sheet->vesicle
4436,fiber,fiber-only
4437,fiber,fiber-only
4438,fiber,fiber-only
4439,fiber,fiber-only
4440,fiber,fiber-only
4441,fiber,fiber-only
4442,fiber,fiber-only
4443,fiber,fiber-only
4444,fiber,fiber-only
4445,fiber,fiber-only
4446,fiber,fiber-only
4447,fiber,fiber-only
4448,fiber,fiber-only
4449,fiber,fiber-only
4450,fiber,fiber-only
4451,fiber,fiber-only
4452,fiber,fiber-only
4453,fiber,fiber-only
4454,fiber,fiber-only
4455,fiber,fiber-only
4456,fiber,fiber-only
4457,fiber,fiber-only
4458,fiber,fiber-only
4459,fiber,fiber-only
4460,fiber,fiber-only
4461,fiber,fiber-only
4462,fiber,fiber-only
4463,sheet,sheet->vesicle
4464,fiber,fiber-only
4465,fiber,fiber-only
4466,fiber,fiber-only
4467,fiber,fiber-only
4468,sheet,sheet->vesicle
4469,fiber,fiber-only
4470,fiber,fiber-only
4471,fiber,fiber-only
4472,fiber,fiber-only
4473,fiber,fiber-only
4474,fiber,fiber-only
4475,fiber,fiber-only
4476,fiber,fiber-only
4477,fiber,fiber-only
4478,sheet,sheet->vesicle
4479,sheet,sheet->vesicle
4480,fiber,fiber-only
4481,sheet,sheet->vesicle
4482,sheet,sheet->vesicle
4483,sheet,sheet->vesicle
4484,fiber,fiber-only
4485,fiber,fiber-only
4486,fiber,fiber-only
4487,sheet,sheet->vesicle
4488,sheet,sheet->vesicle
4489,fiber,fiber-only
4490,sheet,sheet->vesicle
4491,sheet,sheet->vesicle
4492,fiber,fiber-only
4493,fiber,fiber-only
4494,fiber,fiber-only
4495,fiber,fiber-only
4496,sheet,sheet->vesicle
4497,fiber,fiber-only
4498,sheet,sheet->vesicle
4499,sheet,sheet->vesicle
4500,sheet,sheet->vesicle
4501,sheet,sheet->vesicle
4502,fiber,fiber-only
4503,fiber,fiber-only
4504,fiber,fiber-only
4505,sheet,sheet->vesicle
4506,fiber,fiber-only
4507,fiber,fiber-only
4508,fiber,fiber-only
4509,fiber,fiber-only
4510,fiber,fiber-only
4511,sheet,sheet->vesicle
4512,sheet,sheet->vesicle
4513,fiber,fiber-only
4514,fiber,fiber-only
4515,sheet,sheet->vesicle
4516,sheet,sheet->vesicle
4517,fiber,fiber-only
4518,sheet,sheet->vesicle
4519,fiber,fiber-only
4520,fiber,fiber-only
4521,fiber,fiber-only
4522,fiber,fiber-only
4523,sheet,sheet->vesicle
4524,sheet,sheet->vesicle
4525,fiber,fiber-only
4526,fiber,fiber-only
4527,fiber,fiber-only
4528,fiber,fiber-only
4529,fiber,fiber-only
4530,fiber,fiber-only
4531,sheet,sheet->vesicle
4532,sheet,sheet->vesicle
4533,sheet,sheet->vesicle
4534,sheet,sheet->vesicle
4535,fiber,fiber-only
4536,fiber,fiber-only
4537,fiber,fiber-only
4538,fiber,fiber-only
4539,fiber,fiber-only
4540,fiber,fiber-only
4541,fiber,fiber-only
4542,fiber,fiber-only
4543,fiber,fiber-only
4544,fiber,fiber-only
4545,fiber,fiber-only
4546,fiber,fiber-only
4547,fiber,fiber-only
4548,fiber,fiber-only
4549,fiber,fiber-only
4550,fiber,fiber-only
4551,fiber,fiber-only
4552,fiber,fiber-only
4553,fiber,fiber-only
4554,fiber,fiber-only
4555,sheet,sheet->vesicle
4556,sheet,sheet->vesicle
4557,fiber,fiber-only
4558,sheet,sheet->vesicle
4559,fiber,fiber-only
4560,fiber,fiber-only
4561,fiber,fiber-only
4562,fiber,fiber-only
4563,fiber,fiber-only
4564,sheet,sheet->vesicle
4565,fiber,fiber-only
4566,fiber,fiber-only
4567,sheet,sheet->vesicle
4568,fiber,fiber-only
4569,fiber,fiber-only
4570,sheet,sheet->vesicle
4571,fiber,fiber-only
4572,sheet,sheet->vesicle
4573,fiber,fiber-only
4574,fiber,fiber-only
4575,fiber,fiber-only
4576,fiber,fiber-only
4577,sheet,sheet->vesicle
4578,fiber,fiber-only
4579,fiber,fiber-only
4580,fiber,fiber-only
4581,fiber,fiber-only
4582,fiber,fiber-only
4583,fiber,fiber-only
4584,fiber,fiber-only
4585,sheet,sheet->vesicle
4586,fiber,fiber-only
4587,fiber,fiber-only
4588,fiber,fiber-only
4589,fiber,fiber-only
4590,fiber,fiber-only
4591,fiber,fiber-only
4592,fiber,fiber-only
4593,fiber,fiber-only
4594,fiber,fiber-only
4595,fiber,fiber-only
4596,fiber,fiber-only
4597,fiber,fiber-only
4598,fiber,fiber-only
4599,fiber,fiber-only
4600,fiber,fiber-only
4601,fiber,fiber-only
4602,fiber,fiber-only
4603,fiber,fiber-only
4604,fiber,fiber-only
4605,sheet,sheet->vesicle
4606,fiber,fiber-only
4607,fiber,fiber-only
4608,fiber,fiber-only
4609,fiber,fiber-only
4610,fiber,fiber-only
4611,fiber,fiber-only
4612,fiber,fiber-only
4613,fiber,fiber-only
4614,sheet,sheet->vesicle
4615,sheet,sheet->vesicle
4616,sheet,sheet->vesicle
4617,fiber,fiber-only
4618,fiber,fiber-only
4619,fiber,fiber-only
4620,fiber,fiber-only
4621,fiber,fiber-only
4622,sheet,sheet->vesicle
4623,fiber,fiber-only
4624,fiber,fiber-only
4625,fiber,fiber-only
4626,fiber,fiber-only
4627,fiber,fiber-only
4628,fiber,fiber-only
4629,sheet,sheet->vesicle
4630,fiber,fiber-only
4631,sheet,sheet->vesicle
4632,fiber,fiber-only
4633,fiber,fiber-only
4634,fiber,fiber-only
4635,sheet,sheet->vesicle
4636,fiber,fiber-only
4637,fiber,fiber-only
4638,fiber,fiber-only
4639,fiber,fiber-only
4640,fiber,fiber-only
4641,fiber,fiber-only
4642,fiber,fiber-only
4643,fiber,fiber-only
4644,fiber,fiber-only
4645,fiber,fiber-only
4646,fiber,fiber-only
4647,sheet,sheet->vesicle
4648,fiber,fiber-only
4649,fiber,fiber-only
4650,fiber,fiber-only
4651,sheet,sheet->vesicle
4652,fiber,fiber-only
4653,fiber,fiber-only
4654,fiber,fiber-only
4655,sheet,sheet->vesicle
4656,sheet,sheet->vesicle
4657,sheet,sheet->vesicle
4658,sheet,sheet->vesicle
4659,sheet,sheet->vesicle
4660,sheet,sheet->vesicle
4661,sheet,sheet->vesicle
4662,sheet,sheet->vesicle
4663,fiber,fiber-only
4664,sheet,sheet->vesicle
4665,sheet,sheet->vesicle
4666,sheet,sheet->vesicle
4667,fiber,fiber-only
4668,fiber,fiber-only
4669,fiber,fiber-only
4670,sheet,sheet->vesicle
4671,fiber,fiber-only
4672,fiber,fiber-only
4673,sheet,sheet->vesicle
4674,sheet,sheet->vesicle
4675,sheet,sheet->vesicle
4676,sheet,sheet->vesicle
4677,sheet,sheet->vesicle
4678,fiber,fiber-only
4679,fiber,fiber-only
4680,sheet,sheet->vesicle
4681,sheet,sheet->vesicle
4682,fiber,fiber-only
4683,sheet,sheet->vesicle
4684,fiber,fiber-only
4685,fiber,fiber-only
4686,fiber,fiber-only
4687,sheet,sheet->vesicle
4688,sheet,sheet->vesicle
4689,sheet,sheet->vesicle
4690,fiber,fiber-only
4691,sheet,sheet->vesicle
4692,sheet,sheet->vesicle
4693,sheet,sheet->vesicle
4694,sheet,sheet->vesicle
4695,sheet,sheet->vesicle
4696,sheet,sheet->vesicle
4697,sheet,sheet->vesicle
4698,fiber,fiber-only
4699,sheet,sheet->vesicle
4700,fiber,fiber-only
4701,sheet,sheet->vesicle
4702,fiber,fiber-only
4703,fiber,fiber-only
4704,fiber,fiber-only
4705,fiber,fiber-only
4706,sheet,sheet->vesicle
4707,fiber,fiber-only
4708,fiber,fiber-only
4709,sheet,sheet->vesicle
4710,sheet,sheet->vesicle
4711,sheet,sheet->vesicle
4712,fiber,fiber-only
4713,fiber,fiber-only
4714,sheet,sheet->vesicle
4715,fiber,fiber-only
4716,sheet,sheet->vesicle
4717,sheet,sheet->vesicle
4718,fiber,fiber-only
4719,sheet,sheet->vesicle
4720,sheet,sheet->vesicle
4721,sheet,sheet->vesicle
4722,fiber,fiber-only
4723,sheet,sheet->vesicle
4724,fiber,fiber-only
4725,sheet,sheet->vesicle
4726,sheet,sheet->vesicle
4727,fiber,fiber-only
4728,sheet,sheet->vesicle
4729,fiber,fiber-only
4730,fiber,fiber-only
4731,sheet,sheet->vesicle
4732,sheet,sheet->vesicle
4733,fiber,fiber-only
4734,sheet,sheet->vesicle
4735,fiber,fiber-only
4736,fiber,fiber-only
4737,fiber,fiber-only
4738,fiber,fiber-only
4739,fiber,fiber-only
4740,sheet,sheet->vesicle
4741,fiber,fiber-only
4742,sheet,sheet->vesicle
4743,sheet,sheet->vesicle
4744,sheet,sheet->vesicle
4745,sheet,sheet->vesicle
4746,sheet,sheet->vesicle
4747,sheet,sheet->vesicle
4748,sheet,sheet->vesicle
4749,sheet,sheet->vesicle
4750,sheet,sheet->vesicle
4751,sheet,sheet->vesicle
4752,sheet,sheet->vesicle
4753,sheet,sheet->vesicle
4754,sheet,sheet->vesicle
4755,sheet,sheet->vesicle
4756,sheet,sheet->vesicle
4757,sheet,sheet->vesicle
4758,sheet,sheet->vesicle
4759,fiber,fiber-only
4760,sheet,sheet->vesicle
4761,sheet,sheet->vesicle
4762,sheet,sheet->vesicle
4763,sheet,sheet->vesicle
4764,sheet,sheet->vesicle
4765,sheet,sheet->vesicle
4766,sheet,sheet->vesicle
4767,sheet,sheet->vesicle
4768,fiber,fiber-only
4769,sheet,sheet->vesicle
4770,sheet,sheet->vesicle
4771,sheet,sheet->vesicle
4772,fiber,fiber-only
4773,fiber,fiber-only
4774,fiber,fiber-only
4775,fiber,fiber-only
4776,fiber,fiber-only
4777,sheet,sheet->vesicle
4778,sheet,sheet->vesicle
4779,fiber,fiber-only
4780,sheet,sheet->vesicle
4781,fiber,fiber-only
4782,fiber,fiber-only
4783,fiber,fiber-only
4784,fiber,fiber-only
4785,fiber,fiber-only
4786,fiber,fiber-only
4787,fiber,fiber-only
4788,sheet,sheet->vesicle
4789,fiber,fiber-only
4790,sheet,sheet->vesicle
4791,fiber,fiber-only
4792,sheet,sheet->vesicle
4793,fiber,fiber-only
4794,fiber,fiber-only
4795,fiber,fiber-only
4796,sheet,sheet->vesicle
4797,fiber,fiber-only
4798,fiber,fiber-only
4799,fiber,fiber-only
4800,fiber,fiber-only
4801,fiber,fiber-only
4802,fiber,fiber-only
4803,fiber,fiber-only
4804,fiber,fiber-only
4805,fiber,fiber-only
4806,fiber,fiber-only
4807,fiber,fiber-only
4808,fiber,fiber-only
4809,fiber,fiber-only
4810,fiber,fiber-only
4811,fiber,fiber-only
4812,fiber,fiber-only
4813,fiber,fiber-only
4814,fiber,fiber-only
4815,fiber,fiber-only
4816,fiber,fiber-only
4817,fiber,fiber-only
4818,fiber,fiber-only
4819,sheet,sheet->vesicle
4820,sheet,sheet->vesicle
4821,fiber,fiber-only
4822,fiber,fiber-only
4823,fiber,fiber-only
4824,fiber,fiber-only
4825,fiber,fiber-only
4826,fiber,fiber-only
4827,fiber,fiber-only
4828,fiber,fiber-only
4829,fiber,fiber-only
4830,fiber,fiber-only
4831,sheet,sheet->vesicle
4832,sheet,sheet->vesicle
4833,fiber,fiber-only
4834,fiber,fiber-only
4835,fiber,fiber-only
4836,fiber,fiber-only
4837,fiber,fiber-only
4838,fiber,fiber-only
4839,fiber,fiber-only
4840,fiber,fiber-only
4841,fiber,fiber-only
4842,fiber,fiber-only
4843,fiber,fiber-only
4844,fiber,fiber-only
4845,sheet,sheet->vesicle
4846,fiber,fiber-only
4847,fiber,fiber-only
4848,fiber,fiber-only
4849,fiber,fiber-only
4850,fiber,fiber-only
4851,fiber,fiber-only
4852,fiber,fiber-only
4853,fiber,fiber-only
4854,fiber,fiber-only
4855,fiber,fiber-only
4856,fiber,fiber-only
4857,fiber,fiber-only
4858,fiber,fiber-only
4859,sheet,sheet->vesicle
4860,fiber,fiber-only
4861,fiber,fiber-only
4862,fiber,fiber-only
4863,fiber,fiber-only
4864,fiber,fiber-only
4865,fiber,fiber-only
4866,fiber,fiber-only
4867,fiber,fiber-only
4868,fiber,fiber-only
4869,fiber,fiber-only
4870,fiber,fiber-only
4871,fiber,fiber-only
4872,fiber,fiber-only
4873,fiber,fiber-only
4874,fiber,fiber-only
4875,fiber,fiber-only
4876,fiber,fiber-only
4877,fiber,fiber-only
4878,fiber,fiber-only
4879,fiber,fiber-only
4880,fiber,fiber-only
4881,fiber,fiber-only
4882,fiber,fiber-only
4883,sheet,sheet->vesicle
4884,fiber,fiber-only
4885,fiber,fiber-only
4886,fiber,fiber-only
4887,fiber,fiber-only
4888,fiber,fiber-only
4889,fiber,fiber-only
4890,fiber,fiber-only
4891,sheet,sheet->vesicle
4892,fiber,fiber-only
4893,fiber,fiber-only
4894,fiber,fiber-only
4895,fiber,fiber-only
4896,fiber,fiber-only
4897,fiber,fiber-only
4898,fiber,fiber-only
4899,fiber,fiber-only
4900,fiber,fiber-only
4901,fiber,fiber-only
4902,sheet,sheet->vesicle
4903,fiber,fiber-only
4904,fiber,fiber-only
4905,sheet,sheet->vesicle
4906,fiber,fiber-only
4907,fiber,fiber-only
4908,fiber,fiber-only
4909,fiber,fiber-only
4910,sheet,sheet->vesicle
4911,fiber,fiber-only
4912,fiber,fiber-only
4913,fiber,fiber-only
4914,fiber,fiber-only
4915,fiber,fiber-only
4916,fiber,fiber-only
4917,fiber,fiber-only
4918,fiber,fiber-only
4919,fiber,fiber-only
4920,fiber,fiber-only
4921,fiber,fiber-only
4922,fiber,fiber-only
4923,fiber,fiber-only
4924,fiber,fiber-only
4925,fiber,fiber-only
4926,fiber,fiber-only
4927,fiber,fiber-only
4928,fiber,fiber-only
4929,fiber,fiber-only
4930,fiber,fiber-only
4931,fiber,fiber-only
4932,fiber,fiber-only
4933,fiber,fiber-only
4934,sheet,sheet->vesicle
4935,fiber,fiber-only
4936,sheet,sheet->vesicle
4937,sheet,sheet->vesicle
4938,sheet,sheet->vesicle
4939,fiber,fiber-only
4940,fiber,fiber-only
4941,sheet,sheet->vesicle
4942,fiber,fiber-only
4943,fiber,fiber-only
4944,fiber,fiber-only
4945,sheet,sheet->vesicle
4946,sheet,sheet->vesicle
4947,sheet,sheet->vesicle
4948,sheet,sheet->vesicle
4949,sheet,sheet->vesicle
4950,fiber,fiber-only
4951,fiber,fiber-only
4952,sheet,sheet->vesicle
4953,sheet,sheet->vesicle
4954,sheet,sheet->vesicle
4955,sheet,sheet->vesicle
4956,fiber,fiber-only
4957,fiber,fiber-only
4958,fiber,fiber-only
4959,fiber,fiber-only
4960,fiber,fiber-only
4961,fiber,fiber-only
4962,sheet,sheet->vesicle
4963,fiber,fiber-only
4964,sheet,sheet->vesicle
4965,sheet,sheet->vesicle
4966,sheet,sheet->vesicle
4967,fiber,fiber-only
4968,sheet,sheet->vesicle
4969,fiber,fiber-only
4970,fiber,fiber-only
4971,sheet,sheet->vesicle
4972,fiber,fiber-only
4973,sheet,sheet->vesicle
4974,fiber,fiber-only
4975,fiber,fiber-only
4976,fiber,fiber-only
4977,fiber,fiber-only
4978,fiber,fiber-only
4979,fiber,fiber-only
4980,sheet,sheet->vesicle
4981,fiber,fiber-only
4982,sheet,sheet->vesicle
4983,sheet,sheet->vesicle
4984,sheet,sheet->vesicle
4985,fiber,fiber-only
4986,sheet,sheet->vesicle
4987,fiber,fiber-only
4988,sheet,sheet->vesicle
4989,fiber,fiber-only
4990,fiber,fiber-only
4991,fiber,fiber-only
4992,fiber,fiber-only
4993,fiber,fiber-only
4994,fiber,fiber-only
4995,sheet,sheet->vesicle
4996,fiber,fiber-only
4997,sheet,sheet->vesicle
4998,fiber,fiber-only
4999,fiber,fiber-only
5000,sheet,sheet->vesicle
5001,sheet,sheet->vesicle
5002,fiber,fiber-only
5003,fiber,fiber-only
5004,sheet,sheet->vesicle
5005,fiber,fiber-only
5006,sheet,sheet->vesicle
5007,fiber,fiber-only
5008,sheet,sheet->vesicle
5009,sheet,sheet->vesicle
5010,fiber,fiber-only
5011,sheet,sheet->vesicle
5012,fiber,fiber-only
5013,fiber,fiber-only
5014,fiber,fiber-only
5015,sheet,sheet->vesicle
5016,fiber,fiber-only
5017,fiber,fiber-only
5018,sheet,sheet->vesicle
5019,sheet,sheet->vesicle
5020,fiber,fiber-only
5021,sheet,sheet->vesicle
5022,fiber,fiber-only
5023,sheet,sheet->vesicle
5024,fiber,fiber-only
5025,fiber,fiber-only
5026,fiber,fiber-only
5027,fiber,fiber-only
5028,fiber,fiber-only
5029,fiber,fiber-only
5030,fiber,fiber-only
5031,fiber,fiber-only
5032,fiber,fiber-only
5033,fiber,fiber-only
5034,fiber,fiber-only
5035,fiber,fiber-only
5036,fiber,fiber-only
5037,sheet,sheet->vesicle
5038,sheet,sheet->vesicle
5039,fiber,fiber-only
5040,fiber,fiber-only
5041,sheet,sheet->vesicle
5042,fiber,fiber-only
5043,sheet,sheet->vesicle
5044,sheet,sheet->vesicle
5045,fiber,fiber-only
5046,fiber,fiber-only
5047,fiber,fiber-only
5048,fiber,fiber-only
5049,fiber,fiber-only
5050,sheet,sheet->vesicle
5051,fiber,fiber-only
5052,sheet,sheet->vesicle
5053,fiber,fiber-only
5054,sheet,sheet->vesicle
5055,sheet,sheet->vesicle
5056,sheet,sheet->vesicle
5057,fiber,fiber-only
5058,fiber,fiber-only
5059,sheet,sheet->vesicle
5060,sheet,sheet->vesicle
5061,fiber,fiber-only
5062,fiber,fiber-only
5063,fiber,fiber-only
5064,fiber,fiber-only
5065,fiber,fiber-only
5066,sheet,sheet->vesicle
5067,sheet,sheet->vesicle
5068,fiber,fiber-only
5069,sheet,sheet->vesicle
5070,sheet,sheet->vesicle
5071,fiber,fiber-only
5072,fiber,fiber-only
5073,fiber,fiber-only
5074,sheet,sheet->vesicle
5075,fiber,fiber-only
5076,fiber,fiber-only
5077,fiber,fiber-only
5078,sheet,sheet->vesicle
5079,fiber,fiber-only
5080,fiber,fiber-only
5081,fiber,fiber-only
5082,sheet,sheet->vesicle
5083,fiber,fiber-only
5084,fiber,fiber-only
5085,sheet,sheet->vesicle
5086,fiber,fiber-only
5087,sheet,sheet->vesicle
5088,fiber,fiber-only
5089,fiber,fiber-only
5090,sheet,sheet->vesicle
5091,sheet,sheet->vesicle
5092,sheet,sheet->vesicle
5093,fiber,fiber-only
5094,fiber,fiber-only
5095,fiber,fiber-only
5096,fiber,fiber-only
5097,sheet,sheet->vesicle
5098,fiber,fiber-only
5099,fiber,fiber-only
5100,fiber,fiber-only
5101,fiber,fiber-only
5102,sheet,sheet->vesicle
5103,sheet,sheet->vesicle
5104,fiber,fiber-only
5105,fiber,fiber-only
5106,fiber,fiber-only
5107,fiber,fiber-only
5108,fiber,fiber-only
5109,fiber,fiber-only
5110,fiber,fiber-only
5111,sheet,sheet->vesicle
5112,sheet,sheet->vesicle
5113,sheet,sheet->vesicle
5114,sheet,sheet->vesicle
5115,fiber,fiber-only
5116,fiber,fiber-only
5117,fiber,fiber-only
5118,fiber,fiber-only
5119,fiber,fiber-only
5120,fiber,fiber-only
5121,fiber,fiber-only
5122,fiber,fiber-only
5123,fiber,fiber-only
5124,sheet,sheet->vesicle
5125,fiber,fiber-only
5126,fiber,fiber-only
5127,fiber,fiber-only
5128,sheet,sheet->vesicle
5129,sheet,sheet->vesicle
5130,sheet,sheet->vesicle
5131,fiber,fiber-only
5132,fiber,fiber-only
5133,fiber,fiber-only
5134,fiber,fiber-only
5135,fiber,fiber-only
5136,fiber,fiber-only
5137,fiber,fiber-only
5138,sheet,sheet->vesicle
5139,fiber,fiber-only
5140,fiber,fiber-only
5141,fiber,fiber-only
5142,fiber,fiber-only
5143,fiber,fiber-only
5144,sheet,sheet->vesicle
5145,fiber,fiber-only
5146,fiber,fiber-only
5147,sheet,sheet->vesicle
5148,fiber,fiber-only
5149,fiber,fiber-only
5150,fiber,fiber-only
5151,fiber,fiber-only
5152,fiber,fiber-only
5153,fiber,fiber-only
5154,fiber,fiber-only
5155,fiber,fiber-only
5156,fiber,fiber-only
5157,fiber,fiber-only
5158,fiber,fiber-only
5159,fiber,fiber-only
5160,fiber,fiber-only
5161,fiber,fiber-only
5162,fiber,fiber-only
5163,fiber,fiber-only
5164,sheet,sheet->vesicle
5165,fiber,fiber-only
5166,sheet,sheet->vesicle
5167,sheet,sheet->vesicle
5168,sheet,sheet->vesicle
5169,fiber,fiber-only
5170,fiber,fiber-only
5171,sheet,sheet->vesicle
5172,fiber,fiber-only
5173,sheet,sheet->vesicle
5174,fiber,fiber-only
5175,fiber,fiber-only
5176,sheet,sheet->vesicle
5177,fiber,fiber-only
5178,fiber,fiber-only
5179,fiber,fiber-only
5180,fiber,fiber-only
5181,sheet,sheet->vesicle
5182,fiber,fiber-only
5183,fiber,fiber-only
5184,fiber,fiber-only
5185,sheet,sheet->vesicle
5186,fiber,fiber-only
5187,fiber,fiber-only
5188,fiber,fiber-only
5189,fiber,fiber-only
5190,fiber,fiber-only
5191,fiber,fiber-only
5192,sheet,sheet->vesicle
5193,fiber,fiber-only
5194,fiber,fiber-only
5195,fiber,fiber-only
5196,sheet,sheet->vesicle
5197,sheet,sheet->vesicle
5198,sheet,sheet->vesicle
5199,sheet,sheet->vesicle
5200,sheet,sheet->vesicle
5201,fiber,fiber-only
5202,fiber,fiber-only
5203,fiber,fiber-only
5204,sheet,sheet->vesicle
5205,sheet,sheet->vesicle
5206,fiber,fiber-only
5207,fiber,fiber-only
5208,fiber,fiber-only
5209,fiber,fiber-only
5210,fiber,fiber-only
5211,fiber,fiber-only
5212,fiber,fiber-only
5213,sheet,sheet->vesicle
5214,fiber,fiber-only
5215,fiber,fiber-only
5216,fiber,fiber-only
5217,sheet,sheet->vesicle
5218,fiber,fiber-only
5219,fiber,fiber-only
5220,fiber,fiber-only
5221,sheet,sheet->vesicle
5222,fiber,fiber-only
5223,sheet,sheet->vesicle
5224,fiber,fiber-only
5225,fiber,fiber-only
5226,fiber,fiber-only
5227,fiber,fiber-only
5228,fiber,fiber-only
5229,sheet,sheet->vesicle
5230,fiber,fiber-only
5231,fiber,fiber-only
5232,fiber,fiber-only
5233,sheet,sheet->vesicle
5234,fiber,fiber-only
5235,sheet,sheet->vesicle
5236,fiber,fiber-only
5237,sheet,sheet->vesicle
5238,sheet,sheet->vesicle
5239,sheet,sheet->vesicle
5240,fiber,fiber-only
5241,sheet,sheet->vesicle
5242,sheet,sheet->vesicle
5243,fiber,fiber-only
5244,fiber,fiber-only
5245,fiber,fiber-only
5246,fiber,fiber-only
5247,fiber,fiber-only
5248,fiber,fiber-only
5249,fiber,fiber-only
5250,fiber,fiber-only
5251,fiber,fiber-only
5252,sheet,sheet->vesicle
5253,fiber,fiber-only
5254,fiber,fiber-only
5255,sheet,sheet->vesicle
5256,fiber,fiber-only
5257,fiber,fiber-only
5258,fiber,fiber-only
5259,sheet,sheet->vesicle
5260,fiber,fiber-only
