Frame,dominant_state
3672,vesicle
3673,vesicle
3674,vesicle
3675,vesicle
3676,vesicle
3677,vesicle
3678,vesicle
3679,vesicle
3680,vesicle
3681,vesicle
3682,vesicle
3683,vesicle
3684,vesicle
3685,vesicle
3686,vesicle
3687,vesicle
3688,fiber
3689,vesicle
3690,vesicle
3691,vesicle
3692,vesicle
3693,vesicle
3694,vesicle
3695,vesicle
3696,vesicle
3697,vesicle
3698,vesicle
3699,vesicle
3700,vesicle
3701,vesicle
3702,vesicle
3703,vesicle
3704,vesicle
3705,vesicle
3706,vesicle
3707,vesicle
3708,vesicle
3709,fiber
3710,fiber
3711,vesicle
3712,fiber
3713,fiber
3714,vesicle
3715,vesicle
3716,vesicle
3717,fiber
3718,vesicle
3719,fiber
3720,vesicle
3721,fiber
3722,vesicle
3723,vesicle
3724,vesicle
3725,fiber
3726,vesicle
3727,vesicle
3728,vesicle
3729,vesicle
3730,vesicle
3731,vesicle
3732,vesicle
3733,vesicle
3734,vesicle
3735,vesicle
3736,vesicle
3737,vesicle
3738,vesicle
3739,vesicle
3740,vesicle
3741,vesicle
3742,vesicle
3743,vesicle
3744,vesicle
3745,vesicle
3746,vesicle
3747,vesicle
3748,vesicle
3749,vesicle
3750,vesicle
3751,vesicle
3752,vesicle
3753,vesicle
3754,fiber
3755,fiber
3756,vesicle
3757,vesicle
3758,fiber
3759,vesicle
3760,vesicle
3761,vesicle
3762,vesicle
3763,vesicle
3764,fiber
3765,vesicle
3766,vesicle
3767,vesicle
3768,vesicle
3769,vesicle
3770,vesicle
3771,fiber
3772,fiber
3773,fiber
3774,vesicle
3775,fiber
3776,vesicle
3777,vesicle
3778,vesicle
3779,vesicle
3780,fiber
3781,vesicle
3782,fiber
3783,vesicle
3784,vesicle
3785,vesicle
3786,vesicle
3787,vesicle
3788,vesicle
3789,vesicle
3790,vesicle
3791,vesicle
3792,vesicle
3793,vesicle
3794,vesicle
3795,vesicle
3796,vesicle
3797,vesicle
3798,vesicle
3799,vesicle
3800,vesicle
3801,vesicle
3802,vesicle
3803,vesicle
3804,vesicle
3805,vesicle
3806,vesicle
3807,vesicle
3808,vesicle
3809,vesicle
3810,vesicle
3811,vesicle
3812,fiber
3813,vesicle
3814,vesicle
3815,vesicle
3816,vesicle
3817,fiber
3818,vesicle
3819,vesicle
3820,vesicle
3821,vesicle
3822,vesicle
3823,vesicle
3824,vesicle
3825,vesicle
3826,vesicle
3827,vesicle
3828,vesicle
3829,vesicle
3830,vesicle
3831,vesicle
3832,vesicle
3833,vesicle
3834,vesicle
3835,vesicle
3836,vesicle
3837,vesicle
3838,vesicle
3839,vesicle
3840,vesicle
3841,vesicle
3842,vesicle
3843,vesicle
3844,vesicle
3845,vesicle
3846,vesicle
3847,vesicle
3848,vesicle
3849,vesicle
3850,vesicle
3851,vesicle
3852,vesicle
3853,vesicle
3854,vesicle
3855,vesicle
3856,vesicle
3857,fiber
3858,vesicle
3859,vesicle
3860,vesicle
3861,vesicle
3862,vesicle
3863,vesicle
3864,vesicle
3865,vesicle
3866,vesicle
3867,vesicle
3868,vesicle
3869,vesicle
3870,vesicle
3871,vesicle
3872,vesicle
3873,vesicle
3874,vesicle
3875,vesicle
3876,vesicle
3877,vesicle
3878,vesicle
3879,vesicle
3880,vesicle
3881,vesicle
3882,vesicle
3883,vesicle
3884,vesicle
3885,vesicle
3886,vesicle
3887,vesicle
3888,vesicle
3889,vesicle
3890,vesicle
3891,vesicle
3892,vesicle
3893,vesicle
3894,vesicle
3895,vesicle
3896,vesicle
3897,vesicle
3898,vesicle
3899,vesicle
3900,vesicle
3901,vesicle
3902,vesicle
3903,vesicle
3904,vesicle
3905,vesicle
3906,vesicle
3907,vesicle
3908,vesicle
3909,vesicle
3910,vesicle
3911,vesicle
3912,vesicle
3913,vesicle
3914,vesicle
3915,vesicle
3916,vesicle
3917,vesicle
3918,vesicle
3919,vesicle
3920,vesicle
3921,vesicle
3922,vesicle
3923,vesicle
3924,vesicle
3925,vesicle
3926,vesicle
3927,vesicle
3928,vesicle
3929,vesicle
3930,vesicle
3931,vesicle
3932,vesicle
3933,vesicle
3934,vesicle
3935,vesicle
3936,vesicle
3937,vesicle
3938,vesicle
3939,vesicle
3940,vesicle
3941,vesicle
3942,vesicle
3943,vesicle
3944,vesicle
3945,vesicle
3946,vesicle
3947,vesicle
3948,vesicle
3949,vesicle
3950,vesicle
3951,vesicle
3952,vesicle
3953,vesicle
3954,vesicle
3955,vesicle
3956,vesicle
3957,vesicle
3958,vesicle
3959,vesicle
3960,vesicle
3961,vesicle
3962,vesicle
3963,vesicle
3964,vesicle
3965,vesicle
3966,vesicle
3967,vesicle
3968,vesicle
3969,vesicle
3970,vesicle
3971,vesicle
3972,vesicle
3973,vesicle
3974,vesicle
3975,vesicle
3976,vesicle
3977,vesicle
3978,vesicle
3979,vesicle
3980,vesicle
3981,vesicle
3982,vesicle
3983,vesicle
3984,vesicle
3985,vesicle
3986,vesicle
3987,vesicle
3988,vesicle
3989,vesicle
3990,vesicle
3991,vesicle
3992,vesicle
3993,vesicle
3994,vesicle
3995,vesicle
3996,vesicle
3997,vesicle
3998,vesicle
3999,vesicle
4000,vesicle
4001,vesicle
4002,vesicle
4003,vesicle
4004,vesicle
4005,vesicle
4006,vesicle
4007,vesicle
4008,vesicle
4009,vesicle
4010,vesicle
4011,vesicle
4012,vesicle
4013,vesicle
4014,vesicle
4015,vesicle
4016,vesicle
4017,vesicle
4018,vesicle
4019,vesicle
4020,vesicle
4021,vesicle
4022,vesicle
4023,vesicle
4024,vesicle
4025,vesicle
4026,vesicle
4027,vesicle
4028,vesicle
4029,vesicle
4030,vesicle
4031,vesicle
4032,vesicle
4033,vesicle
4034,vesicle
4035,vesicle
4036,vesicle
4037,vesicle
4038,vesicle
4039,vesicle
4040,vesicle
4041,vesicle
4042,vesicle
4043,vesicle
4044,vesicle
4045,fiber
4046,vesicle
4047,vesicle
4048,vesicle
4049,fiber
4050,vesicle
4051,vesicle
4052,vesicle
4053,fiber
4054,vesicle
4055,fiber
4056,fiber
4057,fiber
4058,vesicle
4059,fiber
4060,vesicle
4061,vesicle
4062,vesicle
4063,vesicle
4064,vesicle
4065,vesicle
4066,vesicle
4067,vesicle
4068,vesicle
4069,vesicle
4070,fiber
4071,vesicle
4072,vesicle
4073,vesicle
4074,vesicle
4075,vesicle
4076,vesicle
4077,vesicle
4078,vesicle
4079,vesicle
4080,vesicle
4081,vesicle
4082,vesicle
4083,vesicle
4084,vesicle
4085,vesicle
4086,vesicle
4087,vesicle
4088,vesicle
4089,vesicle
4090,vesicle
4091,vesicle
4092,vesicle
4093,vesicle
4094,vesicle
4095,vesicle
4096,fiber
4097,vesicle
4098,fiber
4099,vesicle
4100,vesicle
4101,vesicle
4102,vesicle
4103,vesicle
4104,vesicle
4105,vesicle
4106,vesicle
4107,vesicle
4108,vesicle
4109,vesicle
4110,vesicle
4111,vesicle
4112,vesicle
4113,vesicle
4114,vesicle
4115,vesicle
4116,vesicle
4117,vesicle
4118,vesicle
4119,vesicle
4120,vesicle
4121,vesicle
4122,vesicle
4123,vesicle
4124,vesicle
4125,vesicle
4126,vesicle
4127,vesicle
4128,vesicle
4129,vesicle
4130,vesicle
4131,vesicle
4132,vesicle
4133,vesicle
4134,vesicle
4135,vesicle
4136,vesicle
4137,vesicle
4138,vesicle
4139,vesicle
4140,vesicle
4141,vesicle
4142,vesicle
4143,vesicle
4144,vesicle
4145,vesicle
4146,vesicle
4147,vesicle
4148,vesicle
4149,vesicle
4150,vesicle
4151,vesicle
4152,vesicle
4153,vesicle
4154,vesicle
4155,vesicle
4156,vesicle
4157,vesicle
4158,vesicle
4159,vesicle
4160,vesicle
4161,vesicle
4162,vesicle
4163,vesicle
4164,vesicle
4165,vesicle
4166,vesicle
4167,vesicle
4168,vesicle
4169,vesicle
4170,vesicle
4171,vesicle
4172,vesicle
4173,vesicle
4174,vesicle
4175,vesicle
4176,vesicle
4177,vesicle
4178,vesicle
4179,vesicle
4180,vesicle
4181,vesicle
4182,vesicle
4183,vesicle
4184,vesicle
4185,vesicle
4186,vesicle
4187,vesicle
4188,vesicle
4189,vesicle
4190,vesicle
4191,vesicle
4192,vesicle
4193,vesicle
4194,vesicle
4195,vesicle
4196,vesicle
4197,vesicle
4198,vesicle
4199,vesicle
4200,vesicle
4201,vesicle
4202,vesicle
4203,vesicle
4204,vesicle
4205,vesicle
4206,vesicle
4207,vesicle
4208,vesicle
4209,vesicle
4210,vesicle
4211,vesicle
4212,vesicle
4213,vesicle
4214,vesicle
4215,vesicle
4216,vesicle
4217,vesicle
4218,vesicle
4219,vesicle
4220,vesicle
4221,vesicle
4222,vesicle
4223,vesicle
4224,vesicle
4225,vesicle
4226,vesicle
4227,vesicle
4228,vesicle
4229,vesicle
4230,vesicle
4231,vesicle
4232,vesicle
4233,vesicle
4234,vesicle
4235,vesicle
4236,vesicle
4237,vesicle
4238,vesicle
4239,vesicle
4240,vesicle
4241,vesicle
4242,vesicle
4243,vesicle
4244,vesicle
4245,vesicle
4246,vesicle
4247,vesicle
4248,vesicle
4249,vesicle
4250,vesicle
4251,vesicle
4252,vesicle
4253,vesicle
4254,vesicle
4255,vesicle
4256,vesicle
4257,vesicle
4258,vesicle
4259,vesicle
4260,vesicle
4261,vesicle
4262,vesicle
4263,vesicle
4264,vesicle
4265,vesicle
4266,vesicle
4267,vesicle
4268,vesicle
4269,vesicle
4270,vesicle
4271,vesicle
4272,vesicle
4273,vesicle
4274,vesicle
4275,vesicle
4276,vesicle
4277,vesicle
4278,vesicle
4279,vesicle
4280,vesicle
4281,vesicle
4282,vesicle
4283,vesicle
4284,vesicle
4285,vesicle
4286,vesicle
4287,vesicle
4288,vesicle
4289,vesicle
4290,vesicle
4291,vesicle
4292,vesicle
4293,vesicle
4294,vesicle
4295,vesicle
4296,vesicle
4297,vesicle
4298,vesicle
4299,vesicle
4300,vesicle
4301,vesicle
4302,vesicle
4303,vesicle
4304,vesicle
4305,vesicle
4306,vesicle
4307,vesicle
4308,vesicle
4309,vesicle
4310,vesicle
4311,vesicle
4312,vesicle
4313,vesicle
4314,vesicle
4315,vesicle
4316,vesicle
4317,vesicle
4318,vesicle
4319,vesicle
4320,vesicle
4321,vesicle
4322,vesicle
4323,vesicle
4324,vesicle
4325,vesicle
4326,vesicle
4327,vesicle
4328,vesicle
4329,vesicle
4330,vesicle
4331,fiber
4332,vesicle
4333,vesicle
4334,vesicle
4335,vesicle
4336,vesicle
4337,vesicle
4338,vesicle
4339,vesicle
4340,vesicle
4341,vesicle
4342,vesicle
4343,vesicle
4344,vesicle
4345,vesicle
4346,vesicle
4347,vesicle
4348,vesicle
4349,vesicle
4350,vesicle
4351,vesicle
4352,vesicle
4353,vesicle
4354,vesicle
4355,vesicle
4356,vesicle
4357,vesicle
4358,vesicle
4359,vesicle
4360,vesicle
4361,vesicle
4362,vesicle
4363,vesicle
4364,vesicle
4365,vesicle
4366,vesicle
4367,vesicle
4368,vesicle
4369,vesicle
4370,vesicle
4371,fiber
4372,vesicle
4373,vesicle
4374,vesicle
4375,vesicle
4376,vesicle
4377,vesicle
4378,vesicle
4379,vesicle
4380,vesicle
4381,fiber
4382,vesicle
4383,vesicle
4384,vesicle
4385,vesicle
4386,vesicle
4387,vesicle
4388,vesicle
4389,vesicle
4390,vesicle
4391,fiber
4392,vesicle
4393,vesicle
4394,vesicle
4395,vesicle
4396,vesicle
4397,vesicle
4398,fiber
4399,vesicle
4400,fiber
4401,fiber
4402,fiber
4403,vesicle
4404,vesicle
4405,fiber
4406,fiber
4407,fiber
4408,vesicle
4409,fiber
4410,vesicle
4411,fiber
4412,fiber
4413,fiber
4414,vesicle
4415,vesicle
4416,vesicle
4417,vesicle
4418,vesicle
4419,fiber
4420,vesicle
4421,vesicle
4422,fiber
4423,vesicle
4424,vesicle
4425,vesicle
4426,vesicle
4427,vesicle
4428,vesicle
4429,vesicle
4430,vesicle
4431,vesicle
4432,vesicle
4433,vesicle
4434,vesicle
4435,vesicle
4436,vesicle
4437,vesicle
4438,vesicle
4439,vesicle
4440,vesicle
4441,vesicle
4442,vesicle
4443,vesicle
4444,vesicle
4445,vesicle
4446,vesicle
4447,vesicle
4448,vesicle
4449,vesicle
4450,vesicle
4451,vesicle
4452,vesicle
4453,vesicle
4454,vesicle
4455,vesicle
4456,vesicle
4457,vesicle
4458,vesicle
4459,vesicle
4460,vesicle
4461,vesicle
4462,vesicle
4463,vesicle
4464,vesicle
4465,vesicle
4466,vesicle
4467,vesicle
4468,vesicle
4469,vesicle
4470,vesicle
4471,vesicle
4472,vesicle
4473,vesicle
4474,vesicle
4475,vesicle
4476,vesicle
4477,vesicle
4478,vesicle
4479,vesicle
4480,vesicle
4481,vesicle
4482,vesicle
4483,vesicle
4484,vesicle
4485,fiber
4486,vesicle
4487,vesicle
4488,vesicle
4489,vesicle
4490,vesicle
4491,fiber
4492,fiber
4493,fiber
4494,vesicle
4495,fiber
4496,vesicle
4497,vesicle
4498,fiber
4499,fiber
4500,vesicle
4501,vesicle
4502,vesicle
4503,vesicle
4504,vesicle
4505,vesicle
4506,vesicle
4507,vesicle
4508,vesicle
4509,vesicle
4510,vesicle
4511,vesicle
4512,vesicle
4513,vesicle
4514,vesicle
4515,vesicle
4516,vesicle
4517,vesicle
4518,vesicle
4519,vesicle
4520,vesicle
4521,vesicle
4522,vesicle
4523,vesicle
4524,vesicle
4525,vesicle
4526,fiber
4527,fiber
4528,vesicle
4529,vesicle
4530,vesicle
4531,vesicle
4532,vesicle
4533,vesicle
4534,vesicle
4535,vesicle
4536,vesicle
4537,vesicle
4538,vesicle
4539,vesicle
4540,vesicle
4541,vesicle
4542,vesicle
4543,vesicle
4544,vesicle
4545,vesicle
4546,vesicle
4547,vesicle
4548,vesicle
4549,vesicle
4550,vesicle
4551,vesicle
4552,vesicle
4553,vesicle
4554,vesicle
4555,vesicle
4556,vesicle
4557,vesicle
4558,vesicle
4559,vesicle
4560,vesicle
4561,vesicle
4562,vesicle
4563,vesicle
4564,vesicle
4565,vesicle
4566,vesicle
4567,vesicle
4568,vesicle
4569,vesicle
4570,vesicle
4571,vesicle
4572,vesicle
4573,vesicle
4574,vesicle
4575,vesicle
4576,vesicle
4577,vesicle
4578,vesicle
4579,vesicle
4580,vesicle
4581,vesicle
4582,vesicle
4583,vesicle
4584,vesicle
4585,vesicle
4586,vesicle
4587,vesicle
4588,vesicle
4589,vesicle
4590,vesicle
4591,vesicle
4592,vesicle
4593,vesicle
4594,vesicle
4595,vesicle
4596,vesicle
4597,vesicle
4598,vesicle
4599,vesicle
4600,vesicle
4601,vesicle
4602,vesicle
4603,vesicle
4604,vesicle
4605,vesicle
4606,vesicle
4607,vesicle
4608,vesicle
4609,vesicle
4610,vesicle
4611,vesicle
4612,vesicle
4613,vesicle
4614,vesicle
4615,vesicle
4616,vesicle
4617,vesicle
4618,vesicle
4619,vesicle
4620,vesicle
4621,vesicle
4622,vesicle
4623,vesicle
4624,vesicle
4625,vesicle
4626,vesicle
4627,vesicle
4628,vesicle
4629,vesicle
4630,vesicle
4631,vesicle
4632,vesicle
4633,vesicle
4634,vesicle
4635,vesicle
4636,vesicle
4637,vesicle
4638,vesicle
4639,vesicle
4640,vesicle
4641,vesicle
4642,vesicle
4643,vesicle
4644,vesicle
4645,vesicle
4646,vesicle
4647,vesicle
4648,vesicle
4649,vesicle
4650,vesicle
4651,vesicle
4652,vesicle
4653,vesicle
4654,vesicle
4655,vesicle
4656,vesicle
4657,vesicle
4658,vesicle
4659,vesicle
4660,vesicle
4661,vesicle
4662,fiber
4663,fiber
4664,vesicle
4665,vesicle
4666,vesicle
4667,vesicle
4668,vesicle
4669,vesicle
4670,vesicle
4671,vesicle
4672,vesicle
4673,vesicle
4674,fiber
4675,fiber
4676,fiber
4677,fiber
4678,vesicle
4679,fiber
4680,fiber
4681,vesicle
4682,vesicle
4683,vesicle
4684,vesicle
4685,vesicle
4686,vesicle
4687,vesicle
4688,vesicle
4689,vesicle
4690,vesicle
4691,vesicle
4692,vesicle
4693,vesicle
4694,vesicle
4695,vesicle
4696,vesicle
4697,vesicle
4698,vesicle
4699,vesicle
4700,vesicle
4701,fiber
4702,fiber
4703,vesicle
4704,vesicle
4705,vesicle
4706,vesicle
4707,vesicle
4708,vesicle
4709,vesicle
4710,vesicle
4711,fiber
4712,vesicle
4713,fiber
4714,fiber
4715,vesicle
4716,vesicle
4717,vesicle
4718,vesicle
4719,vesicle
4720,vesicle
4721,vesicle
4722,vesicle
4723,fiber
4724,vesicle
4725,fiber
4726,fiber
4727,fiber
4728,vesicle
4729,vesicle
4730,vesicle
4731,vesicle
4732,fiber
4733,vesicle
4734,fiber
4735,vesicle
4736,vesicle
4737,vesicle
4738,vesicle
4739,vesicle
4740,vesicle
4741,vesicle
4742,vesicle
4743,vesicle
4744,vesicle
4745,vesicle
4746,vesicle
4747,vesicle
4748,fiber
4749,vesicle
4750,vesicle
4751,vesicle
4752,vesicle
4753,vesicle
4754,fiber
4755,fiber
4756,vesicle
4757,fiber
4758,vesicle
4759,vesicle
4760,vesicle
4761,vesicle
4762,vesicle
4763,vesicle
4764,vesicle
4765,fiber
4766,vesicle
4767,vesicle
4768,vesicle
4769,vesicle
4770,vesicle
4771,vesicle
4772,vesicle
4773,vesicle
4774,vesicle
4775,vesicle
4776,vesicle
4777,vesicle
4778,vesicle
4779,vesicle
4780,vesicle
4781,vesicle
4782,vesicle
4783,vesicle
4784,vesicle
4785,vesicle
4786,vesicle
4787,vesicle
4788,vesicle
4789,vesicle
4790,vesicle
4791,vesicle
4792,vesicle
4793,vesicle
4794,vesicle
4795,vesicle
4796,vesicle
4797,vesicle
4798,vesicle
4799,vesicle
4800,vesicle
4801,vesicle
4802,vesicle
4803,vesicle
4804,vesicle
4805,vesicle
4806,vesicle
4807,vesicle
4808,vesicle
4809,vesicle
4810,vesicle
4811,vesicle
4812,vesicle
4813,vesicle
4814,vesicle
4815,vesicle
4816,fiber
4817,vesicle
4818,vesicle
4819,vesicle
4820,vesicle
4821,vesicle
4822,vesicle
4823,vesicle
4824,vesicle
4825,vesicle
4826,vesicle
4827,vesicle
4828,vesicle
4829,vesicle
4830,vesicle
4831,vesicle
4832,vesicle
4833,vesicle
4834,vesicle
4835,vesicle
4836,vesicle
4837,vesicle
4838,vesicle
4839,vesicle
4840,vesicle
4841,vesicle
4842,vesicle
4843,vesicle
4844,vesicle
4845,vesicle
4846,vesicle
4847,vesicle
4848,vesicle
4849,vesicle
4850,vesicle
4851,vesicle
4852,vesicle
4853,vesicle
4854,vesicle
4855,vesicle
4856,vesicle
4857,vesicle
4858,vesicle
4859,vesicle
4860,vesicle
4861,vesicle
4862,vesicle
4863,vesicle
4864,vesicle
4865,vesicle
4866,vesicle
4867,vesicle
4868,vesicle
4869,vesicle
4870,vesicle
4871,vesicle
4872,vesicle
4873,vesicle
4874,vesicle
4875,vesicle
4876,vesicle
4877,vesicle
4878,vesicle
4879,vesicle
4880,vesicle
4881,vesicle
4882,vesicle
4883,vesicle
4884,vesicle
4885,vesicle
4886,vesicle
4887,vesicle
4888,vesicle
4889,vesicle
4890,vesicle
4891,vesicle
4892,vesicle
4893,vesicle
4894,vesicle
4895,vesicle
4896,vesicle
4897,vesicle
4898,vesicle
4899,vesicle
4900,vesicle
4901,vesicle
4902,vesicle
4903,vesicle
4904,vesicle
4905,vesicle
4906,vesicle
4907,vesicle
4908,vesicle
4909,vesicle
4910,vesicle
4911,vesicle
4912,vesicle
4913,fiber
4914,vesicle
4915,vesicle
4916,vesicle
4917,vesicle
4918,vesicle
4919,vesicle
4920,vesicle
4921,vesicle
4922,vesicle
4923,vesicle
4924,vesicle
4925,vesicle
4926,vesicle
4927,vesicle
4928,vesicle
4929,vesicle
4930,vesicle
4931,vesicle
4932,vesicle
4933,vesicle
4934,vesicle
4935,vesicle
4936,vesicle
4937,vesicle
4938,vesicle
4939,vesicle
4940,vesicle
4941,vesicle
4942,vesicle
4943,vesicle
4944,vesicle
4945,vesicle
4946,vesicle
4947,vesicle
4948,vesicle
4949,vesicle
4950,vesicle
4951,vesicle
4952,vesicle
4953,vesicle
4954,vesicle
4955,vesicle
4956,vesicle
4957,vesicle
4958,vesicle
4959,vesicle
4960,vesicle
4961,vesicle
4962,vesicle
4963,vesicle
4964,vesicle
4965,vesicle
4966,vesicle
4967,vesicle
4968,vesicle
4969,vesicle
4970,vesicle
4971,vesicle
4972,vesicle
4973,vesicle
4974,vesicle
4975,vesicle
4976,vesicle
4977,vesicle
4978,vesicle
4979,vesicle
4980,vesicle
4981,vesicle
4982,vesicle
4983,vesicle
4984,vesicle
4985,vesicle
4986,vesicle
4987,vesicle
4988,vesicle
4989,vesicle
4990,vesicle
4991,vesicle
4992,vesicle
4993,vesicle
4994,vesicle
4995,vesicle
4996,vesicle
4997,vesicle
4998,vesicle
4999,vesicle
5000,vesicle
5001,vesicle
5002,vesicle
5003,vesicle
5004,vesicle
5005,vesicle
5006,vesicle
5007,vesicle
5008,vesicle
5009,vesicle
5010,vesicle
5011,vesicle
5012,vesicle
5013,vesicle
5014,vesicle
5015,vesicle
5016,vesicle
5017,vesicle
5018,vesicle
5019,vesicle
5020,vesicle
5021,vesicle
5022,vesicle
5023,vesicle
5024,vesicle
5025,vesicle
5026,vesicle
5027,vesicle
5028,vesicle
5029,vesicle
5030,vesicle
5031,vesicle
5032,vesicle
5033,vesicle
5034,vesicle
5035,vesicle
5036,vesicle
5037,vesicle
5038,vesicle
5039,vesicle
5040,vesicle
5041,vesicle
5042,vesicle
5043,vesicle
5044,vesicle
5045,vesicle
5046,vesicle
5047,vesicle
5048,vesicle
5049,vesicle
5050,vesicle
5051,vesicle
5052,vesicle
5053,vesicle
5054,vesicle
5055,vesicle
5056,vesicle
5057,vesicle
5058,vesicle
5059,vesicle
5060,vesicle
5061,vesicle
5062,vesicle
5063,vesicle
5064,vesicle
5065,vesicle
5066,vesicle
5067,vesicle
5068,vesicle
5069,vesicle
5070,vesicle
5071,vesicle
5072,vesicle
5073,vesicle
5074,vesicle
5075,vesicle
5076,vesicle
5077,vesicle
5078,vesicle
5079,vesicle
5080,vesicle
5081,vesicle
5082,vesicle
5083,vesicle
5084,vesicle
5085,vesicle
5086,vesicle
5087,vesicle
5088,vesicle
5089,vesicle
5090,vesicle
5091,vesicle
5092,vesicle
5093,vesicle
5094,vesicle
5095,vesicle
5096,vesicle
5097,vesicle
5098,vesicle
5099,vesicle
5100,vesicle
5101,vesicle
5102,vesicle
5103,vesicle
5104,vesicle
5105,vesicle
5106,vesicle
5107,vesicle
5108,vesicle
5109,vesicle
5110,vesicle
5111,vesicle
5112,vesicle
5113,vesicle
5114,vesicle
5115,vesicle
5116,vesicle
5117,vesicle
5118,vesicle
5119,vesicle
5120,vesicle
5121,vesicle
5122,vesicle
5123,vesicle
5124,vesicle
5125,vesicle
5126,vesicle
5127,vesicle
5128,vesicle
5129,vesicle
5130,vesicle
5131,vesicle
5132,vesicle
5133,vesicle
5134,vesicle
5135,vesicle
5136,vesicle
5137,vesicle
5138,vesicle
5139,vesicle
5140,vesicle
5141,vesicle
5142,vesicle
5143,vesicle
5144,vesicle
5145,vesicle
5146,vesicle
5147,vesicle
5148,vesicle
5149,vesicle
5150,vesicle
5151,vesicle
5152,vesicle
5153,vesicle
5154,vesicle
5155,vesicle
5156,vesicle
5157,vesicle
5158,vesicle
5159,vesicle
5160,vesicle
5161,vesicle
5162,vesicle
5163,vesicle
5164,vesicle
5165,vesicle
5166,vesicle
5167,vesicle
5168,vesicle
5169,vesicle
5170,vesicle
5171,vesicle
5172,vesicle
5173,vesicle
5174,vesicle
5175,vesicle
5176,vesicle
5177,vesicle
5178,vesicle
5179,vesicle
5180,vesicle
5181,vesicle
5182,vesicle
5183,vesicle
5184,vesicle
5185,vesicle
5186,vesicle
5187,vesicle
5188,vesicle
5189,vesicle
5190,vesicle
5191,vesicle
5192,vesicle
5193,vesicle
5194,vesicle
5195,vesicle
5196,vesicle
5197,vesicle
5198,vesicle
5199,vesicle
5200,vesicle
5201,vesicle
5202,vesicle
5203,vesicle
5204,vesicle
5205,vesicle
5206,vesicle
5207,vesicle
5208,vesicle
5209,vesicle
5210,vesicle
5211,vesicle
5212,vesicle
5213,vesicle
5214,vesicle
5215,vesicle
5216,vesicle
5217,vesicle
5218,vesicle
5219,vesicle
5220,vesicle
5221,vesicle
5222,vesicle
5223,vesicle
5224,vesicle
5225,vesicle
5226,vesicle
5227,vesicle
5228,vesicle
5229,vesicle
5230,vesicle
5231,vesicle
5232,vesicle
5233,vesicle
5234,vesicle
5235,vesicle
5236,vesicle
5237,vesicle
5238,vesicle
5239,vesicle
5240,vesicle
5241,vesicle
5242,vesicle
5243,vesicle
5244,vesicle
5245,vesicle
5246,vesicle
5247,vesicle
5248,vesicle
5249,vesicle
5250,vesicle
5251,vesicle
5252,vesicle
5253,vesicle
5254,vesicle
5255,vesicle
5256,vesicle
5257,vesicle
5258,vesicle
5259,vesicle
5260,vesicle
5261,vesicle
5262,vesicle
5263,vesicle
5264,vesicle
5265,vesicle
5266,vesicle
5267,vesicle
5268,vesicle
5269,vesicle
5270,vesicle
5271,vesicle
5272,vesicle
5273,vesicle
5274,vesicle
5275,vesicle
5276,vesicle
5277,vesicle
5278,vesicle
5279,vesicle
5280,vesicle
5281,vesicle
5282,vesicle
5283,vesicle
5284,vesicle
5285,vesicle
5286,vesicle
5287,vesicle
5288,vesicle
5289,vesicle
5290,vesicle
5291,vesicle
5292,vesicle
5293,vesicle
5294,vesicle
5295,vesicle
5296,vesicle
5297,vesicle
5298,vesicle
5299,vesicle
5300,vesicle
5301,vesicle
5302,vesicle
5303,vesicle
5304,vesicle
5305,vesicle
5306,vesicle
5307,vesicle
5308,vesicle
5309,vesicle
5310,vesicle
5311,vesicle
5312,vesicle
5313,vesicle
5314,vesicle
5315,vesicle
5316,vesicle
5317,vesicle
5318,vesicle
5319,vesicle
5320,vesicle
5321,vesicle
5322,vesicle
5323,vesicle
5324,fiber
5325,vesicle
5326,vesicle
5327,vesicle
5328,vesicle
5329,vesicle
5330,vesicle
5331,vesicle
5332,vesicle
5333,vesicle
5334,vesicle
5335,vesicle
5336,vesicle
5337,vesicle
5338,vesicle
5339,vesicle
5340,vesicle
5341,vesicle
5342,fiber
5343,vesicle
5344,vesicle
5345,vesicle
5346,vesicle
5347,vesicle
5348,vesicle
5349,vesicle
5350,vesicle
5351,vesicle
5352,vesicle
5353,vesicle
5354,sheet
5355,vesicle
5356,tube
5357,sheet
5358,sheet
5359,vesicle
5360,sheet
5361,sheet
5362,fiber
5363,vesicle
5364,sheet
5365,sheet
5366,vesicle
5367,vesicle
5368,vesicle
5369,vesicle
5370,vesicle
5371,vesicle
5372,vesicle
5373,sheet
5374,vesicle
5375,tube
5376,sheet
5377,sheet
5378,vesicle
5379,sheet
5380,sheet
5381,vesicle
5382,vesicle
5383,vesicle
5384,vesicle
5385,vesicle
5386,tube
5387,vesicle
5388,fiber
5389,vesicle
5390,vesicle
5391,vesicle
5392,vesicle
5393,vesicle
5394,vesicle
5395,vesicle
5396,vesicle
5397,vesicle
5398,vesicle
5399,vesicle
5400,vesicle
5401,vesicle
5402,vesicle
5403,vesicle
5404,vesicle
5405,vesicle
5406,vesicle
5407,vesicle
5408,vesicle
5409,vesicle
5410,vesicle
5411,vesicle
5412,vesicle
5413,vesicle
5414,vesicle
5415,vesicle
5416,vesicle
5417,vesicle
5418,vesicle
5419,vesicle
5420,vesicle
5421,vesicle
5422,vesicle
5423,vesicle
5424,vesicle
5425,vesicle
5426,vesicle
5427,vesicle
5428,vesicle
5429,vesicle
5430,vesicle
5431,vesicle
5432,vesicle
5433,vesicle
