Frame,dominant_state
3825,fiber
3826,fiber
3827,fiber
3828,fiber
3829,fiber
3830,fiber
3831,fiber
3832,fiber
3833,fiber
3834,fiber
3835,fiber
3836,fiber
3837,fiber
3838,fiber
3839,fiber
3840,fiber
3841,fiber
3842,fiber
3843,fiber
3844,fiber
3845,fiber
3846,fiber
3847,fiber
3848,fiber
3849,fiber
3850,fiber
3851,fiber
3852,fiber
3853,fiber
3854,vesicle
3855,fiber
3856,fiber
3857,fiber
3858,fiber
3859,fiber
3860,fiber
3861,fiber
3862,fiber
3863,fiber
3864,fiber
3865,fiber
3866,fiber
3867,fiber
3868,fiber
3869,fiber
3870,vesicle
3871,fiber
3872,fiber
3873,fiber
3874,fiber
3875,fiber
3876,fiber
3877,vesicle
3878,fiber
3879,fiber
3880,fiber
3881,fiber
3882,fiber
3883,fiber
3884,fiber
3885,fiber
3886,fiber
3887,fiber
3888,fiber
3889,fiber
3890,fiber
3891,fiber
3892,fiber
3893,fiber
3894,fiber
3895,fiber
3896,fiber
3897,fiber
3898,fiber
3899,fiber
3900,fiber
3901,fiber
3902,fiber
3903,fiber
3904,fiber
3905,fiber
3906,fiber
3907,vesicle
3908,fiber
3909,fiber
3910,fiber
3911,fiber
3912,fiber
3913,fiber
3914,fiber
3915,fiber
3916,fiber
3917,fiber
3918,fiber
3919,fiber
3920,fiber
3921,fiber
3922,fiber
3923,fiber
3924,vesicle
3925,fiber
3926,fiber
3927,vesicle
3928,fiber
3929,fiber
3930,fiber
3931,fiber
3932,fiber
3933,fiber
3934,fiber
3935,fiber
3936,fiber
3937,vesicle
3938,vesicle
3939,fiber
3940,fiber
3941,fiber
3942,fiber
3943,fiber
3944,fiber
3945,vesicle
3946,fiber
3947,fiber
3948,fiber
3949,fiber
3950,vesicle
3951,fiber
3952,fiber
3953,fiber
3954,fiber
3955,fiber
3956,fiber
3957,fiber
3958,fiber
3959,fiber
3960,fiber
3961,vesicle
3962,fiber
3963,fiber
3964,fiber
3965,fiber
3966,fiber
3967,fiber
3968,fiber
3969,fiber
3970,fiber
3971,fiber
3972,fiber
3973,fiber
3974,fiber
3975,fiber
3976,fiber
3977,fiber
3978,fiber
3979,fiber
3980,fiber
3981,fiber
3982,vesicle
3983,vesicle
3984,fiber
3985,fiber
3986,fiber
3987,vesicle
3988,fiber
3989,fiber
3990,fiber
3991,fiber
3992,fiber
3993,fiber
3994,fiber
3995,fiber
3996,fiber
3997,fiber
3998,fiber
3999,fiber
4000,fiber
4001,fiber
4002,fiber
4003,fiber
4004,fiber
4005,fiber
4006,fiber
4007,fiber
4008,fiber
4009,fiber
4010,fiber
4011,fiber
4012,fiber
4013,fiber
4014,vesicle
4015,fiber
4016,fiber
4017,fiber
4018,fiber
4019,fiber
4020,fiber
4021,fiber
4022,fiber
4023,fiber
4024,fiber
4025,fiber
4026,fiber
4027,fiber
4028,fiber
4029,fiber
4030,fiber
4031,fiber
4032,fiber
4033,fiber
4034,fiber
4035,fiber
4036,fiber
4037,fiber
4038,fiber
4039,fiber
4040,vesicle
4041,fiber
4042,fiber
4043,fiber
4044,fiber
4045,fiber
4046,fiber
4047,fiber
4048,fiber
4049,vesicle
4050,fiber
4051,fiber
4052,fiber
4053,fiber
4054,fiber
4055,fiber
4056,fiber
4057,fiber
4058,fiber
4059,fiber
4060,fiber
4061,fiber
4062,fiber
4063,vesicle
4064,fiber
4065,fiber
4066,fiber
4067,fiber
4068,fiber
4069,fiber
4070,fiber
4071,fiber
4072,vesicle
4073,fiber
4074,fiber
4075,fiber
4076,fiber
4077,fiber
4078,fiber
4079,fiber
4080,fiber
4081,fiber
4082,fiber
4083,fiber
4084,fiber
4085,fiber
4086,fiber
4087,fiber
4088,vesicle
4089,fiber
4090,fiber
4091,fiber
4092,fiber
4093,fiber
4094,fiber
4095,fiber
4096,fiber
4097,fiber
4098,fiber
4099,fiber
4100,fiber
4101,fiber
4102,fiber
4103,fiber
4104,fiber
4105,fiber
4106,fiber
4107,fiber
4108,fiber
4109,fiber
4110,fiber
4111,fiber
4112,fiber
4113,fiber
4114,fiber
4115,fiber
4116,fiber
4117,vesicle
4118,vesicle
4119,fiber
4120,fiber
4121,vesicle
4122,vesicle
4123,fiber
4124,fiber
4125,fiber
4126,vesicle
4127,vesicle
4128,fiber
4129,fiber
4130,vesicle
4131,fiber
4132,fiber
4133,fiber
4134,fiber
4135,fiber
4136,fiber
4137,fiber
4138,vesicle
4139,fiber
4140,fiber
4141,fiber
4142,vesicle
4143,fiber
4144,fiber
4145,fiber
4146,fiber
4147,vesicle
4148,fiber
4149,fiber
4150,vesicle
4151,vesicle
4152,fiber
4153,fiber
4154,fiber
4155,fiber
4156,fiber
4157,fiber
4158,fiber
4159,fiber
4160,fiber
4161,fiber
4162,fiber
4163,fiber
4164,fiber
4165,fiber
4166,fiber
4167,fiber
4168,fiber
4169,fiber
4170,fiber
4171,vesicle
4172,fiber
4173,fiber
4174,fiber
4175,fiber
4176,fiber
4177,fiber
4178,fiber
4179,fiber
4180,fiber
4181,fiber
4182,fiber
4183,fiber
4184,fiber
4185,fiber
4186,fiber
4187,fiber
4188,fiber
4189,fiber
4190,fiber
4191,fiber
4192,fiber
4193,fiber
4194,fiber
4195,fiber
4196,fiber
4197,fiber
4198,fiber
4199,fiber
4200,fiber
4201,fiber
4202,fiber
4203,fiber
4204,fiber
4205,vesicle
4206,fiber
4207,vesicle
4208,vesicle
4209,fiber
4210,fiber
4211,fiber
4212,fiber
4213,fiber
4214,fiber
4215,fiber
4216,fiber
4217,fiber
4218,fiber
4219,fiber
4220,fiber
4221,fiber
4222,fiber
4223,fiber
4224,fiber
4225,fiber
4226,fiber
4227,fiber
4228,fiber
4229,fiber
4230,fiber
4231,fiber
4232,vesicle
4233,fiber
4234,fiber
4235,fiber
4236,fiber
4237,fiber
4238,fiber
4239,fiber
4240,fiber
4241,fiber
4242,fiber
4243,fiber
4244,fiber
4245,fiber
4246,fiber
4247,fiber
4248,fiber
4249,fiber
4250,fiber
4251,fiber
4252,fiber
4253,fiber
4254,fiber
4255,fiber
4256,fiber
4257,fiber
4258,fiber
4259,fiber
4260,fiber
4261,fiber
4262,fiber
4263,vesicle
4264,fiber
4265,vesicle
4266,fiber
4267,fiber
4268,fiber
4269,vesicle
4270,fiber
4271,fiber
4272,fiber
4273,fiber
4274,fiber
4275,vesicle
4276,fiber
4277,fiber
4278,fiber
4279,fiber
4280,fiber
4281,fiber
4282,fiber
4283,vesicle
4284,fiber
4285,fiber
4286,fiber
4287,fiber
4288,fiber
4289,fiber
4290,fiber
4291,vesicle
4292,fiber
4293,fiber
4294,fiber
4295,vesicle
4296,fiber
4297,fiber
4298,fiber
4299,fiber
4300,fiber
4301,fiber
4302,fiber
4303,vesicle
4304,fiber
4305,fiber
4306,fiber
4307,fiber
4308,fiber
4309,fiber
4310,fiber
4311,fiber
4312,fiber
4313,fiber
4314,vesicle
4315,vesicle
4316,fiber
4317,fiber
4318,fiber
4319,fiber
4320,fiber
4321,fiber
4322,fiber
4323,vesicle
4324,fiber
4325,fiber
4326,fiber
4327,fiber
4328,fiber
4329,fiber
4330,fiber
4331,fiber
4332,vesicle
4333,fiber
4334,vesicle
4335,fiber
4336,fiber
4337,fiber
4338,vesicle
4339,fiber
4340,fiber
4341,fiber
4342,vesicle
4343,vesicle
4344,fiber
4345,fiber
4346,fiber
4347,fiber
4348,fiber
4349,vesicle
4350,fiber
4351,fiber
4352,fiber
4353,fiber
4354,fiber
4355,vesicle
4356,fiber
4357,fiber
4358,fiber
4359,fiber
4360,vesicle
4361,vesicle
4362,fiber
4363,vesicle
4364,fiber
4365,fiber
4366,fiber
4367,fiber
4368,fiber
4369,fiber
4370,fiber
4371,fiber
4372,fiber
4373,fiber
4374,vesicle
4375,fiber
4376,fiber
4377,fiber
4378,fiber
4379,fiber
4380,vesicle
4381,fiber
4382,fiber
4383,fiber
4384,fiber
4385,vesicle
4386,fiber
4387,vesicle
4388,vesicle
4389,fiber
4390,fiber
4391,fiber
4392,fiber
4393,fiber
4394,fiber
4395,fiber
4396,fiber
4397,fiber
4398,vesicle
4399,vesicle
4400,vesicle
4401,vesicle
4402,fiber
4403,vesicle
4404,fiber
4405,vesicle
4406,fiber
4407,vesicle
4408,fiber
4409,fiber
4410,fiber
4411,fiber
4412,vesicle
4413,vesicle
4414,fiber
4415,vesicle
4416,fiber
4417,fiber
4418,fiber
4419,vesicle
4420,vesicle
4421,fiber
4422,fiber
4423,vesicle
4424,fiber
4425,fiber
4426,fiber
4427,fiber
4428,vesicle
4429,vesicle
4430,vesicle
4431,fiber
4432,fiber
4433,fiber
4434,vesicle
4435,vesicle
4436,fiber
4437,fiber
4438,fiber
4439,fiber
4440,fiber
4441,fiber
4442,vesicle
4443,vesicle
4444,vesicle
4445,fiber
4446,fiber
4447,fiber
4448,fiber
4449,fiber
4450,fiber
4451,fiber
4452,fiber
4453,fiber
4454,fiber
4455,fiber
4456,fiber
4457,fiber
4458,fiber
4459,fiber
4460,fiber
4461,fiber
4462,fiber
4463,vesicle
4464,fiber
4465,fiber
4466,fiber
4467,fiber
4468,vesicle
4469,fiber
4470,vesicle
4471,vesicle
4472,fiber
4473,vesicle
4474,fiber
4475,fiber
4476,fiber
4477,vesicle
4478,vesicle
4479,vesicle
4480,fiber
4481,vesicle
4482,vesicle
4483,vesicle
4484,fiber
4485,fiber
4486,fiber
4487,vesicle
4488,vesicle
4489,fiber
4490,vesicle
4491,vesicle
4492,fiber
4493,fiber
4494,fiber
4495,vesicle
4496,vesicle
4497,vesicle
4498,vesicle
4499,vesicle
4500,vesicle
4501,vesicle
4502,fiber
4503,fiber
4504,fiber
4505,vesicle
4506,fiber
4507,fiber
4508,fiber
4509,vesicle
4510,fiber
4511,vesicle
4512,vesicle
4513,vesicle
4514,vesicle
4515,vesicle
4516,vesicle
4517,fiber
4518,vesicle
4519,fiber
4520,vesicle
4521,vesicle
4522,fiber
4523,vesicle
4524,vesicle
4525,fiber
4526,vesicle
4527,vesicle
4528,fiber
4529,vesicle
4530,vesicle
4531,vesicle
4532,vesicle
4533,vesicle
4534,vesicle
4535,fiber
4536,fiber
4537,vesicle
4538,vesicle
4539,vesicle
4540,vesicle
4541,fiber
4542,vesicle
4543,vesicle
4544,vesicle
4545,vesicle
4546,fiber
4547,fiber
4548,vesicle
4549,fiber
4550,fiber
4551,fiber
4552,vesicle
4553,fiber
4554,fiber
4555,vesicle
4556,vesicle
4557,vesicle
4558,vesicle
4559,vesicle
4560,vesicle
4561,vesicle
4562,vesicle
4563,vesicle
4564,vesicle
4565,vesicle
4566,vesicle
4567,vesicle
4568,vesicle
4569,fiber
4570,vesicle
4571,vesicle
4572,vesicle
4573,vesicle
4574,vesicle
4575,vesicle
4576,vesicle
4577,vesicle
4578,vesicle
4579,vesicle
4580,vesicle
4581,vesicle
4582,vesicle
4583,vesicle
4584,vesicle
4585,vesicle
4586,vesicle
4587,vesicle
4588,vesicle
4589,vesicle
4590,vesicle
4591,vesicle
4592,fiber
4593,vesicle
4594,vesicle
4595,vesicle
4596,fiber
4597,vesicle
4598,vesicle
4599,vesicle
4600,vesicle
4601,vesicle
4602,vesicle
4603,fiber
4604,vesicle
4605,vesicle
4606,vesicle
4607,vesicle
4608,vesicle
4609,fiber
4610,vesicle
4611,vesicle
4612,vesicle
4613,vesicle
4614,vesicle
4615,vesicle
4616,vesicle
4617,vesicle
4618,fiber
4619,vesicle
4620,vesicle
4621,vesicle
4622,vesicle
4623,vesicle
4624,vesicle
4625,vesicle
4626,vesicle
4627,vesicle
4628,vesicle
4629,vesicle
4630,vesicle
4631,vesicle
4632,vesicle
4633,vesicle
4634,vesicle
4635,vesicle
4636,vesicle
4637,vesicle
4638,vesicle
4639,vesicle
4640,vesicle
4641,vesicle
4642,vesicle
4643,vesicle
4644,vesicle
4645,vesicle
4646,vesicle
4647,vesicle
4648,vesicle
4649,vesicle
4650,vesicle
4651,vesicle
4652,vesicle
4653,vesicle
4654,vesicle
4655,vesicle
4656,vesicle
4657,vesicle
4658,vesicle
4659,vesicle
4660,vesicle
4661,vesicle
4662,vesicle
4663,fiber
4664,vesicle
4665,vesicle
4666,vesicle
4667,fiber
4668,fiber
4669,fiber
4670,vesicle
4671,fiber
4672,fiber
4673,vesicle
4674,vesicle
4675,vesicle
4676,vesicle
4677,vesicle
4678,fiber
4679,fiber
4680,vesicle
4681,vesicle
4682,fiber
4683,vesicle
4684,fiber
4685,fiber
4686,fiber
4687,vesicle
4688,vesicle
4689,vesicle
4690,fiber
4691,vesicle
4692,vesicle
4693,vesicle
4694,vesicle
4695,vesicle
4696,vesicle
4697,vesicle
4698,fiber
4699,vesicle
4700,fiber
4701,vesicle
4702,fiber
4703,fiber
4704,fiber
4705,fiber
4706,vesicle
4707,fiber
4708,fiber
4709,vesicle
4710,vesicle
4711,vesicle
4712,fiber
4713,fiber
4714,vesicle
4715,fiber
4716,vesicle
4717,vesicle
4718,fiber
4719,vesicle
4720,vesicle
4721,vesicle
4722,fiber
4723,vesicle
4724,fiber
4725,vesicle
4726,vesicle
4727,fiber
4728,vesicle
4729,fiber
4730,fiber
4731,vesicle
4732,vesicle
4733,fiber
4734,vesicle
4735,fiber
4736,fiber
4737,fiber
4738,fiber
4739,fiber
4740,vesicle
4741,fiber
4742,vesicle
4743,vesicle
4744,vesicle
4745,vesicle
4746,vesicle
4747,vesicle
4748,vesicle
4749,vesicle
4750,vesicle
4751,vesicle
4752,vesicle
4753,vesicle
4754,vesicle
4755,vesicle
4756,vesicle
4757,vesicle
4758,vesicle
4759,vesicle
4760,vesicle
4761,vesicle
4762,vesicle
4763,vesicle
4764,vesicle
4765,vesicle
4766,vesicle
4767,vesicle
4768,vesicle
4769,vesicle
4770,vesicle
4771,vesicle
4772,vesicle
4773,vesicle
4774,vesicle
4775,vesicle
4776,vesicle
4777,vesicle
4778,vesicle
4779,vesicle
4780,vesicle
4781,vesicle
4782,vesicle
4783,vesicle
4784,vesicle
4785,vesicle
4786,vesicle
4787,vesicle
4788,vesicle
4789,vesicle
4790,vesicle
4791,vesicle
4792,vesicle
4793,vesicle
4794,vesicle
4795,vesicle
4796,vesicle
4797,vesicle
4798,vesicle
4799,vesicle
4800,vesicle
4801,vesicle
4802,vesicle
4803,vesicle
4804,vesicle
4805,fiber
4806,vesicle
4807,vesicle
4808,vesicle
4809,fiber
4810,fiber
4811,fiber
4812,fiber
4813,vesicle
4814,fiber
4815,fiber
4816,fiber
4817,fiber
4818,fiber
4819,vesicle
4820,vesicle
4821,fiber
4822,fiber
4823,fiber
4824,fiber
4825,fiber
4826,fiber
4827,fiber
4828,fiber
4829,fiber
4830,fiber
4831,vesicle
4832,vesicle
4833,fiber
4834,vesicle
4835,fiber
4836,fiber
4837,fiber
4838,fiber
4839,fiber
4840,fiber
4841,fiber
4842,fiber
4843,fiber
4844,fiber
4845,vesicle
4846,fiber
4847,fiber
4848,fiber
4849,fiber
4850,fiber
4851,fiber
4852,fiber
4853,fiber
4854,fiber
4855,fiber
4856,fiber
4857,fiber
4858,fiber
4859,vesicle
4860,fiber
4861,fiber
4862,fiber
4863,fiber
4864,fiber
4865,fiber
4866,fiber
4867,fiber
4868,fiber
4869,fiber
4870,fiber
4871,fiber
4872,fiber
4873,fiber
4874,fiber
4875,fiber
4876,fiber
4877,fiber
4878,fiber
4879,fiber
4880,fiber
4881,fiber
4882,fiber
4883,vesicle
4884,fiber
4885,fiber
4886,fiber
4887,fiber
4888,fiber
4889,fiber
4890,fiber
4891,vesicle
4892,fiber
4893,fiber
4894,fiber
4895,fiber
4896,fiber
4897,fiber
4898,fiber
4899,fiber
4900,fiber
4901,fiber
4902,vesicle
4903,fiber
4904,fiber
4905,vesicle
4906,fiber
4907,fiber
4908,fiber
4909,fiber
4910,vesicle
4911,fiber
4912,fiber
4913,fiber
4914,fiber
4915,fiber
4916,fiber
4917,fiber
4918,vesicle
4919,fiber
4920,fiber
4921,fiber
4922,fiber
4923,vesicle
4924,vesicle
4925,fiber
4926,vesicle
4927,fiber
4928,fiber
4929,fiber
4930,fiber
4931,fiber
4932,vesicle
4933,vesicle
4934,vesicle
4935,vesicle
4936,vesicle
4937,vesicle
4938,vesicle
4939,vesicle
4940,vesicle
4941,vesicle
4942,vesicle
4943,vesicle
4944,vesicle
4945,vesicle
4946,vesicle
4947,vesicle
4948,vesicle
4949,vesicle
4950,vesicle
4951,vesicle
4952,vesicle
4953,vesicle
4954,vesicle
4955,vesicle
4956,vesicle
4957,vesicle
4958,vesicle
4959,vesicle
4960,vesicle
4961,vesicle
4962,vesicle
4963,vesicle
4964,vesicle
4965,vesicle
4966,vesicle
4967,vesicle
4968,vesicle
4969,vesicle
4970,vesicle
4971,vesicle
4972,vesicle
4973,vesicle
4974,vesicle
4975,vesicle
4976,vesicle
4977,vesicle
4978,vesicle
4979,vesicle
4980,vesicle
4981,vesicle
4982,vesicle
4983,vesicle
4984,vesicle
4985,vesicle
4986,vesicle
4987,vesicle
4988,vesicle
4989,vesicle
4990,vesicle
4991,vesicle
4992,vesicle
4993,vesicle
4994,vesicle
4995,vesicle
4996,vesicle
4997,vesicle
4998,fiber
4999,vesicle
5000,vesicle
5001,vesicle
5002,vesicle
5003,vesicle
5004,vesicle
5005,vesicle
5006,vesicle
5007,vesicle
5008,vesicle
5009,vesicle
5010,vesicle
5011,vesicle
5012,vesicle
5013,vesicle
5014,vesicle
5015,vesicle
5016,vesicle
5017,vesicle
5018,vesicle
5019,vesicle
5020,vesicle
5021,vesicle
5022,vesicle
5023,vesicle
5024,fiber
5025,vesicle
5026,vesicle
5027,vesicle
5028,vesicle
5029,vesicle
5030,vesicle
5031,fiber
5032,vesicle
5033,vesicle
5034,vesicle
5035,vesicle
5036,vesicle
5037,vesicle
5038,vesicle
5039,vesicle
5040,vesicle
5041,vesicle
5042,vesicle
5043,vesicle
5044,vesicle
5045,vesicle
5046,vesicle
5047,vesicle
5048,vesicle
5049,vesicle
5050,vesicle
5051,vesicle
5052,vesicle
5053,vesicle
5054,vesicle
5055,vesicle
5056,vesicle
5057,vesicle
5058,vesicle
5059,vesicle
5060,vesicle
5061,vesicle
5062,vesicle
5063,vesicle
5064,vesicle
5065,vesicle
5066,vesicle
5067,vesicle
5068,vesicle
5069,vesicle
5070,vesicle
5071,vesicle
5072,vesicle
5073,vesicle
5074,vesicle
5075,vesicle
5076,vesicle
5077,vesicle
5078,vesicle
5079,vesicle
5080,vesicle
5081,vesicle
5082,vesicle
5083,vesicle
5084,vesicle
5085,vesicle
5086,vesicle
5087,vesicle
5088,vesicle
5089,vesicle
5090,vesicle
5091,vesicle
5092,vesicle
5093,vesicle
5094,vesicle
5095,vesicle
5096,vesicle
5097,vesicle
5098,vesicle
5099,vesicle
5100,vesicle
5101,vesicle
5102,vesicle
5103,vesicle
5104,vesicle
5105,vesicle
5106,vesicle
5107,vesicle
5108,vesicle
5109,vesicle
5110,vesicle
5111,vesicle
5112,vesicle
5113,vesicle
5114,vesicle
5115,vesicle
5116,vesicle
5117,vesicle
5118,vesicle
5119,vesicle
5120,vesicle
5121,vesicle
5122,vesicle
5123,vesicle
5124,vesicle
5125,vesicle
5126,vesicle
5127,vesicle
5128,vesicle
5129,vesicle
5130,vesicle
5131,vesicle
5132,vesicle
5133,vesicle
5134,vesicle
5135,vesicle
5136,vesicle
5137,vesicle
5138,vesicle
5139,vesicle
5140,vesicle
5141,vesicle
5142,vesicle
5143,vesicle
5144,vesicle
5145,vesicle
5146,vesicle
5147,vesicle
5148,vesicle
5149,vesicle
5150,vesicle
5151,vesicle
5152,vesicle
5153,vesicle
5154,vesicle
5155,vesicle
5156,vesicle
5157,vesicle
5158,vesicle
5159,vesicle
5160,vesicle
5161,vesicle
5162,vesicle
5163,vesicle
5164,vesicle
5165,vesicle
5166,vesicle
5167,vesicle
5168,vesicle
5169,vesicle
5170,vesicle
5171,vesicle
5172,vesicle
5173,vesicle
5174,vesicle
5175,vesicle
5176,vesicle
5177,vesicle
5178,vesicle
5179,vesicle
5180,vesicle
5181,vesicle
5182,vesicle
5183,vesicle
5184,vesicle
5185,vesicle
5186,vesicle
5187,vesicle
5188,vesicle
5189,vesicle
5190,vesicle
5191,vesicle
5192,vesicle
5193,vesicle
5194,vesicle
5195,vesicle
5196,vesicle
5197,vesicle
5198,vesicle
5199,vesicle
5200,vesicle
5201,vesicle
5202,vesicle
5203,vesicle
5204,vesicle
5205,vesicle
5206,vesicle
5207,vesicle
5208,vesicle
5209,vesicle
5210,vesicle
5211,vesicle
5212,vesicle
5213,vesicle
5214,vesicle
5215,vesicle
5216,vesicle
5217,vesicle
5218,vesicle
5219,vesicle
5220,fiber
5221,vesicle
5222,vesicle
5223,vesicle
5224,fiber
5225,fiber
5226,fiber
5227,vesicle
5228,vesicle
5229,vesicle
5230,vesicle
5231,vesicle
5232,vesicle
5233,vesicle
5234,vesicle
5235,vesicle
5236,vesicle
5237,vesicle
5238,vesicle
5239,vesicle
5240,vesicle
5241,vesicle
5242,vesicle
5243,fiber
5244,vesicle
5245,fiber
5246,fiber
5247,fiber
5248,fiber
5249,fiber
5250,fiber
5251,fiber
5252,vesicle
5253,fiber
5254,fiber
5255,vesicle
5256,fiber
5257,fiber
5258,fiber
5259,vesicle
5260,fiber
5261,fiber
5262,fiber
5263,fiber
5264,fiber
5265,fiber
5266,fiber
5267,fiber
5268,fiber
5269,fiber
5270,fiber
5271,fiber
5272,fiber
5273,fiber
5274,fiber
5275,fiber
5276,fiber
5277,fiber
5278,fiber
5279,fiber
5280,fiber
5281,fiber
5282,fiber
5283,fiber
5284,fiber
5285,fiber
5286,fiber
5287,fiber
5288,fiber
5289,fiber
5290,fiber
5291,vesicle
5292,fiber
5293,fiber
5294,fiber
5295,fiber
5296,vesicle
5297,fiber
5298,fiber
5299,fiber
5300,fiber
5301,fiber
5302,vesicle
5303,fiber
5304,fiber
5305,fiber
5306,vesicle
5307,fiber
5308,fiber
5309,fiber
5310,fiber
5311,fiber
5312,fiber
5313,vesicle
5314,fiber
5315,fiber
5316,fiber
5317,fiber
5318,fiber
5319,vesicle
5320,fiber
5321,fiber
5322,fiber
5323,fiber
5324,fiber
5325,fiber
5326,fiber
5327,fiber
5328,fiber
5329,fiber
5330,vesicle
5331,vesicle
5332,fiber
5333,vesicle
5334,fiber
5335,fiber
5336,fiber
5337,fiber
5338,fiber
5339,fiber
5340,vesicle
5341,fiber
5342,fiber
5343,fiber
5344,fiber
5345,fiber
5346,fiber
5347,vesicle
5348,vesicle
5349,fiber
5350,fiber
5351,fiber
5352,fiber
5353,fiber
5354,fiber
5355,fiber
5356,vesicle
5357,vesicle
5358,vesicle
5359,fiber
5360,fiber
5361,fiber
5362,fiber
5363,fiber
5364,fiber
5365,fiber
5366,fiber
5367,fiber
5368,fiber
5369,fiber
5370,fiber
5371,fiber
5372,vesicle
5373,fiber
5374,fiber
5375,fiber
5376,fiber
5377,fiber
5378,fiber
5379,fiber
5380,fiber
5381,fiber
5382,vesicle
5383,vesicle
5384,fiber
5385,fiber
5386,fiber
5387,fiber
5388,fiber
5389,fiber
5390,fiber
5391,vesicle
5392,vesicle
5393,fiber
5394,fiber
5395,fiber
5396,fiber
5397,fiber
5398,fiber
5399,vesicle
5400,vesicle
5401,fiber
5402,fiber
5403,fiber
5404,vesicle
5405,vesicle
5406,vesicle
5407,vesicle
5408,vesicle
5409,vesicle
5410,fiber
5411,fiber
5412,fiber
5413,fiber
5414,fiber
5415,fiber
5416,vesicle
5417,fiber
5418,fiber
5419,vesicle
5420,fiber
5421,vesicle
5422,fiber
5423,vesicle
5424,vesicle
5425,fiber
5426,fiber
5427,fiber
5428,vesicle
5429,fiber
5430,fiber
5431,fiber
5432,fiber
5433,fiber
5434,fiber
5435,fiber
5436,fiber
5437,fiber
5438,vesicle
5439,fiber
5440,vesicle
5441,vesicle
5442,vesicle
5443,vesicle
5444,vesicle
5445,vesicle
5446,fiber
5447,fiber
5448,fiber
5449,fiber
5450,fiber
5451,fiber
5452,fiber
5453,fiber
5454,vesicle
5455,vesicle
5456,vesicle
5457,fiber
5458,vesicle
5459,vesicle
5460,vesicle
5461,vesicle
5462,vesicle
5463,vesicle
5464,vesicle
5465,vesicle
5466,vesicle
5467,vesicle
5468,vesicle
5469,vesicle
5470,vesicle
5471,vesicle
5472,fiber
5473,vesicle
5474,vesicle
5475,vesicle
5476,vesicle
5477,vesicle
5478,vesicle
5479,vesicle
5480,vesicle
5481,vesicle
5482,vesicle
5483,vesicle
5484,vesicle
5485,vesicle
5486,fiber
5487,vesicle
5488,vesicle
5489,vesicle
5490,vesicle
5491,vesicle
5492,vesicle
5493,vesicle
5494,vesicle
5495,vesicle
5496,vesicle
5497,vesicle
5498,vesicle
5499,vesicle
5500,vesicle
5501,fiber
5502,vesicle
5503,fiber
5504,fiber
5505,vesicle
5506,fiber
5507,vesicle
5508,vesicle
5509,fiber
5510,vesicle
5511,vesicle
5512,vesicle
5513,vesicle
5514,vesicle
5515,vesicle
5516,vesicle
5517,vesicle
5518,vesicle
5519,vesicle
5520,vesicle
5521,vesicle
5522,vesicle
5523,vesicle
5524,vesicle
5525,vesicle
5526,vesicle
5527,vesicle
5528,vesicle
5529,vesicle
5530,vesicle
5531,vesicle
5532,vesicle
5533,vesicle
5534,vesicle
5535,vesicle
5536,vesicle
5537,vesicle
5538,vesicle
5539,vesicle
5540,vesicle
5541,vesicle
5542,vesicle
5543,vesicle
5544,vesicle
5545,vesicle
5546,vesicle
5547,vesicle
5548,vesicle
5549,vesicle
5550,vesicle
5551,vesicle
5552,vesicle
5553,vesicle
5554,vesicle
5555,vesicle
5556,vesicle
5557,vesicle
5558,vesicle
5559,vesicle
5560,vesicle
5561,vesicle
5562,vesicle
5563,vesicle
5564,vesicle
5565,vesicle
5566,vesicle
5567,vesicle
5568,vesicle
5569,vesicle
5570,vesicle
5571,vesicle
5572,fiber
5573,vesicle
5574,vesicle
5575,vesicle
5576,vesicle
5577,vesicle
5578,vesicle
5579,vesicle
5580,vesicle
5581,vesicle
5582,vesicle
5583,vesicle
5584,vesicle
5585,vesicle
5586,vesicle
5587,vesicle
5588,vesicle
5589,vesicle
5590,vesicle
5591,vesicle
5592,vesicle
5593,vesicle
5594,vesicle
5595,vesicle
5596,vesicle
5597,vesicle
5598,vesicle
5599,vesicle
5600,vesicle
5601,vesicle
5602,vesicle
5603,vesicle
5604,vesicle
5605,vesicle
5606,vesicle
5607,vesicle
5608,vesicle
5609,vesicle
5610,vesicle
5611,vesicle
5612,vesicle
5613,vesicle
5614,vesicle
5615,vesicle
5616,vesicle
5617,vesicle
5618,vesicle
5619,vesicle
5620,vesicle
5621,vesicle
5622,vesicle
5623,vesicle
5624,vesicle
5625,vesicle
5626,vesicle
5627,vesicle
5628,vesicle
5629,vesicle
5630,vesicle
5631,vesicle
5632,vesicle
5633,vesicle
5634,vesicle
5635,vesicle
5636,vesicle
5637,vesicle
5638,vesicle
5639,vesicle
5640,vesicle
5641,vesicle
5642,vesicle
5643,vesicle
5644,vesicle
5645,vesicle
5646,vesicle
5647,vesicle
5648,vesicle
5649,vesicle
5650,vesicle
5651,vesicle
5652,vesicle
5653,vesicle
5654,vesicle
5655,vesicle
5656,vesicle
5657,vesicle
5658,vesicle
5659,vesicle
5660,vesicle
5661,vesicle
5662,vesicle
5663,vesicle
5664,vesicle
5665,vesicle
5666,vesicle
5667,vesicle
5668,vesicle
5669,vesicle
5670,vesicle
5671,vesicle
5672,vesicle
5673,vesicle
5674,vesicle
5675,vesicle
5676,vesicle
5677,vesicle
5678,vesicle
5679,vesicle
5680,vesicle
5681,vesicle
5682,vesicle
5683,vesicle
5684,vesicle
5685,vesicle
5686,vesicle
5687,vesicle
5688,vesicle
